mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.1,0.01,0,20,0,0,0,0.49794086557169953,0.0021929824561403508,0.05204081632653061,
0.1,0.01,0,20,1,0.01,1,0.39607909973407573,0.004629629629629629,0.08877551020408163,1.2972805500030518
0.1,0.01,0,20,1,0.01,2,0.37876919706049245,0.0078125,0.16020408163265307,1.2095222473144531
0.1,0.01,0,20,1,0.01,3,0.5252043720021147,0.0021929824561403508,0.0663265306122449,1.2003886699676514
0.1,0.01,0,20,1,0.01,4,0.41225034339422423,0.0021929824561403508,0.05918367346938776,1.2102947235107422
0.1,0.01,0,20,1,0.01,5,0.48913289269337246,0.020833333333333332,0.19489795918367347,1.2094805240631104
0.1,0.01,0,20,1,0.01,6,0.4980117045302857,0.0023148148148148147,0.06836734693877551,1.1989080905914307
0.1,0.01,0,20,1,0.01,7,0.4153890609338637,0.002777777777777778,0.05918367346938776,1.212681770324707
0.1,0.01,0,20,1,0.01,8,0.49990502798880593,0.0,0.02040816326530612,1.3484766483306885
0.1,0.01,0,20,1,0.01,9,0.48766137340784843,0.0023148148148148147,0.05510204081632653,1.195319652557373
0.1,0.01,0,20,1,0.01,10,0.45816245329206867,0.0125,0.1357142857142857,1.1985721588134766
0.1,0.01,0,20,7,0.05,1,0.4463487280842566,0.013888888888888888,0.2357142857142857,1.2178525924682617
0.1,0.01,0,20,7,0.05,2,0.48327049841271424,0.005555555555555556,0.08571428571428572,1.2178971767425537
0.1,0.01,0,20,7,0.05,3,0.4573975366081488,0.005208333333333333,0.08571428571428572,1.203763484954834
0.1,0.01,0,20,7,0.05,4,0.4788050058117557,0.026041666666666668,0.23979591836734693,1.2101142406463623
0.1,0.01,0,20,7,0.05,5,0.4310728420343899,0.041666666666666664,0.2857142857142857,1.352907419204712
0.1,0.01,0,20,7,0.05,6,0.4389651340515925,0.010416666666666666,0.14795918367346939,1.199209213256836
0.1,0.01,0,20,7,0.05,7,0.47577420435043116,0.009615384615384616,0.14489795918367346,1.2081756591796875
0.1,0.01,0,20,7,0.05,8,0.5315583397845338,0.00641025641025641,0.07142857142857142,1.2075066566467285
0.1,0.01,0,20,7,0.05,9,0.462086100857976,0.01488095238095238,0.2153061224489796,1.2125976085662842
0.1,0.01,0,20,7,0.05,10,0.48120981274637087,0.0021929824561403508,0.06224489795918367,1.2100341320037842
0.1,0.01,0,20,14,0.1,1,0.4613261533323722,0.010416666666666666,0.12448979591836734,1.3981363773345947
0.1,0.01,0,20,14,0.1,2,0.4197506873365353,0.013888888888888888,0.1346938775510204,1.3807106018066406
0.1,0.01,0,20,14,0.1,3,0.43741344690454886,0.011111111111111112,0.18775510204081633,1.5216100215911865
0.1,0.01,0,20,14,0.1,4,0.43555244666644444,0.008928571428571428,0.1336734693877551,1.3640029430389404
0.1,0.01,0,20,14,0.1,5,0.40465937624795517,0.011904761904761904,0.17142857142857143,1.345966100692749
0.1,0.01,0,20,14,0.1,6,0.47227907108302075,0.004629629629629629,0.08469387755102041,1.3412401676177979
0.1,0.01,0,20,14,0.1,7,0.47054980034859634,0.0625,0.3806122448979592,1.346480369567871
0.1,0.01,0,20,14,0.1,8,0.4095260422503382,0.0021929824561403508,0.058163265306122446,1.361025333404541
0.1,0.01,0,20,14,0.1,9,0.4020947562374072,0.007352941176470588,0.18571428571428572,1.3529586791992188
0.1,0.01,0,20,14,0.1,10,0.4725632342220937,0.005208333333333333,0.10918367346938776,1.5026276111602783
0.1,0.01,0,20,21,0.15,1,0.4962595456332086,0.005555555555555556,0.08979591836734693,1.3732340335845947
0.1,0.01,0,20,21,0.15,2,0.5057125980782228,0.005952380952380952,0.12244897959183673,1.3837039470672607
0.1,0.01,0,20,21,0.15,3,0.43486506643117295,0.010416666666666666,0.16224489795918368,1.367403507232666
0.1,0.01,0,20,21,0.15,4,0.48496536798847123,0.006944444444444444,0.0673469387755102,1.3888719081878662
0.1,0.01,0,20,21,0.15,5,0.4451634662129847,0.0,0.024489795918367346,1.4069840908050537
0.1,0.01,0,20,21,0.15,6,0.4528533029830998,0.0078125,0.12755102040816327,1.380666732788086
0.1,0.01,0,20,21,0.15,7,0.42974733567091616,0.010416666666666666,0.1673469387755102,1.5205626487731934
0.1,0.01,0,20,21,0.15,8,0.4068614996299386,0.008333333333333333,0.16122448979591836,1.3948392868041992
0.1,0.01,0,20,21,0.15,9,0.3794133186651386,0.009615384615384616,0.13877551020408163,1.3662660121917725
0.1,0.01,0,20,21,0.15,10,0.3829410443041996,0.004629629629629629,0.09591836734693877,1.3590669631958008
0.1,0.01,0,20,29,0.2,1,0.4700453458427689,0.0078125,0.1520408163265306,1.4233264923095703
0.1,0.01,0,20,29,0.2,2,0.44268339321591044,0.008928571428571428,0.13163265306122449,1.424255609512329
0.1,0.01,0,20,29,0.2,3,0.40265939846662385,0.075,0.37448979591836734,1.4200727939605713
0.1,0.01,0,20,29,0.2,4,0.4262761063897903,0.015151515151515152,0.2030612244897959,1.4443793296813965
0.1,0.01,0,20,29,0.2,5,0.4434425399195859,0.010416666666666666,0.10408163265306122,1.564499855041504
0.1,0.01,0,20,29,0.2,6,0.3906592840417653,0.005952380952380952,0.1,1.4126274585723877
0.1,0.01,0,20,29,0.2,7,0.45822228780685537,0.009615384615384616,0.16020408163265307,1.3999974727630615
0.1,0.01,0,20,29,0.2,8,0.49656767565794485,0.009615384615384616,0.17653061224489797,1.3996257781982422
0.1,0.01,0,20,29,0.2,9,0.457957806804507,0.00641025641025641,0.10204081632653061,1.415172815322876
0.1,0.01,0,20,29,0.2,10,0.4537108071206557,0.01282051282051282,0.18775510204081633,1.4086732864379883
0.1,0.01,0,20,36,0.25,1,0.401483420441435,0.008333333333333333,0.1336734693877551,1.4243595600128174
0.1,0.01,0,20,36,0.25,2,0.41387736665594077,0.0078125,0.11938775510204082,1.5772581100463867
0.1,0.01,0,20,36,0.25,3,0.4119195343912137,0.007575757575757576,0.11020408163265306,1.4380583763122559
0.1,0.01,0,20,36,0.25,4,0.44869089136612533,0.013888888888888888,0.14285714285714285,1.4208974838256836
0.1,0.01,0,20,36,0.25,5,0.4426457701227151,0.010416666666666666,0.17857142857142858,1.432934284210205
0.1,0.01,0,20,36,0.25,6,0.46566017168479995,0.013888888888888888,0.19591836734693877,1.453162431716919
0.1,0.01,0,20,36,0.25,7,0.41855072817698885,0.015625,0.1357142857142857,1.4164133071899414
0.1,0.01,0,20,36,0.25,8,0.400274877882685,0.0078125,0.1510204081632653,1.429945945739746
0.1,0.01,0,20,36,0.25,9,0.4458930377397485,0.011111111111111112,0.16428571428571428,1.5863916873931885
0.1,0.01,0,20,36,0.25,10,0.377994202994151,0.011363636363636364,0.12755102040816327,1.4449870586395264
0.1,0.01,0,20,43,0.3,1,0.4899971065989631,0.015151515151515152,0.1836734693877551,1.579392910003662
0.1,0.01,0,20,43,0.3,2,0.4348797346329343,0.018518518518518517,0.19387755102040816,1.5799150466918945
0.1,0.01,0,20,43,0.3,3,0.4223725867031258,0.017857142857142856,0.13979591836734695,1.6185109615325928
0.1,0.01,0,20,43,0.3,4,0.4246249006760213,0.03125,0.25,1.5905523300170898
0.1,0.01,0,20,43,0.3,5,0.4870431209558423,0.027777777777777776,0.2510204081632653,1.6074237823486328
0.1,0.01,0,20,43,0.3,6,0.47820320144544576,0.008333333333333333,0.12040816326530612,1.7413172721862793
0.1,0.01,0,20,43,0.3,7,0.38988141208905985,0.005208333333333333,0.11224489795918367,1.5885357856750488
0.1,0.01,0,20,43,0.3,8,0.41999125627051104,0.020833333333333332,0.22448979591836735,1.6107041835784912
0.1,0.01,0,20,43,0.3,9,0.45532017065571423,0.009615384615384616,0.11224489795918367,1.5806853771209717
0.1,0.01,0,20,43,0.3,10,0.4497545989985481,0.020833333333333332,0.17142857142857143,1.5968286991119385
0.1,0.01,0,20,50,0.35,1,0.40728540885179326,0.010416666666666666,0.1816326530612245,1.5803189277648926
