mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.2,1.0,0,38,0,0,0,0.8208969740345954,0.0,0.0,
0.2,1.0,0,38,3,0.01,1,0.8245685190775138,0.0,0.0,1.4498658180236816
0.2,1.0,0,38,3,0.01,2,0.8242574072218883,0.0,0.056133056133056136,1.291191577911377
0.2,1.0,0,38,3,0.01,3,0.9005931740426001,0.0,0.0010395010395010396,1.307427167892456
0.2,1.0,0,38,3,0.01,4,0.9053795382226965,0.0016891891891891893,0.0010395010395010396,1.317619800567627
0.2,1.0,0,38,3,0.01,5,0.8819667882700655,0.0,0.031185031185031187,1.3463420867919922
0.2,1.0,0,38,3,0.01,6,0.8263801872497957,0.001736111111111111,0.15176715176715178,1.3079922199249268
0.2,1.0,0,38,3,0.01,7,0.9080585220382305,0.001736111111111111,0.08627858627858628,1.292921543121338
0.2,1.0,0,38,3,0.01,8,0.8886723761612212,0.0,0.0010395010395010396,1.4067010879516602
0.2,1.0,0,38,3,0.01,9,0.8575628530843082,0.0,0.0,1.3087129592895508
0.2,1.0,0,38,3,0.01,10,0.8243871923394599,0.0,0.0,1.2939033508300781
0.2,1.0,0,38,14,0.05,1,0.9097390516508528,0.0,0.0010395010395010396,1.4915897846221924
0.2,1.0,0,38,14,0.05,2,0.8147197803698067,0.0,0.06756756756756757,1.4673948287963867
0.2,1.0,0,38,14,0.05,3,0.91926329068941,0.0,0.0010395010395010396,1.4641366004943848
0.2,1.0,0,38,14,0.05,4,0.902837494732398,0.001851851851851852,0.031185031185031187,1.4669909477233887
0.2,1.0,0,38,14,0.05,5,0.7846401224623661,0.0,0.031185031185031187,1.617006540298462
0.2,1.0,0,38,14,0.05,6,0.8875180934898345,0.001589825119236884,0.031185031185031187,1.466672658920288
0.2,1.0,0,38,14,0.05,7,0.9073833973413296,0.0,0.0,1.5023932456970215
0.2,1.0,0,38,14,0.05,8,0.8668637508277635,0.0,0.0,1.4937903881072998
0.2,1.0,0,38,14,0.05,9,0.9162606426094232,0.0,0.0010395010395010396,1.5319228172302246
0.2,1.0,0,38,14,0.05,10,0.8705865767054394,0.0,0.0,1.5309340953826904
0.2,1.0,0,38,28,0.1,1,0.9143747607653734,0.0,0.0,1.7250561714172363
0.2,1.0,0,38,28,0.1,2,0.862953330897251,0.0,0.0010395010395010396,1.8627760410308838
0.2,1.0,0,38,28,0.1,3,0.9133428935047152,0.0,0.0,1.7132420539855957
0.2,1.0,0,38,28,0.1,4,0.9213672464637377,0.0016891891891891893,0.08316008316008316,1.6421637535095215
0.2,1.0,0,38,28,0.1,5,0.8631901753309321,0.0,0.0,1.6712963581085205
0.2,1.0,0,38,28,0.1,6,0.9276827755577756,0.0,0.04054054054054054,1.7113142013549805
0.2,1.0,0,38,28,0.1,7,0.8667854650439641,0.0,0.002079002079002079,1.6710028648376465
0.2,1.0,0,38,28,0.1,8,0.877394904743639,0.0,0.04261954261954262,1.6852476596832275
