mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.5,0.01,0,62,0,0,0,0.09477624979598374,0.06547619047619048,0.9584221748400853,
0.5,0.01,0,62,4,0.01,1,0.09841563020548116,0.09090909090909091,1.0,1.4493215084075928
0.5,0.01,0,62,4,0.01,2,0.09446622154744141,0.08333333333333333,0.9115138592750534,1.3710336685180664
0.5,0.01,0,62,4,0.01,3,0.09839052903662591,0.09090909090909091,1.0,1.3537721633911133
0.5,0.01,0,62,4,0.01,4,0.09567755295986623,0.08333333333333333,1.0,1.280768871307373
0.5,0.01,0,62,4,0.01,5,0.09384919545749493,0.07142857142857142,1.0,1.2577810287475586
0.5,0.01,0,62,4,0.01,6,0.10274667318869456,0.10185185185185185,0.9072494669509595,1.2565734386444092
0.5,0.01,0,62,4,0.01,7,0.09522900148107195,0.08333333333333333,0.9285714285714286,1.2733144760131836
0.5,0.01,0,62,4,0.01,8,0.09567064863207898,0.08333333333333333,1.0,1.480358362197876
0.5,0.01,0,62,4,0.01,9,0.08142641401683784,0.02127659574468085,1.0,1.3014886379241943
0.5,0.01,0,62,4,0.01,10,0.10019291460441165,0.08333333333333333,0.9285714285714286,1.264488697052002
0.5,0.01,0,62,18,0.05,1,0.09909979062238275,0.07692307692307693,1.0,1.371051549911499
0.5,0.01,0,62,18,0.05,2,0.07939399999999987,0.0,1.0,1.374324083328247
0.5,0.01,0,62,18,0.05,3,0.09617488908893652,0.125,1.0,1.3621861934661865
0.5,0.01,0,62,18,0.05,4,0.09598375874429266,0.125,1.0,1.3779597282409668
0.5,0.01,0,62,18,0.05,5,0.09557229160878312,0.1,1.0,1.5211567878723145
0.5,0.01,0,62,18,0.05,6,0.09560258946021762,0.125,1.0,1.3973441123962402
0.5,0.01,0,62,18,0.05,7,0.07939399999999987,0.0,1.0,1.3780159950256348
0.5,0.01,0,62,18,0.05,8,0.08254934574270087,0.016666666666666666,0.997867803837953,1.3619630336761475
0.5,0.01,0,62,18,0.05,9,0.09014914684068237,0.0763888888888889,0.9264392324093816,1.362011432647705
0.5,0.01,0,62,18,0.05,10,0.10350508594151953,0.09166666666666666,0.9168443496801706,1.3752696514129639
0.5,0.01,0,62,35,0.1,1,0.07939399999999987,0.0,1.0,1.51798415184021
0.5,0.01,0,62,35,0.1,2,0.0960164325086167,0.0641025641025641,0.8176972281449894,1.6405184268951416
0.5,0.01,0,62,35,0.1,3,0.10373187598293074,0.05952380952380952,0.8422174840085288,1.5053379535675049
0.5,0.01,0,62,35,0.1,4,0.09170866720033619,0.14285714285714285,1.0,1.4807806015014648
0.5,0.01,0,62,35,0.1,5,0.09190376569586346,0.1111111111111111,1.0,1.4951884746551514
0.5,0.01,0,62,35,0.1,6,0.09668796326783884,0.06666666666666667,1.0,1.4848499298095703
0.5,0.01,0,62,35,0.1,7,0.09228414460582655,0.08333333333333333,1.0,1.5178134441375732
0.5,0.01,0,62,35,0.1,8,0.09659047152951798,0.1,1.0,1.5221257209777832
0.5,0.01,0,62,35,0.1,9,0.09596239978547055,0.07692307692307693,1.0,1.6588408946990967
0.5,0.01,0,62,35,0.1,10,0.09287310347705398,0.07692307692307693,1.0,1.5171849727630615
0.5,0.01,0,62,52,0.15,1,0.1006087742403506,0.1,1.0,1.628251552581787
0.5,0.01,0,62,52,0.15,2,0.10137869459646222,0.1,1.0,1.6387145519256592
0.5,0.01,0,62,52,0.15,3,0.10025042195039054,0.09090909090909091,1.0,1.6333067417144775
0.5,0.01,0,62,52,0.15,4,0.09668396279181415,0.1111111111111111,1.0,1.6251685619354248
0.5,0.01,0,62,52,0.15,5,0.10236421775506649,0.07692307692307693,1.0,1.634397029876709
0.5,0.01,0,62,52,0.15,6,0.07785762212449848,0.038461538461538464,1.0,1.6148419380187988
0.5,0.01,0,62,52,0.15,7,0.10342417033989235,0.09090909090909091,1.0,1.7544159889221191
0.5,0.01,0,62,52,0.15,8,0.0918044268059574,0.1111111111111111,1.0,1.6111717224121094
0.5,0.01,0,62,52,0.15,9,0.10348190057970967,0.1,1.0,1.6001780033111572
0.5,0.01,0,62,52,0.15,10,0.09569146248720395,0.08333333333333333,0.8571428571428571,1.6203720569610596
0.5,0.01,0,62,70,0.2,1,0.09621225279401457,0.1,1.0,1.775818109512329
0.5,0.01,0,62,70,0.2,2,0.09954749045462725,0.09090909090909091,1.0,1.7669792175292969
0.5,0.01,0,62,70,0.2,3,0.10007287077019356,0.09090909090909091,1.0,1.7614402770996094
0.5,0.01,0,62,70,0.2,4,0.09781096240076537,0.09090909090909091,1.0,1.9077951908111572
0.5,0.01,0,62,70,0.2,5,0.09846634844262077,0.1,1.0,1.7453711032867432
0.5,0.01,0,62,70,0.2,6,0.1006796711966275,0.07692307692307693,1.0,1.7834584712982178
0.5,0.01,0,62,70,0.2,7,0.09604841072434314,0.07692307692307693,1.0,1.7610292434692383
0.5,0.01,0,62,70,0.2,8,0.0981533978315388,0.1111111111111111,1.0,1.761890172958374
0.5,0.01,0,62,70,0.2,9,0.10274821188128812,0.16666666666666666,1.0,1.7571113109588623
0.5,0.01,0,62,70,0.2,10,0.08389922940831147,0.03125,0.9776119402985075,1.7664296627044678
0.5,0.01,0,62,88,0.25,1,0.09667712905739413,0.1111111111111111,1.0,2.0539896488189697
0.5,0.01,0,62,88,0.25,2,0.09252504421926225,0.1,1.0,1.9112415313720703
0.5,0.01,0,62,88,0.25,3,0.07857836538477407,0.01694915254237288,1.0,1.902475118637085
0.5,0.01,0,62,88,0.25,4,0.09889535551665725,0.125,1.0,1.8938138484954834
0.5,0.01,0,62,88,0.25,5,0.09186249158457524,0.1111111111111111,1.0,1.8996365070343018
0.5,0.01,0,62,88,0.25,6,0.09581103398316321,0.1111111111111111,1.0,1.901925802230835
0.5,0.01,0,62,88,0.25,7,0.09496161007738428,0.1111111111111111,1.0,1.9244632720947266
0.5,0.01,0,62,88,0.25,8,0.09426913933541349,0.09090909090909091,1.0,2.1191346645355225
0.5,0.01,0,62,88,0.25,9,0.10007543822443306,0.09090909090909091,1.0,2.23077654838562
0.5,0.01,0,62,88,0.25,10,0.09827383611059565,0.07575757575757576,0.8464818763326226,2.196596622467041
0.5,0.01,0,62,105,0.3,1,0.09285247942221145,0.09166666666666666,0.9253731343283582,2.300657033920288
0.5,0.01,0,62,105,0.3,2,0.10209666577808993,0.08333333333333333,1.0,2.307819366455078
0.5,0.01,0,62,105,0.3,3,0.09654556447252696,0.1,1.0,2.019655704498291
0.5,0.01,0,62,105,0.3,4,0.09534226452314755,0.0763888888888889,0.9232409381663113,2.020085334777832
0.5,0.01,0,62,105,0.3,5,0.10573323003565978,0.08333333333333333,1.0,2.2889182567596436
0.5,0.01,0,62,105,0.3,6,0.1012448904653355,0.08333333333333333,0.9136460554371002,2.4579570293426514
0.5,0.01,0,62,105,0.3,7,0.09924459879748987,0.09090909090909091,1.0,2.284757137298584
