mu,sigma_c,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
0.01,0.4,0,100,0,0,0,0.8356935317025679,0.0,0.0,
0.01,0.4,0,100,31,0.01,0.0,1,0.8883527793065492,0.0,0.0,1.3730618953704834
0.01,0.4,0,100,31,0.01,0.0,2,0.9615064935064936,0.0,0.0,1.29823899269104
0.01,0.4,0,100,31,0.01,0.0,3,0.8784337979094076,0.0,0.0,1.2931311130523682
0.01,0.4,0,100,31,0.01,0.0,4,0.9199473684210527,0.0,0.0,1.2981657981872559
0.01,0.4,0,100,31,0.01,0.0,5,0.814358984873337,0.0,0.0,1.279693841934204
0.01,0.4,0,100,31,0.01,0.0,6,0.8737284580498865,0.0,0.0,1.1969881057739258
0.01,0.4,0,100,31,0.01,0.0,7,0.872524520511675,0.0,0.0,1.1901824474334717
0.01,0.4,0,100,31,0.01,0.0,8,0.8396697035048091,0.0,0.0,1.313138484954834
0.01,0.4,0,100,31,0.01,0.0,9,0.845588236789156,0.0,0.0,1.1866495609283447
0.01,0.4,0,100,31,0.01,0.0,10,0.9266763949147412,0.0,0.0,1.184211015701294
0.01,0.4,0,100,31,0.01,0.0,11,0.8690840046029918,0.0,0.0,1.1812987327575684
0.01,0.4,0,100,31,0.01,0.0,12,0.8238839078722917,0.0,0.0,1.1925415992736816
0.01,0.4,0,100,31,0.01,0.0,13,0.8354069148652824,0.0,0.0,1.1910841464996338
0.01,0.4,0,100,31,0.01,0.0,14,0.8660324675324675,0.0,0.0,1.1790416240692139
0.01,0.4,0,100,31,0.01,0.0,15,0.8764846070126304,0.0,0.0,1.1867992877960205
0.01,0.4,0,100,31,0.01,0.0,16,0.8811312590031691,0.0,0.0,1.3195977210998535
0.01,0.4,0,100,31,0.01,0.0,17,0.8734605186451645,0.0,0.0,1.1948614120483398
0.01,0.4,0,100,31,0.01,0.0,18,0.91225,0.0,0.0,1.1897947788238525
0.01,0.4,0,100,31,0.01,0.0,19,0.8760620520457453,0.0,0.0,1.1882421970367432
0.01,0.4,0,100,31,0.01,0.0,20,0.8672405830217421,0.0,0.0,1.1899116039276123
