config_id,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,n,min_community,graph_seed,training_repeat,train_seed,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
10,mincut,1,32,False,0.0,500,0.01,0.1,,,0.01,5,1000,10,42,1,1000000,0.9355405466428995,0.9837349401670645,25,23,0.92,-0.9501431584358215,3.6246259212493896
10,mincut,1,32,False,0.0,500,0.01,0.1,,,0.01,5,1000,10,42,2,1000001,0.9283663063142514,0.9819112290977153,25,23,0.92,-0.9476702213287354,3.617257833480835
10,mincut,1,32,False,0.0,500,0.01,0.1,,,0.01,5,1000,10,42,3,1000002,0.9320868253104437,0.9840831540667715,25,21,0.84,-0.9465150833129883,3.6640121936798096
11,mincut,1,32,False,0.0,500,0.01,0.5,,,0.01,5,1000,10,42,1,1100000,0.9372449597393817,0.9852944953467035,25,21,0.84,-0.7777187824249268,3.7065541744232178
11,mincut,1,32,False,0.0,500,0.01,0.5,,,0.01,5,1000,10,42,2,1100001,0.9554674578295268,0.9896355911329321,25,22,0.88,-0.7984579801559448,3.7037031650543213
11,mincut,1,32,False,0.0,500,0.01,0.5,,,0.01,5,1000,10,42,3,1100002,0.947617816091954,0.9868745556015079,25,23,0.92,-0.794002115726471,3.7049038410186768
12,mincut,1,32,False,0.0,500,0.01,1.0,,,0.01,5,1000,10,42,1,1200000,0.8766015188351771,0.9695125840405475,25,25,1.0,-0.6860229969024658,3.50081205368042
12,mincut,1,32,False,0.0,500,0.01,1.0,,,0.01,5,1000,10,42,2,1200001,0.9320072463768116,0.9815587298411576,25,25,1.0,-0.6944023370742798,3.8166868686676025
12,mincut,1,32,False,0.0,500,0.01,1.0,,,0.01,5,1000,10,42,3,1200002,0.8894297789566756,0.9729691715464485,25,25,1.0,-0.6833174228668213,3.8772778511047363
13,mincut,1,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,10,42,1,1300000,0.4395407740088341,0.7939990534736031,25,9,0.36,-0.8962724208831787,1.5350210666656494
13,mincut,1,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,10,42,2,1300001,0.7918516926683385,0.9477363355578868,25,18,0.72,-0.9276691675186157,1.5447170734405518
13,mincut,1,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,10,42,3,1300002,0.7427920341934492,0.9238924157587848,25,17,0.68,-0.9209102392196655,1.8336811065673828
14,mincut,1,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,10,42,1,1400000,0.9067578400172798,0.977609104906675,25,20,0.8,-0.7381802797317505,2.0480189323425293
14,mincut,1,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,10,42,2,1400001,0.868255598037254,0.9691016938628406,25,21,0.84,-0.748690664768219,1.6692380905151367
14,mincut,1,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,10,42,3,1400002,0.941262493904563,0.9851361268299599,25,23,0.92,-0.775773286819458,1.680574893951416
15,mincut,1,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,10,42,1,1500000,0.8761834670065286,0.9694169122636708,25,24,0.96,-0.5505596399307251,1.583817958831787
15,mincut,1,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,10,42,2,1500001,0.8401806951765157,0.9616898409676571,25,23,0.92,-0.5235994458198547,1.6626508235931396
15,mincut,1,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,10,42,3,1500002,0.8179502819774216,0.9574924029342506,25,24,0.96,-0.561850905418396,1.8693439960479736
16,mincut,1,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,10,42,1,1600000,0.3515270753631327,0.6895136391106752,25,8,0.32,-0.8917765617370605,1.8917491436004639
16,mincut,1,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,10,42,2,1600001,0.792537832230634,0.931461316282561,25,18,0.72,-0.9245411157608032,1.561833143234253
16,mincut,1,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,10,42,3,1600002,0.6850550492112243,0.9054671906829276,25,15,0.6,-0.9129350185394287,1.55253005027771
17,mincut,1,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,10,42,1,1700000,0.9054830454695949,0.9761214172326247,25,20,0.8,-0.731224775314331,1.772542953491211
17,mincut,1,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,10,42,2,1700001,0.9257201168592222,0.9820034286639111,25,22,0.88,-0.7542717456817627,1.7156541347503662
17,mincut,1,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,10,42,3,1700002,0.8680752419893797,0.9668322473902918,25,18,0.72,-0.7113965749740601,1.7267777919769287
18,mincut,1,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,10,42,1,1800000,0.8345365224051899,0.9604736974785208,25,23,0.92,-0.5829724073410034,1.7133359909057617
18,mincut,1,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,10,42,2,1800001,0.8830784481905172,0.9731027148924799,25,24,0.96,-0.628616452217102,1.7332260608673096
18,mincut,1,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,10,42,3,1800002,0.8887458116596046,0.9746334984976078,25,25,1.0,-0.6517430543899536,1.5469539165496826
19,mincut,1,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,10,42,1,1900000,0.856042497052909,0.9631762377427618,25,18,0.72,-0.9269332885742188,3.585336923599243
19,mincut,1,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,10,42,2,1900001,0.6125231567371394,0.8863017430411072,25,13,0.52,-0.911689281463623,3.821000814437866
19,mincut,1,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,10,42,3,1900002,0.35041304327034734,0.7146412207453569,25,9,0.36,-0.894696056842804,3.7618019580841064
20,mincut,1,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,10,42,1,2000000,0.8742985790806481,0.969693789634468,25,23,0.92,-0.7672297954559326,4.136668920516968
20,mincut,1,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,10,42,2,2000001,0.9070701709401711,0.9770542442405483,25,22,0.88,-0.7580498456954956,4.537501096725464
20,mincut,1,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,10,42,3,2000002,0.8458463977622676,0.9621167502114427,25,24,0.96,-0.7454890608787537,4.383362054824829
21,mincut,1,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,10,42,1,2100000,0.9218643109763799,0.9816914379080169,25,23,0.92,-0.6206652522087097,3.8516838550567627
21,mincut,1,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,10,42,2,2100001,0.8770441905086125,0.969955343376325,25,25,1.0,-0.6083555817604065,3.93048095703125
21,mincut,1,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,10,42,3,2100002,0.8985760178001557,0.9755854623060218,25,23,0.92,-0.5914164781570435,3.7735559940338135
22,mincut,1,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,10,42,1,2200000,0.6697723695705922,0.8965479907683364,25,14,0.56,-0.91208416223526,4.4074931144714355
22,mincut,1,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,10,42,2,2200001,0.5217726926955455,0.8364228830256284,25,14,0.56,-0.911565363407135,3.738265037536621
22,mincut,1,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,10,42,3,2200002,0.5986734131728297,0.8624250690508759,25,14,0.56,-0.9142058491706848,3.626375913619995
23,mincut,1,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,10,42,1,2300000,0.9111342010983573,0.9783899217319686,25,21,0.84,-0.7509909868240356,3.833893060684204
23,mincut,1,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,10,42,2,2300001,0.9214869435403491,0.9807029498484396,25,22,0.88,-0.7675928473472595,3.654691696166992
23,mincut,1,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,10,42,3,2300002,0.9305840241899956,0.9837595093008081,25,21,0.84,-0.760440468788147,3.694517135620117
24,mincut,1,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,10,42,1,2400000,0.8933674185854713,0.9745400805266414,25,24,0.96,-0.6241530179977417,3.828537940979004
24,mincut,1,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,10,42,2,2400001,0.7996309628711736,0.9531559000881972,25,25,1.0,-0.6183096766471863,4.440307855606079
24,mincut,1,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,10,42,3,2400002,0.8672718836929362,0.9689630517370567,25,23,0.92,-0.6049352884292603,3.9853007793426514
25,mincut,1,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,10,42,1,2500000,0.531617540943901,0.8165009834518853,25,11,0.44,-0.8911696672439575,1.6674158573150635
25,mincut,1,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,10,42,2,2500001,0.43083391400450216,0.6448210164639496,25,7,0.28,-0.8881809711456299,1.5058989524841309
25,mincut,1,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,10,42,3,2500002,0.3272721097615834,0.5184596913098236,25,5,0.2,-0.882294237613678,2.03564190864563
26,mincut,1,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,10,42,1,2600000,0.8370946038358411,0.9571661713674441,25,17,0.68,-0.6641167402267456,2.0770349502563477
26,mincut,1,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,10,42,2,2600001,0.8354099417219623,0.9561961513509372,25,17,0.68,-0.665503740310669,1.3835620880126953
26,mincut,1,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,10,42,3,2600002,0.8059623901929891,0.9508860732780231,25,18,0.72,-0.6370034217834473,1.4749789237976074
27,mincut,1,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,10,42,1,2700000,0.890231697139912,0.9744741270377302,25,22,0.88,-0.5821563601493835,1.4387760162353516
27,mincut,1,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,10,42,2,2700001,0.8555614847197457,0.9647648768573877,25,23,0.92,-0.48708802461624146,1.4158480167388916
27,mincut,1,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,10,42,3,2700002,0.8377049242831393,0.962348743697786,25,25,1.0,-0.5763012170791626,1.4144439697265625
28,mincut,1,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,10,42,1,2800000,0.29030024559149004,0.5749655565655153,25,5,0.2,-0.8806744813919067,1.420013189315796
28,mincut,1,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,10,42,2,2800001,0.5733797309983576,0.8345765425016356,25,11,0.44,-0.8982461094856262,1.5262019634246826
28,mincut,1,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,10,42,3,2800002,0.3875235319409899,0.6532124195251292,25,6,0.24,-0.8865280151367188,1.4565091133117676
29,mincut,1,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,10,42,1,2900000,0.8571822090511115,0.9631737824552211,25,18,0.72,-0.6857531070709229,1.4320871829986572
29,mincut,1,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,10,42,2,2900001,0.8066895050926548,0.944924137348251,25,16,0.64,-0.6417532563209534,1.512678861618042
29,mincut,1,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,10,42,3,2900002,0.8346196595169233,0.9563321550396277,25,17,0.68,-0.6666556596755981,1.5309970378875732
30,mincut,1,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,10,42,1,3000000,0.8577748969131588,0.9644880498703728,25,21,0.84,-0.5454568266868591,1.5780069828033447
30,mincut,1,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,10,42,2,3000001,0.835934184334669,0.9603678217508237,25,23,0.92,-0.5571999549865723,1.7183609008789062
30,mincut,1,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,10,42,3,3000002,0.8885288700405042,0.9723120200238523,25,25,1.0,-0.5859917402267456,2.018373966217041
31,mincut,1,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,10,42,1,3100000,0.47576476881327623,0.6965315070804022,25,9,0.36,-0.8960046768188477,4.112241983413696
31,mincut,1,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,10,42,2,3100001,0.4338166621372317,0.785770738133153,25,9,0.36,-0.8883955478668213,4.013599872589111
31,mincut,1,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,10,42,3,3100002,0.4006591543733957,0.6074457544556474,25,6,0.24,-0.88724285364151,4.778604745864868
32,mincut,1,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,10,42,1,3200000,0.8653792700434852,0.9656360428058188,25,18,0.72,-0.6989215016365051,4.342103004455566
32,mincut,1,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,10,42,2,3200001,0.8468594483947425,0.9584306604319783,25,17,0.68,-0.6826673746109009,4.1968090534210205
32,mincut,1,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,10,42,3,3200002,0.872530812362334,0.9670522860448164,25,20,0.8,-0.7125343084335327,4.513378143310547
33,mincut,1,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,10,42,1,3300000,0.8786240017841849,0.9715217620210481,25,24,0.96,-0.5652946829795837,4.1115710735321045
33,mincut,1,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,10,42,2,3300001,0.8667587923974132,0.9681639020923233,25,23,0.92,-0.5872841477394104,3.6646621227264404
33,mincut,1,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,10,42,3,3300002,0.9193170498084291,0.9807636859638937,25,23,0.92,-0.6014156341552734,3.631127119064331
34,mincut,1,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,10,42,1,3400000,0.44455745962507137,0.6792246946262457,25,8,0.32,-0.8915258646011353,3.634122848510742
34,mincut,1,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,10,42,2,3400001,0.4156077916353628,0.7567642216621083,25,8,0.32,-0.8909965753555298,3.542203903198242
34,mincut,1,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,10,42,3,3400002,0.43518175386850283,0.705722211097961,25,8,0.32,-0.8899961709976196,3.67844295501709
35,mincut,1,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,10,42,1,3500000,0.8658633310072334,0.9673586216255731,25,18,0.72,-0.7108890414237976,3.5993971824645996
35,mincut,1,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,10,42,2,3500001,0.8914168757752452,0.9741047213191671,25,19,0.76,-0.7285166382789612,3.5949862003326416
35,mincut,1,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,10,42,3,3500002,0.8709541913236264,0.9657295418917637,25,18,0.72,-0.6982623338699341,3.63889217376709
36,mincut,1,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,10,42,1,3600000,0.8543684178656592,0.9657386872114038,25,23,0.92,-0.5673642158508301,3.6289689540863037
36,mincut,1,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,10,42,2,3600001,0.9139696913631097,0.9776075009834606,25,24,0.96,-0.6007236242294312,3.9101510047912598
36,mincut,1,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,10,42,3,3600002,0.7954610027676153,0.9522415880890663,25,23,0.92,-0.5662402510643005,3.677227735519409
37,mincut,1,32,True,0.0,200,0.005,0.1,,,0.01,5,1000,10,42,1,3700000,0.9697538126361656,0.9929879465286208,25,23,0.92,-0.9538212418556213,1.440967082977295
37,mincut,1,32,True,0.0,200,0.005,0.1,,,0.01,5,1000,10,42,2,3700001,0.9691536050156739,0.9928545740773725,25,23,0.92,-0.9544558525085449,1.425807237625122
37,mincut,1,32,True,0.0,200,0.005,0.1,,,0.01,5,1000,10,42,3,3700002,0.9299702757055699,0.9834611635554014,25,21,0.84,-0.9453948140144348,1.4172651767730713
38,mincut,1,32,True,0.0,200,0.005,0.5,,,0.01,5,1000,10,42,1,3800000,0.8638106316176557,0.968111180602566,25,21,0.84,-0.7517013549804688,1.4472570419311523
38,mincut,1,32,True,0.0,200,0.005,0.5,,,0.01,5,1000,10,42,2,3800001,0.9282021671552887,0.9824684466785869,25,22,0.88,-0.7685461044311523,1.3950529098510742
38,mincut,1,32,True,0.0,200,0.005,0.5,,,0.01,5,1000,10,42,3,3800002,0.9540096656217345,0.9892590289107811,25,22,0.88,-0.7934257388114929,1.4280569553375244
39,mincut,1,32,True,0.0,200,0.005,1.0,,,0.01,5,1000,10,42,1,3900000,0.8188732576092489,0.9574954340266731,25,25,1.0,-0.5543637275695801,1.3989849090576172
39,mincut,1,32,True,0.0,200,0.005,1.0,,,0.01,5,1000,10,42,2,3900001,0.9081150674662668,0.9781848920574978,25,25,1.0,-0.6388086080551147,1.440587043762207
39,mincut,1,32,True,0.0,200,0.005,1.0,,,0.01,5,1000,10,42,3,3900002,0.7412298489258932,0.9397172654865292,25,25,1.0,-0.524976372718811,1.4335269927978516
40,mincut,1,32,True,0.0,200,0.01,0.1,,,0.01,5,1000,10,42,1,4000000,0.9697672413793104,0.9929902209718623,25,23,0.92,-0.9547237157821655,1.4385960102081299
40,mincut,1,32,True,0.0,200,0.01,0.1,,,0.01,5,1000,10,42,2,4000001,0.9285777844398534,0.9823756625576161,25,22,0.88,-0.9475096464157104,1.4082040786743164
40,mincut,1,32,True,0.0,200,0.01,0.1,,,0.01,5,1000,10,42,3,4000002,0.8843353144173834,0.973143340807532,25,22,0.88,-0.9466911554336548,1.4265668392181396
41,mincut,1,32,True,0.0,200,0.01,0.5,,,0.01,5,1000,10,42,1,4100000,0.9353004581625272,0.9844142089742256,25,22,0.88,-0.7769796848297119,1.4700660705566406
41,mincut,1,32,True,0.0,200,0.01,0.5,,,0.01,5,1000,10,42,2,4100001,0.9511536050156739,0.9874978611410258,25,24,0.96,-0.8128411769866943,1.5683488845825195
41,mincut,1,32,True,0.0,200,0.01,0.5,,,0.01,5,1000,10,42,3,4100002,0.87148138607167,0.9691046220996691,25,25,1.0,-0.7935067415237427,1.407827377319336
42,mincut,1,32,True,0.0,200,0.01,1.0,,,0.01,5,1000,10,42,1,4200000,0.7625747957222192,0.9435905460285562,25,25,1.0,-0.5777083039283752,1.3923649787902832
42,mincut,1,32,True,0.0,200,0.01,1.0,,,0.01,5,1000,10,42,2,4200001,0.8824263080071271,0.9729830443736208,25,24,0.96,-0.6019227504730225,1.3615829944610596
42,mincut,1,32,True,0.0,200,0.01,1.0,,,0.01,5,1000,10,42,3,4200002,0.8173167171559076,0.9563416064792761,25,25,1.0,-0.6216002702713013,1.4062740802764893
43,mincut,1,32,True,0.0,500,0.005,0.1,,,0.01,5,1000,10,42,1,4300000,0.9311717094017095,0.9833740503617919,25,22,0.88,-0.9468739032745361,3.4594671726226807
43,mincut,1,32,True,0.0,500,0.005,0.1,,,0.01,5,1000,10,42,2,4300001,0.9530323928944618,0.9890600927776144,25,22,0.88,-0.9511757493019104,3.5665268898010254
43,mincut,1,32,True,0.0,500,0.005,0.1,,,0.01,5,1000,10,42,3,4300002,0.9855172413793103,0.9966613255472306,25,24,0.96,-0.9599418640136719,3.5184531211853027
44,mincut,1,32,True,0.0,500,0.005,0.5,,,0.01,5,1000,10,42,1,4400000,0.8962794424980023,0.9758213567532643,25,22,0.88,-0.7780444622039795,3.502293109893799
44,mincut,1,32,True,0.0,500,0.005,0.5,,,0.01,5,1000,10,42,2,4400001,0.8642168355147396,0.9675716500583839,25,22,0.88,-0.7562447786331177,3.4779157638549805
44,mincut,1,32,True,0.0,500,0.005,0.5,,,0.01,5,1000,10,42,3,4400002,0.9064123928944618,0.9782628489332581,25,23,0.92,-0.7940999865531921,3.528609037399292
45,mincut,1,32,True,0.0,500,0.005,1.0,,,0.01,5,1000,10,42,1,4500000,0.76849390852902,0.947965605412696,25,25,1.0,-0.6653920412063599,3.472226142883301
45,mincut,1,32,True,0.0,500,0.005,1.0,,,0.01,5,1000,10,42,2,4500001,0.7716985850888691,0.9484632192340142,25,25,1.0,-0.6707890033721924,3.5114009380340576
45,mincut,1,32,True,0.0,500,0.005,1.0,,,0.01,5,1000,10,42,3,4500002,0.8332315305073925,0.9604307336246174,25,25,1.0,-0.6945225596427917,3.4667749404907227
46,mincut,1,32,True,0.0,500,0.01,0.1,,,0.01,5,1000,10,42,1,4600000,0.9034092671600318,0.976095301025773,25,23,0.92,-0.9477093815803528,3.4882020950317383
46,mincut,1,32,True,0.0,500,0.01,0.1,,,0.01,5,1000,10,42,2,4600001,0.9504010695187165,0.9884182161296722,25,22,0.88,-0.9503017663955688,3.608940839767456
46,mincut,1,32,True,0.0,500,0.01,0.1,,,0.01,5,1000,10,42,3,4600002,0.9259423493173493,0.9815695210460752,25,24,0.96,-0.9513520002365112,3.562321901321411
47,mincut,1,32,True,0.0,500,0.01,0.5,,,0.01,5,1000,10,42,1,4700000,0.904534322124652,0.9769812751037996,25,24,0.96,-0.7996006011962891,3.440984010696411
47,mincut,1,32,True,0.0,500,0.01,0.5,,,0.01,5,1000,10,42,2,4700001,0.9689061302681993,0.9927186522520809,25,23,0.92,-0.8142380714416504,3.50986909866333
47,mincut,1,32,True,0.0,500,0.01,0.5,,,0.01,5,1000,10,42,3,4700002,0.9028606588314235,0.9766272462707211,25,23,0.92,-0.7779884934425354,3.517979145050049
48,mincut,1,32,True,0.0,500,0.01,1.0,,,0.01,5,1000,10,42,1,4800000,0.7124856046200816,0.9350899440241721,25,25,1.0,-0.6360368728637695,3.6354260444641113
48,mincut,1,32,True,0.0,500,0.01,1.0,,,0.01,5,1000,10,42,2,4800001,0.8236189448632327,0.9578718722922044,25,25,1.0,-0.6902182102203369,3.4669578075408936
48,mincut,1,32,True,0.0,500,0.01,1.0,,,0.01,5,1000,10,42,3,4800002,0.7631645729453542,0.9466186403416894,25,25,1.0,-0.6624495387077332,3.55375075340271
49,mincut,1,32,True,0.2,200,0.005,0.1,,,0.01,5,1000,10,42,1,4900000,0.08126939466464302,0.1315815132865483,25,2,0.08,-0.8734972476959229,1.4372599124908447
49,mincut,1,32,True,0.2,200,0.005,0.1,,,0.01,5,1000,10,42,2,4900001,0.0893312693498453,0.08757925896552664,25,2,0.08,-0.8773863911628723,1.457934856414795
49,mincut,1,32,True,0.2,200,0.005,0.1,,,0.01,5,1000,10,42,3,4900002,0.09522682570159167,0.10583850573839595,25,2,0.08,-0.8780317902565002,1.382627248764038
50,mincut,1,32,True,0.2,200,0.005,0.5,,,0.01,5,1000,10,42,1,5000000,0.8460165989818158,0.9620374028715265,25,21,0.84,-0.7227574586868286,1.434446096420288
50,mincut,1,32,True,0.2,200,0.005,0.5,,,0.01,5,1000,10,42,2,5000001,0.8919396075472309,0.9724593777856112,25,20,0.8,-0.7286825776100159,1.3900628089904785
50,mincut,1,32,True,0.2,200,0.005,0.5,,,0.01,5,1000,10,42,3,5000002,0.9100172499964422,0.9787643172869218,25,20,0.8,-0.742294192314148,1.480078935623169
