config_id,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,n,min_community,graph_seed,training_repeat,train_seed,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
13,mincut,1,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,30,25,2,1300001,0.5778253360746294,0.8656268880543654,18,10,0.5555555555555556,-0.9140673875808716,1.454293966293335
13,mincut,1,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,30,25,3,1300002,0.8131672808861905,0.9314947240503414,18,16,0.8888888888888888,-0.9397997856140137,1.48716402053833
14,mincut,1,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,30,25,1,1400000,0.9289920634920635,0.9820926372093153,18,18,1.0,-0.8443655967712402,1.4499170780181885
14,mincut,1,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,30,25,2,1400001,1.0,1.0,18,18,1.0,-0.9063397645950317,1.461803913116455
14,mincut,1,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,30,25,3,1400002,1.0,1.0,18,18,1.0,-0.8894923329353333,1.4483089447021484
15,mincut,1,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,30,25,1,1500000,0.9193465465465465,0.9801119731786578,18,18,1.0,-0.763761043548584,1.4327642917633057
15,mincut,1,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,30,25,2,1500001,0.9287536231884057,0.9821492082451441,18,18,1.0,-0.7730701565742493,1.448718786239624
15,mincut,1,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,30,25,3,1500002,0.9342705882352941,0.9830498677300268,18,18,1.0,-0.779565691947937,1.448009967803955
16,mincut,1,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,30,25,1,1600000,0.36155366321622295,0.6428573395186983,18,7,0.3888888888888889,-0.9048203229904175,1.4216668605804443
16,mincut,1,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,30,25,2,1600001,0.920301674229385,0.9799805240043087,18,16,0.8888888888888888,-0.9456643462181091,1.4549880027770996
16,mincut,1,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,30,25,3,1600002,0.8063551097909305,0.9446422926167166,18,14,0.7777777777777778,-0.9326678514480591,1.4784119129180908
17,mincut,1,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,30,25,1,1700000,0.9636712328767123,0.9909705359654976,18,17,0.9444444444444444,-0.8456291556358337,1.6824018955230713
17,mincut,1,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,30,25,2,1700001,0.9492537313432836,0.9863479422274192,18,17,0.9444444444444444,-0.8486804962158203,1.58964204788208
17,mincut,1,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,30,25,3,1700002,0.9284354354354355,0.9819790032648249,18,16,0.8888888888888888,-0.8000922799110413,1.6176347732543945
18,mincut,1,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,30,25,1,1800000,0.9660869565217391,0.9915465242539233,18,17,0.9444444444444444,-0.7569482326507568,1.528566837310791
18,mincut,1,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,30,25,2,1800001,0.916806956521739,0.9795229582987949,18,18,1.0,-0.7507660388946533,1.4694578647613525
18,mincut,1,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,30,25,3,1800002,1.0,1.0,18,18,1.0,-0.830930233001709,1.492361068725586
19,mincut,1,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,30,25,1,1900000,0.49437391148041215,0.8296727291315635,18,10,0.5555555555555556,-0.9083213806152344,3.6429779529571533
19,mincut,1,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,30,25,2,1900001,0.8668219131614653,0.9650333309486551,18,15,0.8333333333333334,-0.9402535557746887,3.6344447135925293
19,mincut,1,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,30,25,3,1900002,0.8018883525821714,0.9450339853851049,18,13,0.7222222222222222,-0.9336991310119629,3.465240955352783
20,mincut,1,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,30,25,1,2000000,1.0,1.0,18,18,1.0,-0.9123580455780029,3.4952971935272217
20,mincut,1,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,30,25,2,2000001,1.0,1.0,18,18,1.0,-0.9106118679046631,3.4807002544403076
20,mincut,1,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,30,25,3,2000002,1.0,1.0,18,18,1.0,-0.9101642370223999,3.4314041137695312
21,mincut,1,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,30,25,1,2100000,1.0,1.0,18,18,1.0,-0.8393473625183105,3.446179151535034
21,mincut,1,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,30,25,2,2100001,0.9129648101265823,0.9784879191803382,18,18,1.0,-0.761781632900238,3.5011069774627686
21,mincut,1,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,30,25,3,2100002,0.9252243243243243,0.9814696736395202,18,18,1.0,-0.7923579216003418,3.446415901184082
22,mincut,1,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,30,25,1,2200000,0.8825799908494738,0.9700719963009962,18,15,0.8333333333333334,-0.9414509534835815,3.479854106903076
22,mincut,1,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,30,25,2,2200001,0.836556273565826,0.9575370392429501,18,14,0.7777777777777778,-0.9376988410949707,3.4782631397247314
22,mincut,1,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,30,25,3,2200002,0.9636712328767123,0.9909705359654977,18,17,0.9444444444444444,-0.9581443071365356,3.4368069171905518
23,mincut,1,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,30,25,1,2300000,1.0,1.0,18,18,1.0,-0.9080248475074768,3.5392730236053467
23,mincut,1,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,30,25,2,2300001,1.0,1.0,18,18,1.0,-0.9101362824440002,3.5060079097747803
23,mincut,1,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,30,25,3,2300002,1.0,1.0,18,18,1.0,-0.9082760810852051,3.5221712589263916
24,mincut,1,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,30,25,1,2400000,0.9317167293876155,0.9826715628428861,18,18,1.0,-0.791057825088501,3.4647648334503174
24,mincut,1,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,30,25,2,2400001,0.9433050560692504,0.9831340984403155,18,18,1.0,-0.7746691107749939,3.616895914077759
24,mincut,1,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,30,25,3,2400002,1.0,1.0,18,18,1.0,-0.8419865965843201,3.4653780460357666
25,mincut,1,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,30,25,1,2500000,0.3582429202016716,0.6477987063135843,18,6,0.3333333333333333,-0.8950937986373901,1.5375628471374512
25,mincut,1,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,30,25,2,2500001,0.5512203840879449,0.764663570139332,18,10,0.5555555555555556,-0.9068533778190613,1.4617929458618164
25,mincut,1,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,30,25,3,2500002,0.47057365241635685,0.7062121404972128,18,8,0.4444444444444444,-0.9022865295410156,1.4221928119659424
26,mincut,1,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,30,25,1,2600000,0.9660869565217391,0.9915465242539234,18,17,0.9444444444444444,-0.8187004327774048,1.399366855621338
26,mincut,1,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,30,25,2,2600001,0.9641111111111111,0.9910848790726852,18,17,0.9444444444444444,-0.8215391635894775,1.3962678909301758
26,mincut,1,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,30,25,3,2600002,0.8839729071060974,0.9705842123438914,18,15,0.8333333333333334,-0.7442775368690491,1.4963152408599854
27,mincut,1,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,30,25,1,2700000,0.9634891015417332,0.9890814392717284,18,17,0.9444444444444444,-0.7616816163063049,1.4746410846710205
27,mincut,1,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,30,25,2,2700001,1.0,1.0,18,18,1.0,-0.7906631827354431,1.4337389469146729
27,mincut,1,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,30,25,3,2700002,0.8594077835785476,0.9599149692585357,18,17,0.9444444444444444,-0.6635307669639587,1.4439878463745117
28,mincut,1,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,30,25,1,2800000,0.3257846403305829,0.6754666869492214,18,6,0.3333333333333333,-0.8912217020988464,1.4230883121490479
28,mincut,1,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,30,25,2,2800001,0.7027285322671718,0.9042319234693509,18,12,0.6666666666666666,-0.922659158706665,1.4322590827941895
28,mincut,1,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,30,25,3,2800002,0.7405713869972644,0.9268507028498757,18,13,0.7222222222222222,-0.9205861687660217,1.4477198123931885
29,mincut,1,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,30,25,1,2900000,1.0,1.0,18,18,1.0,-0.8790163993835449,1.5443966388702393
29,mincut,1,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,30,25,2,2900001,1.0,1.0,18,18,1.0,-0.8832185864448547,1.4226138591766357
29,mincut,1,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,30,25,3,2900002,0.9267756024096385,0.9816366605929397,18,16,0.8888888888888888,-0.766289472579956,1.4638049602508545
30,mincut,1,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,30,25,1,3000000,1.0,1.0,18,18,1.0,-0.81241774559021,1.4318718910217285
30,mincut,1,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,30,25,2,3000001,0.968125,0.9920880250163735,18,17,0.9444444444444444,-0.7218210101127625,1.487462043762207
30,mincut,1,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,30,25,3,3000002,0.9660869565217391,0.9915465242539234,18,17,0.9444444444444444,-0.7574844360351562,1.4101519584655762
31,mincut,1,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,30,25,1,3100000,0.5491956595708587,0.8486170300010074,18,9,0.5,-0.9114523530006409,3.618582010269165
31,mincut,1,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,30,25,2,3100001,0.5408895960724287,0.8566221175214923,18,9,0.5,-0.9108826518058777,3.5142440795898438
31,mincut,1,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,30,25,3,3100002,0.43912512842663376,0.7630997794400519,18,7,0.3888888888888889,-0.9022941589355469,3.58866286277771
32,mincut,1,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,30,25,1,3200000,0.8465707831325301,0.9607334721112988,18,14,0.7777777777777778,-0.7289299964904785,3.5973408222198486
32,mincut,1,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,30,25,2,3200001,0.917491111111111,0.9795287822711434,18,18,1.0,-0.8288406729698181,3.5105788707733154
32,mincut,1,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,30,25,3,3200002,1.0,1.0,18,18,1.0,-0.8882173299789429,3.5042548179626465
33,mincut,1,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,30,25,1,3300000,1.0,1.0,18,18,1.0,-0.7795974612236023,3.4896740913391113
33,mincut,1,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,30,25,2,3300001,1.0,1.0,18,18,1.0,-0.8201246857643127,3.5223779678344727
33,mincut,1,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,30,25,3,3300002,1.0,1.0,18,18,1.0,-0.813836395740509,3.598021984100342
34,mincut,1,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,30,25,1,3400000,0.4094095561762023,0.741338121417598,18,7,0.3888888888888889,-0.898013710975647,3.585891008377075
34,mincut,1,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,30,25,2,3400001,0.4277896702200509,0.7611602263571333,18,7,0.3888888888888889,-0.9019518494606018,3.4589929580688477
34,mincut,1,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,30,25,3,3400002,0.479830042123046,0.7919955461919358,18,8,0.4444444444444444,-0.8994922041893005,3.5035629272460938
35,mincut,1,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,30,25,1,3500000,1.0,1.0,18,18,1.0,-0.8920265436172485,3.5260062217712402
35,mincut,1,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,30,25,2,3500001,0.9204069565217392,0.978979024429899,18,17,0.9444444444444444,-0.7953636646270752,3.534420967102051
35,mincut,1,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,30,25,3,3500002,0.8527581893984515,0.9623612870710931,18,14,0.7777777777777778,-0.7370468974113464,3.4394938945770264
36,mincut,1,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,30,25,1,3600000,1.0,1.0,18,18,1.0,-0.8130018711090088,3.4535632133483887
36,mincut,1,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,30,25,2,3600001,0.9165311111111111,0.9793590847533737,18,18,1.0,-0.7333129644393921,3.5941050052642822
36,mincut,1,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,30,25,3,3600002,0.9276488095238097,0.9821296101533736,18,18,1.0,-0.7685832381248474,3.4992387294769287
37,mincut,1,32,True,0.0,200,0.005,0.1,,,0.01,5,1000,30,25,1,3700000,1.0,1.0,18,18,1.0,-0.9782894253730774,1.3360049724578857
37,mincut,1,32,True,0.0,200,0.005,0.1,,,0.01,5,1000,30,25,2,3700001,1.0,1.0,18,18,1.0,-0.9783914685249329,1.345024824142456
37,mincut,1,32,True,0.0,200,0.005,0.1,,,0.01,5,1000,30,25,3,3700002,1.0,1.0,18,18,1.0,-0.9761049747467041,1.3428218364715576
38,mincut,1,32,True,0.0,200,0.005,0.5,,,0.01,5,1000,30,25,1,3800000,0.9660869565217393,0.9915465242539236,18,17,0.9444444444444444,-0.858948290348053,1.3554291725158691
38,mincut,1,32,True,0.0,200,0.005,0.5,,,0.01,5,1000,30,25,2,3800001,1.0,1.0,18,18,1.0,-0.9221488237380981,1.3740131855010986
38,mincut,1,32,True,0.0,200,0.005,0.5,,,0.01,5,1000,30,25,3,3800002,1.0,1.0,18,18,1.0,-0.9204080700874329,1.3494148254394531
39,mincut,1,32,True,0.0,200,0.005,1.0,,,0.01,5,1000,30,25,1,3900000,1.0,1.0,18,18,1.0,-0.8547453880310059,1.3503570556640625
39,mincut,1,32,True,0.0,200,0.005,1.0,,,0.01,5,1000,30,25,2,3900001,1.0,1.0,18,18,1.0,-0.8517523407936096,1.3857176303863525
39,mincut,1,32,True,0.0,200,0.005,1.0,,,0.01,5,1000,30,25,3,3900002,0.9164905882352942,0.9795053946838863,18,18,1.0,-0.7656790614128113,1.3532700538635254
40,mincut,1,32,True,0.0,200,0.01,0.1,,,0.01,5,1000,30,25,1,4000000,1.0,1.0,18,18,1.0,-0.9787033796310425,1.3676869869232178
40,mincut,1,32,True,0.0,200,0.01,0.1,,,0.01,5,1000,30,25,2,4000001,1.0,1.0,18,18,1.0,-0.9787288308143616,1.342367172241211
40,mincut,1,32,True,0.0,200,0.01,0.1,,,0.01,5,1000,30,25,3,4000002,1.0,1.0,18,18,1.0,-0.9784210324287415,1.3396379947662354
41,mincut,1,32,True,0.0,200,0.01,0.5,,,0.01,5,1000,30,25,1,4100000,0.9223481338481339,0.9808345212379052,18,18,1.0,-0.8790926337242126,1.3573119640350342
41,mincut,1,32,True,0.0,200,0.01,0.5,,,0.01,5,1000,30,25,2,4100001,0.9660869565217391,0.9915465242539234,18,17,0.9444444444444444,-0.8591165542602539,1.6108968257904053
41,mincut,1,32,True,0.0,200,0.01,0.5,,,0.01,5,1000,30,25,3,4100002,1.0,1.0,18,18,1.0,-0.9237772226333618,1.7612671852111816
42,mincut,1,32,True,0.0,200,0.01,1.0,,,0.01,5,1000,30,25,1,4200000,0.919605596269154,0.9797807557895053,18,18,1.0,-0.8029264807701111,1.6828489303588867
42,mincut,1,32,True,0.0,200,0.01,1.0,,,0.01,5,1000,30,25,2,4200001,0.9201582563373608,0.9760796922074767,18,18,1.0,-0.8035871982574463,1.5727763175964355
42,mincut,1,32,True,0.0,200,0.01,1.0,,,0.01,5,1000,30,25,3,4200002,1.0,1.0,18,18,1.0,-0.8564708232879639,1.3841190338134766
43,mincut,1,32,True,0.0,500,0.005,0.1,,,0.01,5,1000,30,25,1,4300000,1.0,1.0,18,18,1.0,-0.9786086678504944,3.452726125717163
43,mincut,1,32,True,0.0,500,0.005,0.1,,,0.01,5,1000,30,25,2,4300001,1.0,1.0,18,18,1.0,-0.9788719415664673,3.761309862136841
43,mincut,1,32,True,0.0,500,0.005,0.1,,,0.01,5,1000,30,25,3,4300002,0.966086956521739,0.9915465242539234,18,17,0.9444444444444444,-0.9658681154251099,3.3368420600891113
44,mincut,1,32,True,0.0,500,0.005,0.5,,,0.01,5,1000,30,25,1,4400000,1.0,1.0,18,18,1.0,-0.9267472624778748,3.329195022583008
44,mincut,1,32,True,0.0,500,0.005,0.5,,,0.01,5,1000,30,25,2,4400001,1.0,1.0,18,18,1.0,-0.9261458516120911,3.3807601928710938
44,mincut,1,32,True,0.0,500,0.005,0.5,,,0.01,5,1000,30,25,3,4400002,1.0,1.0,18,18,1.0,-0.9257448315620422,3.405156135559082
45,mincut,1,32,True,0.0,500,0.005,1.0,,,0.01,5,1000,30,25,1,4500000,1.0,1.0,18,18,1.0,-0.8606124520301819,3.4060449600219727
45,mincut,1,32,True,0.0,500,0.005,1.0,,,0.01,5,1000,30,25,2,4500001,1.0,1.0,18,18,1.0,-0.8606765866279602,3.308166027069092
45,mincut,1,32,True,0.0,500,0.005,1.0,,,0.01,5,1000,30,25,3,4500002,1.0,1.0,18,18,1.0,-0.8600605726242065,3.5548479557037354
46,mincut,1,32,True,0.0,500,0.01,0.1,,,0.01,5,1000,30,25,1,4600000,1.0,1.0,18,18,1.0,-0.9788698554039001,3.5537407398223877
46,mincut,1,32,True,0.0,500,0.01,0.1,,,0.01,5,1000,30,25,2,4600001,1.0,1.0,18,18,1.0,-0.978860080242157,3.4493019580841064
46,mincut,1,32,True,0.0,500,0.01,0.1,,,0.01,5,1000,30,25,3,4600002,1.0,1.0,18,18,1.0,-0.9789347648620605,3.254037857055664
47,mincut,1,32,True,0.0,500,0.01,0.5,,,0.01,5,1000,30,25,1,4700000,0.9589473684210528,0.9893746998421157,18,17,0.9444444444444444,-0.8611405491828918,3.219003915786743
47,mincut,1,32,True,0.0,500,0.01,0.5,,,0.01,5,1000,30,25,2,4700001,1.0,1.0,18,18,1.0,-0.9266872406005859,3.6674718856811523
47,mincut,1,32,True,0.0,500,0.01,0.5,,,0.01,5,1000,30,25,3,4700002,1.0,1.0,18,18,1.0,-0.9261001944541931,4.031477928161621
48,mincut,1,32,True,0.0,500,0.01,1.0,,,0.01,5,1000,30,25,1,4800000,1.0,1.0,18,18,1.0,-0.8608975410461426,3.8689820766448975
48,mincut,1,32,True,0.0,500,0.01,1.0,,,0.01,5,1000,30,25,2,4800001,1.0,1.0,18,18,1.0,-0.8600014448165894,4.294893980026245
48,mincut,1,32,True,0.0,500,0.01,1.0,,,0.01,5,1000,30,25,3,4800002,1.0,1.0,18,18,1.0,-0.860404372215271,3.7364490032196045
49,mincut,1,32,True,0.2,200,0.005,0.1,,,0.01,5,1000,30,25,1,4900000,0.06403599999999991,0.0,18,1,0.05555555555555555,-0.8763591647148132,1.419234037399292
49,mincut,1,32,True,0.2,200,0.005,0.1,,,0.01,5,1000,30,25,2,4900001,0.14554389679715285,0.31014584961808017,18,3,0.16666666666666666,-0.887123167514801,1.4135551452636719
49,mincut,1,32,True,0.2,200,0.005,0.1,,,0.01,5,1000,30,25,3,4900002,0.09513475325527952,0.09558231050616346,18,2,0.1111111111111111,-0.8812782168388367,1.4092891216278076
50,mincut,1,32,True,0.2,200,0.005,0.5,,,0.01,5,1000,30,25,1,5000000,1.0,1.0,18,18,1.0,-0.9059653282165527,1.4466259479522705
50,mincut,1,32,True,0.2,200,0.005,0.5,,,0.01,5,1000,30,25,2,5000001,0.953066956521739,0.987066284467078,18,18,1.0,-0.848189115524292,1.4302091598510742
50,mincut,1,32,True,0.2,200,0.005,0.5,,,0.01,5,1000,30,25,3,5000002,0.964786576168929,0.9900814762494866,18,17,0.9444444444444444,-0.8472260236740112,1.4691603183746338
51,mincut,1,32,True,0.2,200,0.005,1.0,,,0.01,5,1000,30,25,1,5100000,1.0,1.0,18,18,1.0,-0.8102202415466309,1.4832608699798584
51,mincut,1,32,True,0.2,200,0.005,1.0,,,0.01,5,1000,30,25,2,5100001,0.9288717666483214,0.9823261054904194,18,18,1.0,-0.7829622626304626,1.454552173614502
51,mincut,1,32,True,0.2,200,0.005,1.0,,,0.01,5,1000,30,25,3,5100002,0.927095588235294,0.9820168026493213,18,18,1.0,-0.7806512117385864,1.469904899597168
52,mincut,1,32,True,0.2,200,0.01,0.1,,,0.01,5,1000,30,25,1,5200000,0.10515401301518422,0.17716755473689708,18,2,0.1111111111111111,-0.8823744058609009,1.4446320533752441
52,mincut,1,32,True,0.2,200,0.01,0.1,,,0.01,5,1000,30,25,2,5200001,0.1500371179039299,0.21898335604222752,18,3,0.16666666666666666,-0.8881730437278748,1.4634859561920166
