model_name,num_layers,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mean_ECS,std_ECS,mean_NMI,std_NMI,mean_cluster_ratio,std_cluster_ratio,total_runs
diffpool,1,False,0.0,500,0.005,,1.0,1.0,0.7619083931859404,0.022039468581555186,0.9284928459559904,0.004575260761599369,0.47863247863247854,0.029607706112288492,3
diffpool,1,True,0.5,500,0.001,,1.0,1.0,0.758492287564058,0.022124645870778097,0.9255017323404058,0.006559228028079165,0.4444444444444444,0.014803853056144237,3
diffpool,1,False,0.2,500,0.01,,1.0,1.0,0.7576009070419065,0.10546795784968031,0.9171048216108666,0.04329267543665216,0.4444444444444444,0.05337605126836238,3
diffpool,1,True,0.5,500,0.005,,1.0,0.5,0.755783618980514,0.0060717266965410535,0.9236115100633753,0.003611617116599551,0.43589743589743585,0.02564102564102566,3
diffpool,1,True,0.0,200,0.001,,1.0,1.0,0.7557404969796346,0.028487727403870653,0.918234923030321,0.01629197169889996,0.48717948717948706,0.025641025641025647,3
diffpool,1,False,0.2,500,0.001,,1.0,1.0,0.7550484179941845,0.04858820647811247,0.9234814406339992,0.017320017081123327,0.48717948717948717,0.05128205128205127,3
diffpool,1,True,0.2,500,0.005,,1.0,1.0,0.7529374065337455,0.01290866473210284,0.9260966598835486,0.002995370462381154,0.4615384615384615,0.025641025641025605,3
diffpool,1,False,0.0,200,0.001,,1.0,1.0,0.7523760533702929,0.043871440962615124,0.9229061387254696,0.013365078498863855,0.4957264957264957,0.03916731363210119,3
diffpool,1,True,0.0,200,0.005,,1.0,0.5,0.7496817732753415,0.03077850371061649,0.9190499008011055,0.009750411783116404,0.47008547008547,0.014803853056144253,3
diffpool,1,True,0.0,500,0.001,,1.0,1.0,0.7448034844420586,0.02279770929544933,0.9211605912239991,0.011177994098592327,0.47008547008547,0.06452849944675855,3
diffpool,1,True,0.5,500,0.005,,1.0,1.0,0.7437380586586467,0.06583076389725095,0.9193193422461393,0.024307974654176192,0.4444444444444444,0.03916731363210121,3
diffpool,1,False,0.5,200,0.005,,1.0,1.0,0.7437308430475816,0.11819550634996782,0.9156115757657984,0.042715954410496644,0.45299145299145294,0.10362697139300973,3
diffpool,1,True,0.0,500,0.01,,1.0,0.5,0.7431782681666146,0.04262737894200323,0.9208600327118163,0.013503943655311493,0.42735042735042733,0.014803853056144295,3
diffpool,1,True,0.2,200,0.001,,1.0,1.0,0.7416728779924111,0.10552354017679333,0.9131056148510096,0.03301942769413562,0.43589743589743585,0.05128205128205126,3
diffpool,1,False,0.2,500,0.001,,1.0,0.5,0.7400993899076961,0.13242316512814611,0.9208878203716991,0.044210157809141094,0.48717948717948717,0.08882311833686551,3
diffpool,1,False,0.5,500,0.005,,1.0,0.5,0.739506205772452,0.019977477762617844,0.9177372418221283,0.005731236122958941,0.45299145299145294,0.039167313632101214,3
diffpool,1,False,0.2,500,0.005,,1.0,0.5,0.73269722881501,0.11555511642175376,0.9201662934257361,0.03477543636267161,0.4444444444444444,0.08242436547857229,3
diffpool,1,False,0.5,500,0.001,,1.0,1.0,0.7309050607502074,0.09007656177252045,0.9122087991117237,0.032142615212835075,0.42735042735042733,0.06452849944675851,3
diffpool,1,True,0.2,200,0.005,,1.0,1.0,0.729340049646218,0.11574436928700275,0.9134271705540423,0.044636956530708705,0.4615384615384615,0.06783977720678436,3
diffpool,1,True,0.2,200,0.001,,1.0,0.5,0.7250664445630651,0.062056293281866924,0.9043121862092421,0.030134032700568972,0.4188034188034188,0.05337605126836234,3
diffpool,1,True,0.5,200,0.005,,1.0,1.0,0.7222143974614266,0.09582602299988122,0.9099492273221892,0.032011136306286846,0.4102564102564102,0.02564102564102566,3
diffpool,1,True,0.0,500,0.001,,1.0,0.5,0.7200578789666746,0.04966409107844239,0.9102938209160905,0.026414467273696382,0.47863247863247854,0.039167313632101165,3
diffpool,1,True,0.2,500,0.01,,1.0,0.5,0.7193650503197954,0.07011761102690194,0.9126456287720591,0.022300590562866457,0.46153846153846145,0.04441155916843273,3
diffpool,1,False,0.0,200,0.005,,1.0,0.5,0.7167189980029213,0.009364796300512934,0.9134108844491431,0.00876255008864744,0.43589743589743585,0.02564102564102566,3
diffpool,1,True,0.0,200,0.005,,1.0,1.0,0.715126437006134,0.04145686080486931,0.9063935779721185,0.013437720578405116,0.42735042735042733,0.03916731363210119,3
diffpool,1,False,0.5,200,0.005,,1.0,0.5,0.7136647996281128,0.026652273469677624,0.9109753830796746,0.00898442417049645,0.42735042735042733,0.01480385305614431,3
diffpool,1,True,0.2,500,0.001,,1.0,0.5,0.710744580634208,0.00921070653939804,0.9103950839655356,0.004753726563732017,0.4444444444444444,0.029607706112288534,3
diffpool,1,True,0.0,500,0.01,,1.0,1.0,0.7085467695107455,0.10622289228755354,0.9004460356770468,0.04203815364673001,0.4102564102564103,0.04441155916843275,3
diffpool,1,True,0.5,200,0.01,,1.0,1.0,0.7048572833497246,0.031028879275550786,0.9034290823397976,0.01866651637633627,0.40170940170940167,0.03916731363210118,3
diffpool,1,True,0.5,500,0.001,,1.0,0.5,0.7042049747567356,0.10564479866970482,0.903309808748716,0.0340058517327813,0.42735042735042733,0.03916731363210119,3
diffpool,2,False,0.2,200,0.005,,1.0,0.5,0.7027011456656237,0.09735152004353605,0.8844756768420062,0.06495908306204518,0.4102564102564102,0.025641025641025633,3
diffpool,1,False,0.0,200,0.01,,1.0,0.5,0.7018541915599589,0.10533220414951634,0.8974348036069727,0.03834812164284848,0.4102564102564102,0.0769230769230769,3
diffpool,1,False,0.5,200,0.01,,1.0,1.0,0.7017481219240564,0.12234309374766848,0.9078305381884658,0.040103641787233746,0.4102564102564103,0.06783977720678439,3
diffpool,1,False,0.0,500,0.01,,1.0,0.5,0.7011486590604302,0.06417641548858669,0.9018288549147636,0.03408551709419299,0.4444444444444444,0.014803853056144234,3
diffpool,1,False,0.5,200,0.001,,1.0,1.0,0.7004909824900963,0.11387773090141216,0.8984203267652052,0.04811207643656979,0.4102564102564102,0.09245003270420485,3
diffpool,1,True,0.5,200,0.001,,1.0,1.0,0.7000558306973096,0.08616946888614693,0.9040267960492859,0.030942925568197846,0.42735042735042733,0.06452849944675852,3
diffpool,2,False,0.2,200,0.01,,1.0,0.5,0.6998994531047155,0.07748928716075389,0.9029223154390911,0.027006248565220877,0.39316239316239315,0.059215412224576984,3
diffpool,1,False,0.5,500,0.01,,1.0,0.5,0.6984767876559642,0.07283763634202908,0.9066997254629493,0.023568072236882585,0.4188034188034188,0.02960770611228852,3
diffpool,1,False,0.5,200,0.01,,1.0,0.5,0.6975843299508,0.0825043204987773,0.9089289826211786,0.026770287244482716,0.42735042735042733,0.07833462726420237,3
diffpool,1,True,0.5,200,0.001,,1.0,0.5,0.6956482960077088,0.09227071717506348,0.9022031157660829,0.027660552708269247,0.43589743589743585,0.05128205128205127,3
diffpool,1,False,0.2,200,0.005,,1.0,1.0,0.692928656853501,0.03196569293424542,0.902445934267448,0.011907174935168683,0.43589743589743585,0.05128205128205127,3
diffpool,1,True,0.5,200,0.01,,1.0,0.5,0.6818462391584587,0.058761144215912345,0.8935319960091878,0.027216523438846826,0.37606837606837606,0.03916731363210117,3
diffpool,1,True,0.2,500,0.005,,1.0,0.5,0.6797035454878458,0.047225451438853115,0.8923387186903122,0.023982505932316267,0.4102564102564102,0.04441155916843273,3
diffpool,1,False,0.5,500,0.01,,1.0,1.0,0.6783044716711983,0.039929537800718694,0.8948351401374262,0.01912186176562205,0.4188034188034188,0.0645284994467585,3
diffpool,2,False,0.0,200,0.001,,1.0,1.0,0.6772214428465135,0.1029781658510034,0.8976805373785055,0.03504114558600401,0.3846153846153846,0.05128205128205129,3
diffpool,1,True,0.5,500,0.01,,1.0,0.5,0.6759686030045827,0.09084878757269484,0.9000191014418876,0.027151403654112078,0.43589743589743585,0.04441155916843277,3
diffpool,1,True,0.2,500,0.001,,1.0,1.0,0.6753468980877552,0.08868666161952099,0.8941766277743963,0.030837519006604315,0.39316239316239315,0.059215412224576984,3
diffpool,1,True,0.0,500,0.005,,1.0,0.5,0.6749076677595038,0.006642052153282156,0.8978794004971746,0.006086287061520946,0.4358974358974359,0.0,3
diffpool,1,True,0.0,200,0.01,,1.0,0.5,0.6742177699960966,0.12952783611519442,0.8850064864406132,0.059100681503614104,0.4188034188034188,0.08242436547857224,3
diffpool,2,False,0.2,500,0.001,,1.0,0.5,0.6710833186005128,0.08619341606880031,0.889288325942669,0.035503145255847225,0.358974358974359,0.06783977720678439,3
diffpool,1,False,0.5,500,0.005,,1.0,1.0,0.6709117840157521,0.0389627086016256,0.9000077709171199,0.013315673388086606,0.39316239316239315,0.0391673136321012,3
diffpool,2,False,0.2,500,0.01,,1.0,0.5,0.667847366402253,0.010832744224381607,0.8890555503231848,0.014293343016976118,0.37606837606837606,0.014803853056144237,3
diffpool,2,False,0.0,200,0.01,,1.0,0.5,0.6662732861561743,0.051297594409278904,0.8916898758088817,0.019863593283365847,0.39316239316239315,0.0391673136321012,3
diffpool,1,True,0.5,200,0.005,,1.0,0.5,0.6651772753302898,0.09315585724690453,0.8859038799309772,0.040109786637452544,0.4017094017094016,0.014803853056144237,3
diffpool,2,True,0.2,500,0.01,,1.0,0.5,0.6649862319768204,0.07645097086696818,0.881464877526065,0.032649756992486206,0.3675213675213675,0.02960770611228848,3
diffpool,2,False,0.2,200,0.01,,1.0,1.0,0.663095397876961,0.04471611487426441,0.8957033274424778,0.01751813662265359,0.3846153846153846,0.025641025641025605,3
diffpool,2,False,0.2,500,0.01,,1.0,1.0,0.6545769879713094,0.04112232381945827,0.8841538548812959,0.023241144744632285,0.3675213675213675,0.029607706112288492,3
diffpool,2,False,0.0,200,0.005,,1.0,1.0,0.6545248414069187,0.03655808062965166,0.8656863037143999,0.030673469906713727,0.3675213675213675,0.039167313632101165,3
diffpool,2,False,0.2,200,0.001,,1.0,0.5,0.6542327734883379,0.09758733514620674,0.8755509757247412,0.05585273598049516,0.36752136752136755,0.06452849944675856,3
diffpool,2,False,0.2,500,0.005,,1.0,1.0,0.6541315481155725,0.08433668071846216,0.8831941155397237,0.028891305689411277,0.3846153846153846,0.05128205128205131,3
diffpool,2,False,0.0,200,0.01,,1.0,1.0,0.6447772188334807,0.12311529931303179,0.8766858230422941,0.03733933003223671,0.37606837606837606,0.0533760512683624,3
diffpool,2,False,0.0,200,0.005,,1.0,0.5,0.6444983793577537,0.11769178805342123,0.8771453120808849,0.05174911846226199,0.37606837606837606,0.05337605126836238,3
diffpool,2,False,0.2,500,0.005,,1.0,0.5,0.6418507823315355,0.03507846754819284,0.8759531567455247,0.016906034213336446,0.358974358974359,0.025641025641025626,3
diffpool,2,False,0.0,500,0.01,,1.0,1.0,0.6413111834759598,0.08056979585068291,0.8593058235219694,0.035789688536589016,0.37606837606837606,0.03916731363210117,3
diffpool,2,False,0.0,500,0.005,,1.0,1.0,0.6324336669603267,0.14214355786760968,0.8774474453099085,0.052234308945263645,0.358974358974359,0.07692307692307696,3
diffpool,2,False,0.0,500,0.001,,1.0,1.0,0.626063334960555,0.03969439520173082,0.880423630450932,0.021560552633781864,0.3846153846153846,0.0,3
diffpool,1,False,0.0,200,0.001,,1.0,0.5,0.6259838194675919,0.028765689891262138,0.8782604942977889,0.01119101605921409,0.4017094017094016,0.01480385305614423,3
diffpool,2,True,0.2,200,0.01,,1.0,1.0,0.6126130168094556,0.05258994639302035,0.8574518491520124,0.02362895041490659,0.35042735042735046,0.039167313632101165,3
diffpool,2,False,0.0,500,0.001,,1.0,0.5,0.6080702001250963,0.057134030654705355,0.8677081327502078,0.02037045059025672,0.37606837606837606,0.014803853056144234,3
diffpool,2,True,0.0,200,0.005,,1.0,0.5,0.605950599920715,0.15545278059914686,0.8529908563774192,0.06276493397629924,0.34188034188034183,0.09004832267395507,3
diffpool,2,False,0.2,200,0.005,,1.0,1.0,0.6031713287790895,0.08135931197952266,0.8641834749545598,0.0351719189994843,0.3333333333333333,0.05128205128205129,3
diffpool,2,False,0.5,200,0.01,,1.0,0.5,0.6001972557371111,0.03866921621315319,0.8467963081518343,0.011480503404263664,0.3333333333333333,0.025641025641025626,3
diffpool,2,True,0.0,200,0.005,,1.0,1.0,0.5879144929066564,0.09201092427744895,0.8466422419522951,0.04300893795948539,0.32478632478632474,0.03916731363210123,3
diffpool,2,False,0.2,200,0.001,,1.0,1.0,0.5857640108990407,0.16475367465281443,0.8417118639707103,0.07516786269239037,0.3333333333333333,0.06783977720678439,3
diffpool,2,True,0.2,500,0.005,,1.0,1.0,0.5828474520108091,0.029409304399030108,0.8507699377441678,0.013197164711379415,0.3162393162393162,0.014803853056144237,3
diffpool,2,True,0.0,200,0.001,,1.0,0.5,0.581932042529025,0.05627565204416048,0.8382631578690681,0.021731186008484636,0.3247863247863248,0.014803853056144253,3
diffpool,2,False,0.0,500,0.005,,1.0,0.5,0.5817690007698171,0.06149019047434141,0.8601334983091773,0.022613826449266156,0.32478632478632474,0.06452849944675854,3
diffpool,2,True,0.0,500,0.01,,1.0,1.0,0.5794690639613288,0.16086874018400427,0.8275657954913097,0.0794471673671404,0.35042735042735035,0.05337605126836233,3
diffpool,2,True,0.2,200,0.001,,1.0,1.0,0.5727796200914916,0.08136947454448161,0.844232323436675,0.048266981564135406,0.3162393162393162,0.039167313632101235,3
diffpool,2,False,0.0,200,0.001,,1.0,0.5,0.5607003437125724,0.023526946942373412,0.8417242183949192,0.021892904902378118,0.35042735042735046,0.03916731363210117,3
diffpool,2,True,0.0,500,0.001,,1.0,1.0,0.5598782402963908,0.046262704868827526,0.8323424302118009,0.04129142122132822,0.3076923076923077,0.051282051282051315,3
diffpool,2,False,0.0,500,0.01,,1.0,0.5,0.5532673127039011,0.02115955207447937,0.8392677598379228,0.010990043739049042,0.3162393162393162,0.029607706112288534,3
diffpool,2,True,0.2,200,0.01,,1.0,0.5,0.5478350857387059,0.04965906878736921,0.8353648602599412,0.02544610072621813,0.29914529914529914,0.0391673136321012,3
diffpool,2,True,0.5,200,0.01,,1.0,0.5,0.5466129321264563,0.006152294215194164,0.8321702225410043,0.007429894784608821,0.29914529914529914,0.01480385305614431,3
diffpool,2,False,0.5,200,0.001,,1.0,0.5,0.544552406290575,0.029626720078272762,0.8283577221233617,0.033785878938580725,0.29059829059829057,0.014803853056144295,3
diffpool,2,True,0.2,500,0.001,,1.0,0.5,0.5439230183469819,0.1385821516659799,0.8286080799874306,0.05763433153107582,0.30769230769230765,0.06783977720678436,3
diffpool,2,False,0.5,500,0.005,,1.0,0.5,0.5345400878193325,0.037369738562638526,0.8353487785061243,0.0214113432930947,0.2735042735042735,0.014803853056144237,3
diffpool,2,False,0.5,200,0.005,,1.0,0.5,0.5333395749051576,0.15856591586798097,0.8134874120414203,0.11860530395188117,0.29914529914529914,0.11562178853392033,3
diffpool,2,False,0.5,500,0.01,,1.0,1.0,0.5319296041964499,0.09903518798292613,0.8238406126945201,0.06741651418722927,0.3076923076923077,0.05128205128205129,3
diffpool,2,False,0.5,200,0.005,,1.0,1.0,0.5298695452329273,0.06461184055619927,0.820767090121843,0.0496429161593419,0.2905982905982906,0.029607706112288534,3
diffpool,2,True,0.2,500,0.001,,1.0,1.0,0.5238203599507378,0.09398378677598522,0.8095047881047348,0.0369081048820062,0.26495726495726496,0.05337605126836239,3
diffpool,2,False,0.5,500,0.001,,1.0,1.0,0.5236343884780004,0.03752496090113562,0.8183416175637688,0.037637769069898803,0.2649572649572649,0.014803853056144211,3
diffpool,2,True,0.0,500,0.005,,1.0,0.5,0.5136605620222464,0.022641291956091786,0.8098136372484793,0.0070049593826515336,0.282051282051282,0.0,3
diffpool,2,False,0.2,500,0.001,,1.0,1.0,0.5132550315635135,0.07016753097989231,0.8227277126928337,0.04976080090416053,0.29914529914529914,0.03916731363210122,3
diffpool,2,False,0.5,500,0.005,,1.0,1.0,0.5122554071897999,0.08133417677644539,0.8063014831150291,0.05521492082586522,0.2735042735042735,0.03916731363210124,3
diffpool,2,True,0.2,500,0.005,,1.0,0.5,0.5079178506064816,0.050676681269234414,0.8168732162174615,0.02310084979236262,0.282051282051282,0.02564102564102566,3
diffpool,2,True,0.0,500,0.005,,1.0,1.0,0.5078883983384982,0.15757454953801742,0.7889059551501302,0.10747690989981717,0.29914529914529914,0.08242436547857228,3
diffpool,2,True,0.0,500,0.001,,1.0,0.5,0.5071766807164053,0.0490919718707562,0.7992980159770796,0.03544136018582316,0.282051282051282,0.04441155916843275,3
diffpool,2,True,0.2,500,0.01,,1.0,1.0,0.49822917480608514,0.11572458657549359,0.8023483032400685,0.0650109640132255,0.2735042735042735,0.059215412224577046,3
diffpool,2,True,0.2,200,0.005,,1.0,1.0,0.49593186262878897,0.06676027119383984,0.8113759315295154,0.020335781241143974,0.2735042735042735,0.03916731363210123,3
diffpool,2,True,0.0,200,0.01,,1.0,0.5,0.49140996250528857,0.09641286637899255,0.8009266669277704,0.06955598304635605,0.25641025641025633,0.04441155916843273,3
diffpool,2,True,0.5,200,0.001,,1.0,0.5,0.4878987991542791,0.08009796964436783,0.7915906315047946,0.05752590600470548,0.2564102564102564,0.0512820512820513,3
diffpool,2,False,0.5,500,0.001,,1.0,0.5,0.4868309322574677,0.0972353360322247,0.8027081135959097,0.06110296473866443,0.2735042735042735,0.029607706112288534,3
diffpool,2,False,0.5,200,0.01,,1.0,1.0,0.4828295820945501,0.11126357461295712,0.7944335288865477,0.05653003504599238,0.2649572649572649,0.05921541222457703,3
diffpool,2,False,0.5,500,0.01,,1.0,0.5,0.48245606347560605,0.08483197470441993,0.8127332140819137,0.03611733858744884,0.26495726495726496,0.03916731363210125,3
diffpool,2,True,0.0,500,0.01,,1.0,0.5,0.4824112325544572,0.08863992747557217,0.781491544121519,0.05847534991926864,0.282051282051282,0.025641025641025647,3
diffpool,2,True,0.5,500,0.01,,1.0,0.5,0.47602510065202264,0.01833180317342179,0.7912870091417415,0.02292843706535357,0.25641025641025633,0.025641025641025637,3
diffpool,2,True,0.2,200,0.005,,1.0,0.5,0.47306957269316174,0.06058843702916971,0.784286094789814,0.04757405139724056,0.25641025641025633,0.025641025641025637,3
diffpool,2,True,0.0,200,0.01,,1.0,1.0,0.4718230192415264,0.0817225957702149,0.7875340807936103,0.05312107344795282,0.2735042735042735,0.03916731363210121,3
diffpool,2,True,0.5,200,0.005,,1.0,0.5,0.46463585296684307,0.05632461015133773,0.7700134074686388,0.026525008140461413,0.25641025641025633,0.04441155916843272,3
diffpool,2,True,0.5,500,0.005,,1.0,1.0,0.46458802367181057,0.041984922465254385,0.7967869956468898,0.024071451242827266,0.23931623931623927,0.014803853056144274,3
diffpool,2,False,0.5,200,0.001,,1.0,1.0,0.4624433963403594,0.14609621163763112,0.7675858338766459,0.12048940788957259,0.2564102564102564,0.0678397772067844,3
diffpool,2,True,0.5,500,0.001,,1.0,0.5,0.45404021534093886,0.013518287596808622,0.7765370454265478,0.014807022644344492,0.2307692307692307,0.0,3
diffpool,2,True,0.2,200,0.001,,1.0,0.5,0.4531111378475224,0.07285464351124034,0.7670640562761383,0.052793765416871134,0.2478632478632478,0.029607706112288513,3
diffpool,2,True,0.5,500,0.005,,1.0,0.5,0.4423001393452127,0.10935944705713946,0.7575334299376059,0.11574010280432577,0.23931623931623927,0.05337605126836234,3
diffpool,2,True,0.0,200,0.001,,1.0,1.0,0.44208921842161675,0.13228170963924074,0.7761093809281346,0.06088459624336322,0.23931623931623927,0.08242436547857226,3
diffpool,2,True,0.5,500,0.01,,1.0,1.0,0.4408020077501904,0.09922989399040816,0.7716571878061066,0.059942334898387135,0.24786324786324784,0.05921541222457698,3
diffpool,2,True,0.5,200,0.005,,1.0,1.0,0.4211132243818611,0.04145731198747949,0.7498051890718909,0.02300194975891055,0.23076923076923075,0.04441155916843273,3
diffpool,2,True,0.5,200,0.01,,1.0,1.0,0.38821245535976995,0.07488096026195835,0.737315887091631,0.04461448513521201,0.20512820512820507,0.04441155916843273,3
diffpool,2,True,0.5,200,0.001,,1.0,1.0,0.3861042449557959,0.05013771759873677,0.6929549975926227,0.07942983783270328,0.2051282051282051,0.025641025641025605,3
diffpool,2,True,0.5,500,0.001,,1.0,1.0,0.3768633504660445,0.15026749707824275,0.6984528169573031,0.1355517314852171,0.22222222222222218,0.06452849944675854,3
mincut,1,False,0.2,500,0.001,0.5,,,0.9503680828483109,0.006759842376507734,0.9830881931996306,0.00254124102643813,0.7606837606837606,0.029607706112288468,3
mincut,1,False,0.5,200,0.005,0.5,,,0.9467041498454251,0.00723231479378079,0.9799390275045811,0.0031495483562156935,0.6581196581196581,0.059215412224576984,3
mincut,1,False,0.2,200,0.005,0.5,,,0.9376142130811885,0.006310342229231195,0.9797174893765727,0.002049431061348568,0.6495726495726496,0.0148038530561442,3
mincut,1,False,0.5,500,0.01,0.5,,,0.9364424156337753,0.007229062446451188,0.9774946309420424,0.003655170946580198,0.6153846153846154,0.02564102564102566,3
mincut,1,False,0.0,200,0.01,0.5,,,0.9288623312203512,0.032879395494985725,0.9739945532643799,0.0069093173396864984,0.6837606837606837,0.029607706112288506,3
mincut,1,False,0.0,500,0.01,0.5,,,0.9281104137806354,0.023689251335130557,0.9735440678809488,0.005542417587922625,0.641025641025641,0.0444115591684327,3
mincut,1,False,0.5,500,0.005,0.5,,,0.9233251153516241,0.038707588673346574,0.9735884904292663,0.010835981204104755,0.6239316239316239,0.07833462726420237,3
mincut,1,False,0.2,500,0.01,0.5,,,0.9231053254133906,0.012505391142082696,0.9739993137936646,0.004863106991674415,0.6324786324786325,0.039167313632101186,3
mincut,1,True,0.5,200,0.001,1.0,,,0.9230527925511796,0.014175679504811575,0.9665163326252598,0.005149328868831849,0.7264957264957265,0.06452849944675854,3
mincut,1,True,0.2,500,0.01,0.5,,,0.9228108332470591,0.026236453022794724,0.9706076421582489,0.007539653575055061,0.6068376068376068,0.07833462726420234,3
mincut,1,True,0.5,500,0.005,0.5,,,0.9186931575780931,0.020228818140333896,0.9709248812056487,0.006490092662697571,0.5641025641025641,0.05128205128205132,3
mincut,1,True,0.0,200,0.005,0.5,,,0.9183067932099599,0.0036236666323943207,0.9700560763504033,0.0013382708276680165,0.6495726495726496,0.05337605126836234,3
mincut,1,False,0.5,200,0.001,0.5,,,0.9181662570692563,0.014923453947859162,0.970545335494806,0.0027067888615196537,0.6495726495726496,0.0148038530561442,3
mincut,1,False,0.5,200,0.01,0.5,,,0.9175041960065075,0.055044016367881726,0.9730655978296353,0.01506712636138858,0.6068376068376069,0.05921541222457704,3
mincut,1,True,0.2,500,0.005,0.5,,,0.9167365016366157,0.015648408227681515,0.9678795236132477,0.005299485366132227,0.5811965811965812,0.01480385305614431,3
mincut,1,True,0.2,200,0.005,0.5,,,0.9111499519601362,0.04133242142573598,0.9677472827233337,0.011865289966789459,0.6239316239316239,0.03916731363210114,3
mincut,1,True,0.0,200,0.01,0.5,,,0.9098971483975511,0.02076953344696964,0.9653009400321167,0.005717298261596753,0.6153846153846154,0.06783977720678437,3
mincut,1,True,0.0,500,0.001,0.5,,,0.906435523076833,0.03153027356477522,0.9699811145819915,0.005241614327457181,0.8461538461538461,0.02564102564102566,3
mincut,1,False,0.2,200,0.01,0.5,,,0.899692721129503,0.03037858101839575,0.9691285015569745,0.008242913194184825,0.5641025641025641,0.05128205128205132,3
mincut,2,False,0.2,500,0.001,0.5,,,0.8990256116068741,0.029625931489475493,0.9619221853334478,0.01019251047461834,0.5982905982905983,0.0783346272642024,3
mincut,1,False,0.5,500,0.001,0.5,,,0.897305482791535,0.06373843656246264,0.9690805726173507,0.017844801526440447,0.6239316239316239,0.07833462726420243,3
mincut,1,True,0.2,200,0.001,1.0,,,0.8963599190787651,0.01975325179221241,0.9537594878109239,0.008464487959313469,0.7606837606837606,0.05921541222457695,3
mincut,1,False,0.2,200,0.001,0.5,,,0.8932410499684994,0.046285751575666736,0.9603853783541029,0.01467602921930282,0.6581196581196581,0.03916731363210117,3
