config_id,dataset_type,dataset_label,network_name,featurized_sigma_c,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,min_community,graph_seed,num_nodes,num_edges,feature_dim,training_repeat,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
4,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.005,1.0,,,,,,,7880,9164,165,2,0.09654439409284733,0.2649449969981941,39,39,1.0,-0.604570209980011,9.203808069229126
4,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.005,1.0,,,,,,,7880,9164,165,3,0.0964866268428624,0.2581384631579649,39,39,1.0,-0.6022107601165771,9.181232213973999
5,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.01,0.5,,,,,,,7880,9164,165,1,0.11800842632940844,0.28459468953840744,39,37,0.9487179487179487,-0.633437991142273,9.017709255218506
5,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.01,0.5,,,,,,,7880,9164,165,2,0.15436612261116725,0.2866886981647251,39,33,0.8461538461538461,-0.4923498034477234,9.178242206573486
5,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.01,0.5,,,,,,,7880,9164,165,3,0.1105065242917094,0.2866996849053148,39,38,0.9743589743589743,-0.6425940990447998,9.198960065841675
6,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.01,1.0,,,,,,,7880,9164,165,1,0.10875812599558642,0.27722456011641783,39,39,1.0,-0.6158386468887329,9.208105087280273
6,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.01,1.0,,,,,,,7880,9164,165,2,0.1039327258683388,0.27290398980098207,39,38,0.9743589743589743,-0.5332927703857422,9.18491506576538
6,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,200,0.01,1.0,,,,,,,7880,9164,165,3,0.09862023479590752,0.26736003179021683,39,39,1.0,-0.6177152991294861,9.188635110855103
7,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.001,0.5,,,,,,,7880,9164,165,1,0.1489091405366596,0.27400877395729994,39,32,0.8205128205128205,-0.49425584077835083,22.874869108200073
7,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.001,0.5,,,,,,,7880,9164,165,2,0.14967607555106577,0.28283501283820517,39,31,0.7948717948717948,-0.49813592433929443,22.834253072738647
7,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.001,0.5,,,,,,,7880,9164,165,3,0.14158712941828763,0.27147803565200396,39,36,0.9230769230769231,-0.49636906385421753,22.926789045333862
8,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.001,1.0,,,,,,,7880,9164,165,1,0.09727467182041616,0.2573864057641976,39,39,1.0,-0.5770126581192017,22.869572162628174
8,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.001,1.0,,,,,,,7880,9164,165,2,0.09618466389030882,0.26023647932103605,39,39,1.0,-0.5908676385879517,22.694913148880005
8,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.001,1.0,,,,,,,7880,9164,165,3,0.09770855919449797,0.26277375347593807,39,39,1.0,-0.4824589490890503,22.827374696731567
9,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.005,0.5,,,,,,,7880,9164,165,1,0.12053064199120381,0.3046993094106455,39,39,1.0,-0.7167116403579712,22.75871205329895
9,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.005,0.5,,,,,,,7880,9164,165,2,0.11480466119775484,0.2948232350784396,39,39,1.0,-0.7308052778244019,22.93910789489746
9,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.005,0.5,,,,,,,7880,9164,165,3,0.10778450854616553,0.29160450458105525,39,39,1.0,-0.7305728197097778,22.080260753631592
10,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.005,1.0,,,,,,,7880,9164,165,1,0.10046601673753829,0.2626964418736841,39,39,1.0,-0.6545296907424927,22.790268898010254
10,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.005,1.0,,,,,,,7880,9164,165,2,0.11061343224032863,0.29399062428361594,39,39,1.0,-0.6653369665145874,22.354009866714478
10,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.005,1.0,,,,,,,7880,9164,165,3,0.10596646540671736,0.2823045051793956,39,39,1.0,-0.6611806750297546,22.898676872253418
11,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.01,0.5,,,,,,,7880,9164,165,1,0.11888070272184069,0.3022645154184046,39,39,1.0,-0.7294869422912598,22.996888160705566
11,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.01,0.5,,,,,,,7880,9164,165,2,0.11946303740203953,0.3038689423151409,39,39,1.0,-0.7356710433959961,22.838376760482788
11,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.01,0.5,,,,,,,7880,9164,165,3,0.11528590632573278,0.3038205593201442,39,39,1.0,-0.7255935072898865,21.933510065078735
12,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.01,1.0,,,,,,,7880,9164,165,1,0.10365418718710011,0.2792808385328191,39,39,1.0,-0.6646868586540222,22.750579357147217
12,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.01,1.0,,,,,,,7880,9164,165,2,0.10711146697233956,0.28469792691161167,39,39,1.0,-0.671841025352478,22.73855209350586
12,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.0,500,0.01,1.0,,,,,,,7880,9164,165,3,0.10871586982746985,0.29067085579999474,39,39,1.0,-0.6772056818008423,22.76762819290161
13,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.001,0.5,,,,,,,7880,9164,165,1,0.09973510805319169,0.17644692057484881,39,20,0.5128205128205128,-0.33738476037979126,9.188425064086914
13,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.001,0.5,,,,,,,7880,9164,165,2,0.10057819139440101,0.15336325457580563,39,20,0.5128205128205128,-0.3283005356788635,9.205828189849854
13,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.001,0.5,,,,,,,7880,9164,165,3,0.10681286688164476,0.17233277687455217,39,15,0.38461538461538464,-0.32456523180007935,9.287205934524536
14,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.001,1.0,,,,,,,7880,9164,165,1,0.1145554005905252,0.21094865172426355,39,30,0.7692307692307693,0.05634874105453491,9.22296929359436
14,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.001,1.0,,,,,,,7880,9164,165,2,0.1084868710027707,0.20226386981276037,39,32,0.8205128205128205,0.08517694473266602,9.241166114807129
14,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.001,1.0,,,,,,,7880,9164,165,3,0.11895380621003146,0.2256890408702418,39,34,0.8717948717948718,0.042064130306243896,9.41998815536499
15,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,7880,9164,165,1,0.15525545812052066,0.2612214993659186,39,14,0.358974358974359,-0.4102916419506073,9.115652084350586
15,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,7880,9164,165,2,0.13475414941838887,0.21522631181294827,39,12,0.3076923076923077,-0.3749852776527405,9.162909030914307
15,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,7880,9164,165,3,0.11870171361280693,0.20248980655993232,39,10,0.2564102564102564,-0.37113893032073975,9.220447301864624
16,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,7880,9164,165,1,0.10559144342155463,0.2624087884979839,39,36,0.9230769230769231,-0.36752820014953613,9.351668119430542
16,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,7880,9164,165,2,0.11535688385050873,0.2696030030247429,39,34,0.8717948717948718,-0.26596271991729736,8.83767318725586
16,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,7880,9164,165,3,0.10572497614996214,0.26938490349698874,39,38,0.9743589743589743,-0.4626222848892212,9.193324089050293
17,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,7880,9164,165,1,0.14279635269639682,0.28267320697907317,39,33,0.8461538461538461,-0.44916146993637085,9.204271078109741
17,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,7880,9164,165,2,0.08947806411322447,0.12893513094158607,39,5,0.1282051282051282,-0.346011757850647,9.178958177566528
17,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,7880,9164,165,3,0.14741993399024741,0.2597782998215895,39,18,0.46153846153846156,-0.41237902641296387,9.298109292984009
18,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,7880,9164,165,1,0.10827241596015763,0.27616648788241493,39,38,0.9743589743589743,-0.47475409507751465,8.80783200263977
18,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,7880,9164,165,2,0.11259719032040154,0.2801104195314962,39,37,0.9487179487179487,-0.41775453090667725,9.186299324035645
18,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,7880,9164,165,3,0.11340012504262743,0.2786849706944398,39,37,0.9487179487179487,-0.41727912425994873,9.162379026412964
19,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.001,0.5,,,,,,,7880,9164,165,1,0.1283516062006829,0.22196314932045513,39,11,0.28205128205128205,-0.37077760696411133,22.445937871932983
19,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.001,0.5,,,,,,,7880,9164,165,2,0.12043959055859313,0.2040263083075284,39,13,0.3333333333333333,-0.36805999279022217,22.700854063034058
19,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.001,0.5,,,,,,,7880,9164,165,3,0.1137646089841724,0.18638554421315742,39,16,0.41025641025641024,-0.3589940071105957,22.575200080871582
20,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,7880,9164,165,1,0.10494938883043171,0.24823654876684936,39,35,0.8974358974358975,-0.23557433485984802,22.69894289970398
20,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,7880,9164,165,2,0.09766584075595497,0.25822782760596036,39,38,0.9743589743589743,-0.37998300790786743,22.707162141799927
20,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,7880,9164,165,3,0.10890994262828667,0.25577319556832623,39,36,0.9230769230769231,-0.23523688316345215,22.55057716369629
21,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,7880,9164,165,1,0.08458876047672345,0.11894542940777761,39,3,0.07692307692307693,-0.34776991605758667,22.812469244003296
21,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,7880,9164,165,2,0.15090044012547787,0.24514177520907343,39,15,0.38461538461538464,-0.39683783054351807,22.642910957336426
21,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,7880,9164,165,3,0.12677147182243861,0.2912461498918503,39,36,0.9230769230769231,-0.5335133671760559,22.760406970977783
22,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,7880,9164,165,1,0.10199303115797458,0.27748716446427724,39,39,1.0,-0.5882595181465149,23.038421154022217
22,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,7880,9164,165,2,0.10374536255958576,0.27833545744206456,39,39,1.0,-0.5951828360557556,22.811347007751465
22,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,7880,9164,165,3,0.10886072556262903,0.28363067295853506,39,39,1.0,-0.5760318636894226,22.378623962402344
23,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,7880,9164,165,1,0.13499315031440082,0.23928679002014078,39,24,0.6153846153846154,-0.4122323989868164,22.19651770591736
23,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,7880,9164,165,2,0.13611123641076653,0.2477551117766681,39,16,0.41025641025641024,-0.3933127224445343,22.610692024230957
23,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,7880,9164,165,3,0.15959319477879116,0.2700859173743983,39,19,0.48717948717948717,-0.4083667993545532,22.83656406402588
24,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,7880,9164,165,1,0.11290376033477623,0.2931345922214762,39,39,1.0,-0.593323290348053,22.504958152770996
24,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,7880,9164,165,2,0.11352476368283687,0.28960509689750213,39,39,1.0,-0.5844628810882568,22.506368160247803
24,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,7880,9164,165,3,0.10720053604439499,0.28552446063311904,39,39,1.0,-0.5911670923233032,21.846109867095947
25,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,7880,9164,165,1,0.08260753213043844,0.14148562253050018,39,29,0.7435897435897436,-0.3120449185371399,9.12406611442566
25,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,7880,9164,165,2,0.08944745677629623,0.14044152063295096,39,29,0.7435897435897436,-0.3064512610435486,9.211000680923462
25,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,7880,9164,165,3,0.05618391907038842,0.04543018026107647,39,16,0.41025641025641024,-0.3049602508544922,9.166218996047974
26,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,7880,9164,165,1,0.09930778139861819,0.16790314443831073,39,31,0.7948717948717948,0.22601467370986938,9.14803409576416
26,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,7880,9164,165,2,0.09625754882373055,0.16107210735690014,39,21,0.5384615384615384,0.24019813537597656,9.187533140182495
26,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,7880,9164,165,3,0.10651174762915126,0.17784109433646106,39,32,0.8205128205128205,0.17448371648788452,9.179144859313965
27,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.005,0.5,,,,,,,7880,9164,165,1,0.08500968585696218,0.1356545474515921,39,7,0.1794871794871795,-0.3402491807937622,9.162734270095825
27,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.005,0.5,,,,,,,7880,9164,165,2,0.08691459408303479,0.14624858260083418,39,9,0.23076923076923078,-0.3313937783241272,9.225691795349121
27,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.005,0.5,,,,,,,7880,9164,165,3,0.11580808293791067,0.18462087383078687,39,11,0.28205128205128205,-0.3413098454475403,9.166712045669556
28,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.005,1.0,,,,,,,7880,9164,165,1,0.09687792476642325,0.259579505604901,39,39,1.0,-0.3977817893028259,9.165539026260376
28,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.005,1.0,,,,,,,7880,9164,165,2,0.10270928675852652,0.2575947852265614,39,35,0.8974358974358975,-0.14455503225326538,9.362754106521606
28,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.005,1.0,,,,,,,7880,9164,165,3,0.10769760001540861,0.2613725159517653,39,35,0.8974358974358975,-0.21909832954406738,9.065986156463623
29,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.01,0.5,,,,,,,7880,9164,165,1,0.07560901176162642,0.09282622805811551,39,4,0.10256410256410256,-0.3358859419822693,8.816364049911499
29,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.01,0.5,,,,,,,7880,9164,165,2,0.11922865566870805,0.21508329407670354,39,9,0.23076923076923078,-0.3467484712600708,9.207104921340942
29,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.01,0.5,,,,,,,7880,9164,165,3,0.10030252141124175,0.1244617964361285,39,4,0.10256410256410256,-0.33469104766845703,9.266422033309937
30,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.01,1.0,,,,,,,7880,9164,165,1,0.10988887213881764,0.2753205152246449,39,37,0.9487179487179487,-0.3011118769645691,9.190706253051758
30,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.01,1.0,,,,,,,7880,9164,165,2,0.10616015047084208,0.2651779902054319,39,37,0.9487179487179487,-0.3435293436050415,9.199337005615234
30,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,200,0.01,1.0,,,,,,,7880,9164,165,3,0.11392317743625668,0.28535925552900493,39,37,0.9487179487179487,-0.34629395604133606,9.19931697845459
31,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.001,0.5,,,,,,,7880,9164,165,1,0.10406296469186946,0.14778109093412817,39,8,0.20512820512820512,-0.3303603529930115,22.658538103103638
31,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.001,0.5,,,,,,,7880,9164,165,2,0.07922409111407447,0.09460862833679863,39,3,0.07692307692307693,-0.32906538248062134,22.616400957107544
31,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.001,0.5,,,,,,,7880,9164,165,3,0.08375453387877646,0.1116246512299171,39,5,0.1282051282051282,-0.32159334421157837,22.409898042678833
32,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.001,1.0,,,,,,,7880,9164,165,1,0.11124437755241762,0.23652116500017495,39,35,0.8974358974358975,-0.002454996109008789,22.731870889663696
32,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.001,1.0,,,,,,,7880,9164,165,2,0.1192476820523441,0.23265873134908885,39,24,0.6153846153846154,0.03948312997817993,22.80893588066101
32,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.001,1.0,,,,,,,7880,9164,165,3,0.11262673286898887,0.23372855889756228,39,33,0.8461538461538461,-0.03620338439941406,22.67556405067444
33,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.005,0.5,,,,,,,7880,9164,165,1,0.08514459685965604,0.11962138807165326,39,6,0.15384615384615385,-0.3380286693572998,22.75868797302246
33,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.005,0.5,,,,,,,7880,9164,165,2,0.09363701406455051,0.12194749445770908,39,4,0.10256410256410256,-0.3412943482398987,22.590358018875122
33,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.005,0.5,,,,,,,7880,9164,165,3,0.08102436022072139,0.08745750783208245,39,2,0.05128205128205128,-0.3371416926383972,21.86223006248474
34,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.005,1.0,,,,,,,7880,9164,165,1,0.11315472955092346,0.2760202661990929,39,36,0.9230769230769231,-0.33602628111839294,22.92204189300537
34,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.005,1.0,,,,,,,7880,9164,165,2,0.10633786064327716,0.2834751426964938,39,38,0.9743589743589743,-0.43946659564971924,22.568920135498047
34,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.005,1.0,,,,,,,7880,9164,165,3,0.09742548737064752,0.2657914697894341,39,39,1.0,-0.49359893798828125,22.30290913581848
35,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.01,0.5,,,,,,,7880,9164,165,1,0.08870531076167834,0.12608266545361402,39,5,0.1282051282051282,-0.33900636434555054,22.81033968925476
35,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.01,0.5,,,,,,,7880,9164,165,2,0.06335762603565154,0.0568505363624774,39,2,0.05128205128205128,-0.34266477823257446,21.87406635284424
35,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.01,0.5,,,,,,,7880,9164,165,3,0.0974055970258745,0.13232761057068854,39,6,0.15384615384615385,-0.3383747339248657,22.381496906280518
36,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.01,1.0,,,,,,,7880,9164,165,1,0.1168936077908868,0.2989311941539499,39,38,0.9743589743589743,-0.46983852982521057,22.29612636566162
36,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.01,1.0,,,,,,,7880,9164,165,2,0.1140244989383209,0.28989322526797645,39,38,0.9743589743589743,-0.4412354528903961,22.781606912612915
36,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,False,0.5,500,0.01,1.0,,,,,,,7880,9164,165,3,0.10816978687630978,0.28570016031010986,39,39,1.0,-0.5403298735618591,22.482805967330933
37,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,True,0.0,200,0.001,0.5,,,,,,,7880,9164,165,1,0.08902041700885498,0.16230952845621438,39,25,0.6410256410256411,-0.3604360818862915,9.07368278503418
37,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,True,0.0,200,0.001,0.5,,,,,,,7880,9164,165,2,0.0775456005555046,0.11035397816630912,39,18,0.46153846153846156,-0.3479127287864685,9.071160078048706
37,real,real_BitcoinTransactions_original_features_consensus,BitcoinTransactions,,mincut,1,64,True,0.0,200,0.001,0.5,,,,,,,7880,9164,165,3,0.054748969921787426,0.0352802871542791,39,11,0.28205128205128205,-0.3383863568305969,9.060286045074463
