model_name,num_layers,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mean_ECS,std_ECS,mean_NMI,std_NMI,mean_cluster_ratio,std_cluster_ratio,total_runs
diffpool,1,False,0.0,500,0.01,,1.0,0.5,0.689877831939264,0.08511111899411669,0.903818299290822,0.02985318946824281,0.6469135802469136,0.12197168485645156,9
diffpool,1,False,0.0,500,0.005,,1.0,0.5,0.681255337847585,0.05315525180133816,0.895958482714535,0.019766016725691175,0.6403703703703704,0.091770984413631,9
diffpool,1,True,0.0,500,0.005,,1.0,0.5,0.6734957477786467,0.04424552818336438,0.8937626600334393,0.01905040405663637,0.6262962962962964,0.05662307691662625,9
diffpool,1,True,0.0,200,0.01,,1.0,1.0,0.6701870607270287,0.07492986806274952,0.8795084052613505,0.0703390803875003,0.6224691358024691,0.052721542489991745,9
diffpool,1,False,0.0,200,0.01,,1.0,0.5,0.6688685059721116,0.09295689338819355,0.8899763572424249,0.04037873449877271,0.6218518518518519,0.09097550884648317,9
diffpool,1,True,0.2,200,0.005,,1.0,0.1,0.6644232304388473,0.06842545916372995,0.885969733941073,0.03160792903549288,0.5985185185185186,0.07039351471250917,9
diffpool,1,True,0.2,500,0.005,,1.0,1.0,0.6638599088235202,0.07097121058916889,0.8891604009948314,0.038103631522094096,0.6095061728395063,0.07687594446094752,9
diffpool,1,True,0.0,200,0.005,,1.0,0.1,0.6600000743967352,0.07274812483951254,0.8838621834392101,0.0407998347960894,0.6081481481481482,0.0875260102434459,9
diffpool,1,False,0.2,500,0.01,,1.0,1.0,0.6494102001480611,0.10128621333477933,0.875308465632325,0.0481916066085997,0.6054320987654321,0.12513134388950664,9
diffpool,1,False,0.0,200,0.005,,1.0,1.0,0.6409791868698728,0.07141449821620852,0.880162392075141,0.02567955951153971,0.5940740740740741,0.0837784409051268,9
diffpool,1,True,0.2,200,0.01,,1.0,1.0,0.6388448408117967,0.06104817185696723,0.8745811821487082,0.031847923096998625,0.5967901234567902,0.07210341605159919,9
diffpool,1,True,0.0,200,0.005,,1.0,0.5,0.6386978744997145,0.08829703008886661,0.8789011700040138,0.03670851195914598,0.592716049382716,0.0848148148148148,9
diffpool,1,False,0.0,500,0.01,,1.0,1.0,0.6382649660193693,0.06802656857316952,0.8836499227353161,0.030916209789127156,0.6002469135802468,0.07174581714003893,9
diffpool,1,False,0.2,200,0.005,,1.0,1.0,0.6362507550884261,0.11225752735259241,0.8570592102801238,0.10178645711454737,0.5879012345679012,0.09941098823378959,9
diffpool,1,True,0.2,200,0.01,,1.0,0.1,0.6323132292245003,0.10629432328275662,0.8744455803120605,0.04166081352234096,0.5838271604938271,0.1261650779183582,9
diffpool,1,False,0.2,200,0.005,,1.0,0.1,0.6306968053635758,0.046258026790792904,0.8779128904386825,0.022029343486123922,0.5803703703703704,0.06499762578759849,9
diffpool,1,True,0.5,200,0.005,,1.0,1.0,0.629903402295575,0.08713726586895623,0.8751518823519686,0.032004643251724085,0.5762962962962963,0.11945736364241034,9
diffpool,1,False,0.2,200,0.01,,1.0,0.5,0.6276114504212301,0.07163603037330431,0.8755644791050643,0.03915148490115305,0.6016049382716049,0.0755455694199528,9
diffpool,1,True,0.2,500,0.005,,1.0,0.5,0.6273571533847964,0.07643232036790755,0.8743903409972631,0.03200595652758002,0.5834567901234569,0.06757584774830877,9
diffpool,1,True,0.0,500,0.005,,1.0,0.1,0.6262486091728694,0.12747068061861874,0.8715100945158851,0.07156709485517328,0.5834567901234569,0.13276667136771603,9
diffpool,1,False,0.0,200,0.005,,1.0,0.1,0.6258249968572009,0.08771469222640581,0.8755580900885688,0.0368397113508,0.568395061728395,0.08283389431047673,9
diffpool,1,True,0.0,200,0.005,,1.0,1.0,0.6249374995811683,0.039654219502525054,0.8751679866503114,0.02043368755057524,0.5869135802469135,0.05847015113190833,9
diffpool,1,False,0.0,200,0.005,,1.0,0.5,0.6227020771586598,0.06793589019187765,0.8708525727169615,0.04505435484502557,0.5848148148148149,0.05829893165486621,9
diffpool,1,False,0.2,500,0.01,,1.0,0.1,0.6218996116394253,0.09945809044415169,0.8753196936205714,0.03963070367396351,0.5807407407407408,0.10377890791675862,9
diffpool,1,True,0.0,500,0.01,,1.0,1.0,0.6215738521336431,0.06840735291626686,0.8732669676201411,0.04149966948940819,0.5830864197530864,0.06737534850176198,9
diffpool,1,False,0.5,500,0.01,,1.0,0.1,0.6198341995466863,0.06553654009377065,0.8679731338156432,0.03192596355175248,0.5814814814814815,0.09643010646109833,9
diffpool,1,False,0.2,200,0.01,,1.0,0.1,0.6173445527143894,0.08423300672177512,0.865838881042093,0.03613288882120317,0.567037037037037,0.09953906113359731,9
diffpool,1,False,0.0,200,0.01,,1.0,1.0,0.6164959373308432,0.10285341162031225,0.8591667138496201,0.05913368571907228,0.5618518518518518,0.0932870255491216,9
diffpool,1,False,0.2,200,0.005,,1.0,0.5,0.6160509935149734,0.08691768962328239,0.866391627754044,0.043335086120095526,0.5635802469135803,0.09566011362537838,9
diffpool,1,False,0.2,500,0.005,,1.0,1.0,0.6120588168938914,0.07823889764294999,0.8702124563975818,0.03279944145574227,0.5560493827160493,0.08508548916467672,9
diffpool,1,False,0.5,200,0.005,,1.0,0.5,0.6099997946068312,0.09412714208676312,0.8584658744103528,0.050240171349609515,0.5653086419753087,0.09262591992808494,9
diffpool,1,False,0.5,500,0.005,,1.0,0.5,0.6088565336607269,0.09093752226620849,0.8660710534129611,0.04046004918977903,0.5577777777777777,0.09245118832239108,9
diffpool,1,True,0.2,500,0.01,,1.0,1.0,0.6074015121192322,0.06044602466742039,0.8630665955389858,0.03278133681654347,0.5643209876543209,0.08808568437320108,9
diffpool,1,False,0.5,200,0.01,,1.0,1.0,0.607002711623599,0.11462308069003582,0.8529188141826238,0.06605238817854785,0.5645679012345679,0.09142635916145785,9
diffpool,1,True,0.2,500,0.01,,1.0,0.1,0.6047963460214266,0.07089034102372481,0.8671623870900937,0.026716192382886902,0.550246913580247,0.07166834144851404,9
diffpool,1,False,0.2,500,0.005,,1.0,0.1,0.603858456563447,0.055588265647721985,0.867219596006425,0.022484394439825243,0.5711111111111111,0.06134299440818782,9
diffpool,1,False,0.2,500,0.005,,1.0,0.5,0.6000325617127317,0.09730767015708998,0.8681757062812435,0.050337037465155506,0.5690123456790124,0.0867546640942865,9
diffpool,1,True,0.0,500,0.005,,1.0,1.0,0.5999287548130211,0.07359321525307337,0.8545690392652511,0.043361879346334904,0.5687654320987654,0.08447631789633328,9
diffpool,1,False,0.2,500,0.01,,1.0,0.5,0.5969552299006494,0.07487203228146126,0.851784132447495,0.04030020636187434,0.5502469135802469,0.0886068054993272,9
diffpool,1,True,0.2,200,0.005,,1.0,1.0,0.5940950265857389,0.10859704354496874,0.858140506431094,0.04989651230465899,0.5567901234567901,0.11409526618928517,9
diffpool,1,False,0.5,200,0.005,,1.0,1.0,0.5938714628029587,0.11149943532159555,0.8502110081211539,0.06338574212781173,0.567037037037037,0.12681034735986993,9
diffpool,1,True,0.2,500,0.01,,1.0,0.5,0.5933308245921753,0.09658354491100535,0.8582241051458191,0.04293391575659251,0.5481481481481482,0.10184713793805318,9
diffpool,1,True,0.0,200,0.01,,1.0,0.5,0.5929915588143772,0.07473276171860105,0.8565759871361107,0.04303618416429526,0.554320987654321,0.06904874920520893,9
diffpool,1,True,0.5,200,0.01,,1.0,0.5,0.5918816966439857,0.07181072692335622,0.8589806249640973,0.03522853694274417,0.5492592592592592,0.10179257534349806,9
diffpool,1,True,0.2,200,0.01,,1.0,0.5,0.5916776969707964,0.08602081218801202,0.859783792553655,0.04725456091501432,0.5379012345679013,0.08898336029156885,9
diffpool,1,True,0.0,500,0.01,,1.0,0.5,0.5907788178049976,0.08839832262565266,0.856213655580128,0.04033279136457774,0.5448148148148149,0.11620809346880415,9
diffpool,1,True,0.5,500,0.005,,1.0,1.0,0.5907341112484594,0.09010402726699994,0.8517003477109143,0.0445067701219628,0.5533333333333333,0.10711854515465272,9
diffpool,1,False,0.0,200,0.01,,1.0,0.1,0.5886689900756631,0.0735689505991231,0.8547161313323262,0.04345643398663459,0.5512345679012346,0.0714757241972398,9
diffpool,1,False,0.0,500,0.005,,1.0,1.0,0.5885682006293157,0.11596214810643417,0.8484004252805177,0.06017740233557939,0.5259259259259259,0.1326556853821107,9
diffpool,1,False,0.5,500,0.01,,1.0,0.5,0.5882089894126924,0.08511041356849723,0.8460673050139111,0.039179424602609654,0.5222222222222223,0.12852558951622758,9
diffpool,1,True,0.5,200,0.005,,1.0,0.1,0.5875842928691878,0.08056063097997349,0.8611866224337642,0.0323990784847901,0.54,0.10631452289211375,9
diffpool,1,True,0.0,200,0.01,,1.0,0.1,0.5866388370261277,0.0770406819622242,0.851321295506136,0.04103331059808441,0.5396296296296296,0.07650143224673943,9
diffpool,1,True,0.0,500,0.01,,1.0,0.1,0.5843892720131546,0.08727181377823039,0.851844106322174,0.045639987042726995,0.5423456790123456,0.09408993013064164,9
diffpool,1,False,0.2,200,0.01,,1.0,1.0,0.5839423261473641,0.06245299697587771,0.8631470039374493,0.024847397554991206,0.5498765432098766,0.0658665983572062,9
diffpool,1,True,0.5,500,0.01,,1.0,0.5,0.5810964250733597,0.12323495204059634,0.8505399070806621,0.07078717907884458,0.5358024691358024,0.11143671427961965,9
diffpool,1,True,0.2,200,0.005,,1.0,0.5,0.5805689556162236,0.07186113908212301,0.8585970248474637,0.027579825650064446,0.5365432098765432,0.07643169395530834,9
diffpool,1,False,0.5,200,0.01,,1.0,0.1,0.5804486160837985,0.0558523967864828,0.8447151542165484,0.032017128607816914,0.551604938271605,0.05944732887890563,9
diffpool,1,False,0.0,500,0.005,,1.0,0.1,0.5783127479826753,0.08504108120370947,0.8584571289623738,0.041660254784958696,0.5385185185185185,0.07272686938720928,9
diffpool,1,True,0.5,500,0.01,,1.0,1.0,0.5782281765663126,0.10423139229075787,0.8567435248807083,0.050267196703725696,0.5351851851851852,0.10589419364116985,9
diffpool,1,False,0.0,500,0.01,,1.0,0.1,0.5762239294426069,0.0577841343641502,0.8468497290907396,0.025231988292128225,0.5122222222222222,0.07677126520055422,9
diffpool,1,True,0.2,500,0.005,,1.0,0.1,0.5742915319684587,0.10039139577328754,0.8441758190892139,0.05507330425166225,0.5241975308641975,0.10810485561692455,9
diffpool,1,False,0.5,200,0.005,,1.0,0.1,0.5716376923514435,0.09839043115223367,0.8379749125588349,0.06045966505105639,0.5149382716049383,0.07757535387041889,9
diffpool,1,True,0.5,500,0.005,,1.0,0.1,0.5707167570239429,0.1000015211128075,0.8403513394745994,0.05339844813908076,0.5166666666666667,0.10357647618910912,9
diffpool,1,False,0.5,500,0.005,,1.0,1.0,0.5615681391938062,0.05993201193907454,0.8413228882123406,0.026779189126153086,0.5149382716049382,0.05734913410367853,9
diffpool,1,False,0.5,500,0.005,,1.0,0.1,0.5606320786009884,0.10527749243632374,0.8305411888221678,0.0702068060687505,0.505679012345679,0.1021609787016206,9
diffpool,1,False,0.5,500,0.01,,1.0,1.0,0.5583518602547337,0.14594426903829402,0.8300569712403361,0.07657114612585991,0.5145679012345679,0.1467039561649861,9
diffpool,1,True,0.5,500,0.005,,1.0,0.5,0.5573154933680108,0.08284922964623079,0.8339938426499715,0.04679060127574916,0.5361728395061729,0.09458993876610258,9
diffpool,1,True,0.5,200,0.01,,1.0,0.1,0.5563406382042744,0.07090826255170046,0.8356707740180582,0.03814189277704313,0.5224691358024692,0.08891106976341376,9
diffpool,1,True,0.5,200,0.005,,1.0,0.5,0.5499695872893908,0.08538960509627001,0.8366210588762787,0.040736901961897956,0.5016049382716049,0.10206072857982236,9
diffpool,1,True,0.5,500,0.01,,1.0,0.1,0.5447466729491778,0.04698739022646317,0.8280674083778511,0.031060063960058486,0.49679012345679013,0.0575327186687812,9
diffpool,1,True,0.5,200,0.01,,1.0,1.0,0.5287862873502773,0.07052772446536448,0.8270026182164519,0.041588831079920056,0.4875308641975309,0.07691140040110966,9
diffpool,1,False,0.5,200,0.01,,1.0,0.5,0.5157035131387899,0.12269849943835748,0.8011606592914864,0.06059972860659558,0.48617283950617285,0.12818306631955592,9
mincut,1,False,0.0,500,0.005,0.5,,,0.9859865471027608,0.02348670920737793,0.99667599905714,0.005552566910426789,0.9688888888888889,0.0557773351022717,9
mincut,1,True,0.0,200,0.005,0.1,,,0.98543085481749,0.024647906341588133,0.996589298240155,0.005799387230463789,0.9644444444444444,0.0581186525805423,9
mincut,1,False,0.0,500,0.01,0.5,,,0.982258914851207,0.027001205206764935,0.9957560713423492,0.006459989888427901,0.9600000000000001,0.06324555320336757,9
mincut,1,False,0.0,200,0.005,0.5,,,0.9766371127714096,0.024465392558505605,0.9943736790605586,0.005873012352782877,0.9520987654320988,0.05089460316184197,9
mincut,1,True,0.0,200,0.01,0.1,,,0.9758533711373941,0.042050468028618,0.9942788027041123,0.009914922647204895,0.9644444444444444,0.05456901847914965,9
mincut,1,False,0.0,500,0.005,0.1,,,0.9756333955707611,0.030741210705132804,0.9938653268226061,0.008027347583680936,0.9507407407407408,0.06275564998419085,9
mincut,1,True,0.0,500,0.01,0.1,,,0.9755280762217886,0.038542969072555174,0.9940092264668355,0.009501648524121319,0.9733333333333333,0.04472135954999577,9
mincut,1,False,0.0,200,0.01,0.1,,,0.9754157975898247,0.03721599599983457,0.9942135520156518,0.00876247674526039,0.9422222222222223,0.08743251365735999,9
mincut,1,True,0.0,500,0.005,0.1,,,0.9743062720383744,0.029277927792952966,0.993496535137053,0.007629441155209857,0.9534567901234569,0.0511547049730317,9
mincut,1,False,0.2,500,0.01,0.5,,,0.973689463203189,0.039764633828144956,0.9936502645423574,0.009619335359150478,0.9511111111111111,0.07423685817106696,9
mincut,1,False,0.0,500,0.01,0.1,,,0.9727712274098498,0.033375272551763084,0.9932337803526295,0.008261077692887916,0.9582716049382716,0.056805687614927,9
mincut,1,True,0.0,500,0.01,0.5,,,0.9705831644050364,0.04094774505624468,0.9928557637187464,0.009891292463742502,0.9716049382716049,0.03575944626607799,9
mincut,1,False,0.0,200,0.01,0.5,,,0.9696751070882246,0.037899809112440896,0.9925090969490742,0.009355159160350828,0.9609876543209876,0.043120719306042526,9
mincut,1,False,0.0,200,0.005,0.1,,,0.9687319035129579,0.03372721822565906,0.992247300438841,0.008257466908548786,0.9493827160493827,0.0714382905400262,9
mincut,1,True,0.0,200,0.005,0.5,,,0.968012157879602,0.04711512475321283,0.9923761311606509,0.011112895053924219,0.9493827160493827,0.06560052862044036,9
mincut,1,True,0.2,500,0.01,0.5,,,0.9670592971615805,0.03958798966559545,0.9920120981728027,0.009669604494405569,0.9555555555555555,0.07055336829505574,9
mincut,1,True,0.0,500,0.005,0.5,,,0.9629898523230226,0.05659715400337283,0.9912950950827673,0.013354447195244732,0.9644444444444444,0.054569018479149654,9
mincut,1,False,0.5,500,0.005,1.0,,,0.962744427110003,0.057557896282395306,0.9911610388974739,0.01365392730005264,0.9777777777777779,0.0352766841475279,9
mincut,1,False,0.0,200,0.005,1.0,,,0.9612140815669389,0.042223571191341264,0.9904497885350945,0.010613585451450983,0.9777777777777779,0.0452155332208351,9
mincut,1,True,0.0,200,0.01,0.5,,,0.960707837735527,0.045241125979397286,0.9903775264118609,0.010949849201771857,0.9760493827160494,0.041718897304677725,9
mincut,1,False,0.2,200,0.005,0.5,,,0.9605853328279067,0.05069672773169069,0.9904377292009767,0.012117820902773095,0.9511111111111111,0.07944250191875321,9
mincut,1,True,0.2,500,0.005,0.5,,,0.9599761193785764,0.0521055418858092,0.9901380440569064,0.012615358346564794,0.9511111111111111,0.08432740427115679,9
mincut,1,False,0.2,500,0.005,0.5,,,0.9585794608647874,0.06399138992164984,0.9898738648984955,0.01564156002365653,0.9733333333333333,0.04472135954999577,9
mincut,1,False,0.0,500,0.01,1.0,,,0.9582611667433782,0.05223352541430608,0.9895426105541287,0.012969637714255123,1.0,0.0,9
mincut,1,False,0.0,200,0.01,1.0,,,0.9538788683263283,0.055523003615502636,0.9890381953608451,0.0131633224585916,0.9866666666666668,0.02828427124746189,9
mincut,1,True,0.2,200,0.005,0.5,,,0.9517585543573508,0.056989465685753096,0.9878232065178472,0.014061420128751419,0.931604938271605,0.09123147725265088,9
mincut,1,False,0.0,500,0.005,1.0,,,0.9494205382733997,0.07899759526609366,0.9884531641388246,0.017995742418714735,1.0,0.0,9
