mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.1,1.0,0,20,0,0,0,0.8038432713581815,0.0,0.03877551020408163,
0.1,1.0,0,20,1,0.01,1,0.8345847264649487,0.0,0.03775510204081633,1.2487940788269043
0.1,1.0,0,20,1,0.01,2,0.8773167111278941,0.0,0.02346938775510204,1.1661648750305176
0.1,1.0,0,20,1,0.01,3,0.8406039256174939,0.0,0.04795918367346939,1.1694600582122803
0.1,1.0,0,20,1,0.01,4,0.774796439942148,0.0,0.0,1.1745402812957764
0.1,1.0,0,20,1,0.01,5,0.8927410060441848,0.0,0.03775510204081633,1.1698532104492188
0.1,1.0,0,20,1,0.01,6,0.8583551315309415,0.0,0.044897959183673466,1.179600715637207
0.1,1.0,0,20,1,0.01,7,0.8187329899733127,0.0,0.05204081632653061,1.1793992519378662
0.1,1.0,0,20,1,0.01,8,0.8705864626557925,0.0,0.02959183673469388,1.3009541034698486
0.1,1.0,0,20,1,0.01,9,0.8322251406218587,0.0,0.024489795918367346,1.154665231704712
0.1,1.0,0,20,1,0.01,10,0.8901586219605114,0.0,0.02346938775510204,1.1798350811004639
0.1,1.0,0,20,7,0.05,1,0.8224691208030069,0.0,0.04081632653061224,1.1579113006591797
0.1,1.0,0,20,7,0.05,2,0.8473417948523482,0.0,0.04285714285714286,1.1745250225067139
0.1,1.0,0,20,7,0.05,3,0.8742372642575758,0.0,0.015306122448979591,1.173943042755127
0.1,1.0,0,20,7,0.05,4,0.8090610922838993,0.0,0.04285714285714286,1.174731731414795
0.1,1.0,0,20,7,0.05,5,0.8720899558187363,0.0,0.015306122448979591,1.3075075149536133
0.1,1.0,0,20,7,0.05,6,0.8816973761103319,0.0,0.0,1.1678965091705322
0.1,1.0,0,20,7,0.05,7,0.8578289589079462,0.0,0.015306122448979591,1.1651606559753418
0.1,1.0,0,20,7,0.05,8,0.7925655175754884,0.0,0.05102040816326531,1.1676006317138672
0.1,1.0,0,20,7,0.05,9,0.8710657230322959,0.0,0.036734693877551024,1.179673671722412
0.1,1.0,0,20,7,0.05,10,0.8113499312789838,0.0,0.0336734693877551,1.1695256233215332
0.1,1.0,0,20,14,0.1,1,0.8837996261210054,0.0,0.015306122448979591,1.1675426959991455
0.1,1.0,0,20,14,0.1,2,0.8316535696844146,0.0,0.03775510204081633,1.147719144821167
0.1,1.0,0,20,14,0.1,3,0.8766229063489231,0.0,0.02346938775510204,1.3236260414123535
0.1,1.0,0,20,14,0.1,4,0.8946314448836188,0.0,0.0163265306122449,1.1749391555786133
0.1,1.0,0,20,14,0.1,5,0.8509571059962363,0.0,0.0,1.1613550186157227
0.1,1.0,0,20,14,0.1,6,0.8512625243742498,0.0,0.013265306122448979,1.1795942783355713
0.1,1.0,0,20,14,0.1,7,0.8642606111351318,0.0,0.0,1.177109718322754
