config_id,dataset_type,dataset_label,network_name,featurized_sigma_c,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,min_community,graph_seed,num_nodes,num_edges,feature_dim,training_repeat,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
20,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,2405,11596,4973,3,0.1512218810688219,0.4938975719180353,58,58,1.0,-0.6610989570617676,5.314427137374878
21,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,2405,11596,4973,1,0.12468637825159393,0.10028704256956031,58,2,0.034482758620689655,-0.3348965644836426,5.5288918018341064
21,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,2405,11596,4973,2,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.3409493565559387,5.355612277984619
21,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,2405,11596,4973,3,0.1290649503040083,0.12777644265650173,58,3,0.05172413793103448,-0.33067965507507324,5.337815046310425
22,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,2405,11596,4973,1,0.09336629769062198,0.0,58,1,0.017241379310344827,0.3181185722351074,5.328679800033569
22,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,2405,11596,4973,2,0.12470636507764009,0.09978570978886595,58,2,0.034482758620689655,0.32283687591552734,5.369099855422974
22,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,2405,11596,4973,3,0.1239652671242562,0.09820142313785504,58,2,0.034482758620689655,0.32259154319763184,5.359757900238037
23,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,2405,11596,4973,1,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.3409424424171448,5.416770935058594
23,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,2405,11596,4973,2,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.34094929695129395,5.452550172805786
23,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,2405,11596,4973,3,0.1166325634856665,0.08058225828069819,58,2,0.034482758620689655,-0.31208616495132446,5.3822340965271
24,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,2405,11596,4973,1,0.09336629769062198,0.0,58,1,0.017241379310344827,0.3181016445159912,5.371506929397583
24,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,2405,11596,4973,2,0.14829746354924328,0.20655690000557753,58,4,0.06896551724137931,0.36013907194137573,5.367409706115723
24,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,2405,11596,4973,3,0.40059257151444244,0.5672715979938542,58,17,0.29310344827586204,0.2970452904701233,5.414354085922241
25,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,2405,11596,4973,1,0.15199717212585492,0.45898406186176033,58,58,1.0,-0.5465996265411377,2.1816213130950928
25,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,2405,11596,4973,2,0.1571815033997639,0.48489828025064813,58,58,1.0,-0.6334758996963501,2.1636080741882324
25,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,2405,11596,4973,3,0.14020310895758756,0.44318204136506395,58,58,1.0,-0.6193514466285706,2.1763532161712646
26,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,2405,11596,4973,1,0.14142695501653463,0.4877520913517774,58,58,1.0,-0.5655182003974915,2.173370122909546
26,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,2405,11596,4973,2,0.14521705052338532,0.48947465780385147,58,58,1.0,-0.5852041244506836,2.162947177886963
26,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,2405,11596,4973,3,0.14542566222849374,0.49075526676308223,58,58,1.0,-0.5786411762237549,2.14910626411438
27,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.005,0.5,,,,,,,2405,11596,4973,1,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.34095048904418945,2.171412944793701
27,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.005,0.5,,,,,,,2405,11596,4973,2,0.397323670640125,0.5563287024999891,58,19,0.3275862068965517,-0.3191530108451843,2.181051731109619
27,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.005,0.5,,,,,,,2405,11596,4973,3,0.2237525317413753,0.48279542495260075,58,44,0.7586206896551724,-0.3710094392299652,2.186018228530884
28,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.005,1.0,,,,,,,2405,11596,4973,1,0.12437654797031966,0.0997935309436333,58,3,0.05172413793103448,0.32275474071502686,2.1669201850891113
28,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.005,1.0,,,,,,,2405,11596,4973,2,0.09336629769062198,0.0,58,1,0.017241379310344827,0.31809842586517334,2.18184232711792
28,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.005,1.0,,,,,,,2405,11596,4973,3,0.16891285834792527,0.4978081688437902,58,51,0.8793103448275862,-0.023426026105880737,2.1873321533203125
