mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.4,0.01,0,49,0,0,0,0.10006935479442672,0.05429864253393665,0.7139852786540484,
0.4,0.01,0,49,3,0.01,1,0.09900245730895292,0.09558823529411764,0.8054679284963197,1.3422322273254395
0.4,0.01,0,49,3,0.01,2,0.10531517897584326,0.08496732026143791,0.7739221871713985,1.2591538429260254
0.4,0.01,0,49,3,0.01,3,0.11957142087914485,0.08088235294117647,0.655099894847529,1.2532544136047363
0.4,0.01,0,49,3,0.01,4,0.10400728178490423,0.04201680672268908,0.6161934805467929,1.2593636512756348
0.4,0.01,0,49,3,0.01,5,0.09906900988352407,0.10457516339869281,0.9558359621451105,1.255690097808838
0.4,0.01,0,49,3,0.01,6,0.10520422323584068,0.10294117647058823,0.8401682439537329,1.255798578262329
0.4,0.01,0,49,3,0.01,7,0.12633159212412273,0.05429864253393665,0.7129337539432177,1.2577478885650635
0.4,0.01,0,49,3,0.01,8,0.10729390217278066,0.10457516339869281,0.943217665615142,1.393799066543579
0.4,0.01,0,49,3,0.01,9,0.10860609653450513,0.053475935828877004,0.594111461619348,1.2767562866210938
0.4,0.01,0,49,3,0.01,10,0.09738917354313613,0.12605042016806722,0.907465825446898,1.2610626220703125
0.4,0.01,0,49,15,0.05,1,0.10993339409801492,0.06334841628959276,0.8233438485804416,1.3482155799865723
0.4,0.01,0,49,15,0.05,2,0.1102792161595492,0.10294117647058823,0.8338590956887487,1.3412883281707764
0.4,0.01,0,49,15,0.05,3,0.10450354569732713,0.0748663101604278,0.8212407991587802,1.3435719013214111
0.4,0.01,0,49,15,0.05,4,0.0916513889598888,0.06372549019607843,0.7970557308096741,1.343242883682251
0.4,0.01,0,49,15,0.05,5,0.12491830513517269,0.06862745098039216,0.8359621451104101,1.4866406917572021
0.4,0.01,0,49,15,0.05,6,0.10269275429806686,0.08235294117647059,0.832807570977918,1.3485724925994873
0.4,0.01,0,49,15,0.05,7,0.12005314747018794,0.1568627450980392,0.9348054679284963,1.344576120376587
0.4,0.01,0,49,15,0.05,8,0.10119247219296201,0.08823529411764706,0.6992639327024185,1.335503101348877
0.4,0.01,0,49,15,0.05,9,0.10143415869010747,0.0915032679738562,0.8307045215562566,1.3447299003601074
0.4,0.01,0,49,15,0.05,10,0.10511281770370837,0.04411764705882353,0.6971608832807571,1.3546640872955322
0.4,0.01,0,49,31,0.1,1,0.1084138781271396,0.13725490196078433,0.868559411146162,1.442122459411621
0.4,0.01,0,49,31,0.1,2,0.11093706898197095,0.08823529411764706,0.7392218717139852,1.5750606060028076
0.4,0.01,0,49,31,0.1,3,0.09971259755686032,0.05429864253393665,0.7287066246056783,1.4370005130767822
0.4,0.01,0,49,31,0.1,4,0.10927415286526883,0.1092436974789916,0.8033648790746583,1.4441068172454834
0.4,0.01,0,49,31,0.1,5,0.0999795603528789,0.052941176470588235,0.580441640378549,1.4306864738464355
0.4,0.01,0,49,31,0.1,6,0.1045811963310458,0.1092436974789916,0.7833859095688749,1.4472427368164062
0.4,0.01,0,49,31,0.1,7,0.09832011753265965,0.0915032679738562,0.8264984227129337,1.4398727416992188
0.4,0.01,0,49,31,0.1,8,0.10927742970488802,0.07647058823529412,0.7665615141955836,1.440126657485962
0.4,0.01,0,49,31,0.1,9,0.10241398061471804,0.0718954248366013,0.6487907465825447,1.440988302230835
0.4,0.01,0,49,31,0.1,10,0.10290157443487934,0.1568627450980392,0.9284963196635121,1.582613229751587
0.4,0.01,0,49,46,0.15,1,0.09849752612257387,0.17647058823529413,0.8874868559411146,1.5756359100341797
0.4,0.01,0,49,46,0.15,2,0.10175568321176458,0.03806228373702422,0.6593059936908517,1.5576069355010986
0.4,0.01,0,49,46,0.15,3,0.10265413338273158,0.11029411764705882,0.8801261829652997,1.5624229907989502
0.4,0.01,0,49,46,0.15,4,0.1012666893739431,0.09411764705882353,0.9474237644584648,1.5552022457122803
0.4,0.01,0,49,46,0.15,5,0.11480379025949046,0.0915032679738562,0.8475289169295478,1.5603008270263672
0.4,0.01,0,49,46,0.15,6,0.09990320770587119,0.0784313725490196,0.6919032597266036,1.5619730949401855
0.4,0.01,0,49,46,0.15,7,0.09947785993334532,0.0748663101604278,0.8380651945320715,1.6956145763397217
0.4,0.01,0,49,46,0.15,8,0.12311841057717426,0.058823529411764705,0.6698212407991588,1.5782482624053955
0.4,0.01,0,49,46,0.15,9,0.09970884445377719,0.12745098039215685,0.7634069400630915,1.5595099925994873
0.4,0.01,0,49,46,0.15,10,0.10373914253252184,0.12605042016806722,0.8906414300736067,1.561540126800537
0.4,0.01,0,49,61,0.2,1,0.12139766173285262,0.058823529411764705,0.7791798107255521,1.6527462005615234
0.4,0.01,0,49,61,0.2,2,0.10913870978203602,0.0718954248366013,0.6803364879074658,1.6524310111999512
0.4,0.01,0,49,61,0.2,3,0.09241541183416983,0.0748663101604278,0.8159831756046267,1.644223928451538
0.4,0.01,0,49,61,0.2,4,0.09898381016972595,0.11029411764705882,0.8801261829652997,1.7912802696228027
0.4,0.01,0,49,61,0.2,5,0.11675554059327319,0.06334841628959276,0.8391167192429022,1.645582914352417
0.4,0.01,0,49,61,0.2,6,0.10742456149056855,0.053475935828877004,0.6025236593059937,1.6435661315917969
0.4,0.01,0,49,61,0.2,7,0.09885498420232147,0.14705882352941177,0.886435331230284,1.6610612869262695
0.4,0.01,0,49,61,0.2,8,0.11656248370152567,0.09558823529411764,0.7886435331230284,1.6578521728515625
0.4,0.01,0,49,61,0.2,9,0.10784259027816999,0.09803921568627451,0.8843322818086226,1.6623516082763672
0.4,0.01,0,49,61,0.2,10,0.09585735434644505,0.02786377708978328,0.5436382754994742,1.6594746112823486
0.4,0.01,0,49,76,0.25,1,0.10564099894490685,0.08496732026143791,0.7592008412197687,1.9654278755187988
0.4,0.01,0,49,76,0.25,2,0.09625669259364167,0.08496732026143791,0.7875920084121977,1.8008415699005127
0.4,0.01,0,49,76,0.25,3,0.08883308621341754,0.11029411764705882,0.85068349106204,1.803260087966919
0.4,0.01,0,49,76,0.25,4,0.10296614132954153,0.06951871657754011,0.7760252365930599,1.7968037128448486
0.4,0.01,0,49,76,0.25,5,0.06870594446204194,0.02564102564102564,1.0,1.807588815689087
0.4,0.01,0,49,76,0.25,6,0.11544253424070498,0.043137254901960784,0.6225026288117771,1.8000895977020264
0.4,0.01,0,49,76,0.25,7,0.09936562172236611,0.18823529411764706,0.9589905362776026,1.8075578212738037
0.4,0.01,0,49,76,0.25,8,0.10088502076046323,0.0784313725490196,0.7034700315457413,1.940412998199463
0.4,0.01,0,49,76,0.25,9,0.0994957532811824,0.2,1.0,1.7989542484283447
0.4,0.01,0,49,76,0.25,10,0.1126719852914247,0.0915032679738562,0.861198738170347,1.7903735637664795
0.4,0.01,0,49,92,0.3,1,0.1091114758248599,0.11029411764705882,0.882229232386961,1.8991880416870117
0.4,0.01,0,49,92,0.3,2,0.10174686198541746,0.10294117647058823,0.8748685594111462,1.8876547813415527
0.4,0.01,0,49,92,0.3,3,0.1201045846997819,0.1092436974789916,0.7844374342797056,1.8987770080566406
0.4,0.01,0,49,92,0.3,4,0.07381654711585314,0.027777777777777776,0.9747634069400631,1.8939895629882812
0.4,0.01,0,49,92,0.3,5,0.09171249706677617,0.13725490196078433,0.8633017875920084,2.0600192546844482
0.4,0.01,0,49,92,0.3,6,0.09375090754568402,0.0915032679738562,0.8780231335436383,1.9084148406982422
0.4,0.01,0,49,92,0.3,7,0.10660244630392868,0.09803921568627451,0.889589905362776,1.8835117816925049
0.4,0.01,0,49,92,0.3,8,0.10163275437012527,0.10084033613445378,0.7444794952681388,1.8870458602905273
0.4,0.01,0,49,92,0.3,9,0.11094747428314708,0.09803921568627451,0.8832807570977917,1.892833948135376
0.4,0.01,0,49,92,0.3,10,0.10163899330255316,0.1092436974789916,0.7623554153522608,1.8879969120025635
0.4,0.01,0,49,107,0.35,1,0.10128571722502915,0.12605042016806722,0.8927444794952681,1.9366223812103271
