config_id,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,n,min_community,graph_seed,training_repeat,train_seed,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
54,mincut,1,32,True,0.2,200,0.01,1.0,,,0.01,5,1000,60,7,1,5400000,1.0,1.0,12,12,1.0,-0.911155641078949,1.3525152206420898
54,mincut,1,32,True,0.2,200,0.01,1.0,,,0.01,5,1000,60,7,2,5400001,1.0,1.0,12,12,1.0,-0.9208167195320129,1.374419927597046
54,mincut,1,32,True,0.2,200,0.01,1.0,,,0.01,5,1000,60,7,3,5400002,1.0,1.0,12,12,1.0,-0.9112818241119385,1.4279279708862305
55,mincut,1,32,True,0.2,500,0.005,0.1,,,0.01,5,1000,60,7,1,5500000,1.0,1.0,12,12,1.0,-0.9829146265983582,3.379965305328369
55,mincut,1,32,True,0.2,500,0.005,0.1,,,0.01,5,1000,60,7,2,5500001,1.0,1.0,12,12,1.0,-0.9828249216079712,3.336068868637085
55,mincut,1,32,True,0.2,500,0.005,0.1,,,0.01,5,1000,60,7,3,5500002,1.0,1.0,12,12,1.0,-0.982564389705658,3.411954879760742
56,mincut,1,32,True,0.2,500,0.005,0.5,,,0.01,5,1000,60,7,1,5600000,1.0,1.0,12,12,1.0,-0.9534788727760315,3.3592100143432617
56,mincut,1,32,True,0.2,500,0.005,0.5,,,0.01,5,1000,60,7,2,5600001,1.0,1.0,12,12,1.0,-0.9527879357337952,3.4402379989624023
56,mincut,1,32,True,0.2,500,0.005,0.5,,,0.01,5,1000,60,7,3,5600002,1.0,1.0,12,12,1.0,-0.9535242915153503,3.485568046569824
57,mincut,1,32,True,0.2,500,0.005,1.0,,,0.01,5,1000,60,7,1,5700000,1.0,1.0,12,12,1.0,-0.9172021150588989,3.61037015914917
57,mincut,1,32,True,0.2,500,0.005,1.0,,,0.01,5,1000,60,7,2,5700001,1.0,1.0,12,12,1.0,-0.9180063009262085,3.5604770183563232
57,mincut,1,32,True,0.2,500,0.005,1.0,,,0.01,5,1000,60,7,3,5700002,1.0,1.0,12,12,1.0,-0.9168171286582947,3.535017967224121
58,mincut,1,32,True,0.2,500,0.01,0.1,,,0.01,5,1000,60,7,1,5800000,0.5453287065479673,0.7615077846391649,12,8,0.6666666666666666,-0.9162979125976562,3.4263360500335693
58,mincut,1,32,True,0.2,500,0.01,0.1,,,0.01,5,1000,60,7,2,5800001,0.25071072687291024,0.4515002220437239,12,3,0.25,-0.8926632404327393,3.453239917755127
58,mincut,1,32,True,0.2,500,0.01,0.1,,,0.01,5,1000,60,7,3,5800002,1.0,1.0,12,12,1.0,-0.9827415347099304,3.457551956176758
59,mincut,1,32,True,0.2,500,0.01,0.5,,,0.01,5,1000,60,7,1,5900000,1.0,1.0,12,12,1.0,-0.9533013701438904,3.4873039722442627
59,mincut,1,32,True,0.2,500,0.01,0.5,,,0.01,5,1000,60,7,2,5900001,1.0,1.0,12,12,1.0,-0.9528387784957886,3.491987943649292
59,mincut,1,32,True,0.2,500,0.01,0.5,,,0.01,5,1000,60,7,3,5900002,1.0,1.0,12,12,1.0,-0.9539527297019958,3.511768102645874
60,mincut,1,32,True,0.2,500,0.01,1.0,,,0.01,5,1000,60,7,1,6000000,1.0,1.0,12,12,1.0,-0.9135357737541199,3.493494987487793
60,mincut,1,32,True,0.2,500,0.01,1.0,,,0.01,5,1000,60,7,2,6000001,1.0,1.0,12,12,1.0,-0.911697506904602,3.550459146499634
60,mincut,1,32,True,0.2,500,0.01,1.0,,,0.01,5,1000,60,7,3,6000002,1.0,1.0,12,12,1.0,-0.9172893166542053,3.533021926879883
61,mincut,1,32,True,0.5,200,0.005,0.1,,,0.01,5,1000,60,7,1,6100000,0.17262280701754387,0.2148471273622018,12,2,0.16666666666666666,-0.8855066895484924,1.4181439876556396
61,mincut,1,32,True,0.5,200,0.005,0.1,,,0.01,5,1000,60,7,2,6100001,0.272516049382716,0.3994686919637032,12,3,0.25,-0.8937911987304688,1.4093677997589111
61,mincut,1,32,True,0.5,200,0.005,0.1,,,0.01,5,1000,60,7,3,6100002,0.24912174052151656,0.49930577962313694,12,3,0.25,-0.8862365484237671,1.4275689125061035
62,mincut,1,32,True,0.5,200,0.005,0.5,,,0.01,5,1000,60,7,1,6200000,1.0,1.0,12,12,1.0,-0.9443894624710083,1.4455220699310303
62,mincut,1,32,True,0.5,200,0.005,0.5,,,0.01,5,1000,60,7,2,6200001,1.0,1.0,12,12,1.0,-0.9445476531982422,1.4379937648773193
62,mincut,1,32,True,0.5,200,0.005,0.5,,,0.01,5,1000,60,7,3,6200002,1.0,1.0,12,12,1.0,-0.9424400329589844,1.4412078857421875
63,mincut,1,32,True,0.5,200,0.005,1.0,,,0.01,5,1000,60,7,1,6300000,1.0,1.0,12,12,1.0,-0.9045617580413818,1.4197711944580078
63,mincut,1,32,True,0.5,200,0.005,1.0,,,0.01,5,1000,60,7,2,6300001,1.0,1.0,12,12,1.0,-0.9032941460609436,1.438472032546997
63,mincut,1,32,True,0.5,200,0.005,1.0,,,0.01,5,1000,60,7,3,6300002,1.0,1.0,12,12,1.0,-0.9044248461723328,1.4246079921722412
64,mincut,1,32,True,0.5,200,0.01,0.1,,,0.01,5,1000,60,7,1,6400000,0.4155688899779466,0.6622876177290834,12,5,0.4166666666666667,-0.9042892456054688,1.4588561058044434
64,mincut,1,32,True,0.5,200,0.01,0.1,,,0.01,5,1000,60,7,2,6400001,0.4191486832592504,0.7708294321363731,12,5,0.4166666666666667,-0.9086561799049377,1.4110751152038574
64,mincut,1,32,True,0.5,200,0.01,0.1,,,0.01,5,1000,60,7,3,6400002,0.3210090633827146,0.5471385663894505,12,4,0.3333333333333333,-0.9007787704467773,1.4229588508605957
65,mincut,1,32,True,0.5,200,0.01,0.5,,,0.01,5,1000,60,7,1,6500000,1.0,1.0,12,12,1.0,-0.943090558052063,1.405730962753296
65,mincut,1,32,True,0.5,200,0.01,0.5,,,0.01,5,1000,60,7,2,6500001,1.0,1.0,12,12,1.0,-0.9441290497779846,1.4727060794830322
65,mincut,1,32,True,0.5,200,0.01,0.5,,,0.01,5,1000,60,7,3,6500002,1.0,1.0,12,12,1.0,-0.9417937994003296,1.4225709438323975
66,mincut,1,32,True,0.5,200,0.01,1.0,,,0.01,5,1000,60,7,1,6600000,1.0,1.0,12,12,1.0,-0.9022132158279419,1.4470798969268799
66,mincut,1,32,True,0.5,200,0.01,1.0,,,0.01,5,1000,60,7,2,6600001,1.0,1.0,12,12,1.0,-0.9039322733879089,1.4102959632873535
66,mincut,1,32,True,0.5,200,0.01,1.0,,,0.01,5,1000,60,7,3,6600002,1.0,1.0,12,12,1.0,-0.9055628776550293,1.4441289901733398
67,mincut,1,32,True,0.5,500,0.005,0.1,,,0.01,5,1000,60,7,1,6700000,0.2703727850941673,0.4755334182698314,12,3,0.25,-0.8923594355583191,3.51059627532959
67,mincut,1,32,True,0.5,500,0.005,0.1,,,0.01,5,1000,60,7,2,6700001,0.3478125,0.5189308838063045,12,4,0.3333333333333333,-0.9015355706214905,3.527193069458008
67,mincut,1,32,True,0.5,500,0.005,0.1,,,0.01,5,1000,60,7,3,6700002,0.16297451872648827,0.29071663354437693,12,2,0.16666666666666666,-0.8882337212562561,3.500105857849121
68,mincut,1,32,True,0.5,500,0.005,0.5,,,0.01,5,1000,60,7,1,6800000,1.0,1.0,12,12,1.0,-0.945181131362915,3.5829758644104004
68,mincut,1,32,True,0.5,500,0.005,0.5,,,0.01,5,1000,60,7,2,6800001,1.0,1.0,12,12,1.0,-0.9461721777915955,3.5023999214172363
68,mincut,1,32,True,0.5,500,0.005,0.5,,,0.01,5,1000,60,7,3,6800002,1.0,1.0,12,12,1.0,-0.9462047219276428,3.5334081649780273
69,mincut,1,32,True,0.5,500,0.005,1.0,,,0.01,5,1000,60,7,1,6900000,1.0,1.0,12,12,1.0,-0.9105991721153259,3.514979124069214
69,mincut,1,32,True,0.5,500,0.005,1.0,,,0.01,5,1000,60,7,2,6900001,1.0,1.0,12,12,1.0,-0.9082018136978149,3.5293331146240234
69,mincut,1,32,True,0.5,500,0.005,1.0,,,0.01,5,1000,60,7,3,6900002,1.0,1.0,12,12,1.0,-0.9080931544303894,3.5238049030303955
70,mincut,1,32,True,0.5,500,0.01,0.1,,,0.01,5,1000,60,7,1,7000000,0.47501954397394125,0.6835302015167577,12,6,0.5,-0.916636049747467,3.5427210330963135
70,mincut,1,32,True,0.5,500,0.01,0.1,,,0.01,5,1000,60,7,2,7000001,0.2548128273524921,0.5191088993741494,12,3,0.25,-0.8942069411277771,3.5694580078125
70,mincut,1,32,True,0.5,500,0.01,0.1,,,0.01,5,1000,60,7,3,7000002,0.3118509879318316,0.5976498296436809,12,4,0.3333333333333333,-0.9005770683288574,3.8301639556884766
71,mincut,1,32,True,0.5,500,0.01,0.5,,,0.01,5,1000,60,7,1,7100000,1.0,1.0,12,12,1.0,-0.9456690549850464,3.404844045639038
71,mincut,1,32,True,0.5,500,0.01,0.5,,,0.01,5,1000,60,7,2,7100001,1.0,1.0,12,12,1.0,-0.9462877511978149,3.452569007873535
71,mincut,1,32,True,0.5,500,0.01,0.5,,,0.01,5,1000,60,7,3,7100002,1.0,1.0,12,12,1.0,-0.9445706605911255,3.424039125442505
72,mincut,1,32,True,0.5,500,0.01,1.0,,,0.01,5,1000,60,7,1,7200000,1.0,1.0,12,12,1.0,-0.9058789610862732,3.4896249771118164
72,mincut,1,32,True,0.5,500,0.01,1.0,,,0.01,5,1000,60,7,2,7200001,1.0,1.0,12,12,1.0,-0.906947135925293,3.461252212524414
72,mincut,1,32,True,0.5,500,0.01,1.0,,,0.01,5,1000,60,7,3,7200002,1.0,1.0,12,12,1.0,-0.9068373441696167,3.4828431606292725
73,mincut,2,32,False,0.0,200,0.005,0.1,,,0.01,5,1000,60,7,1,7300000,1.0,1.0,12,12,1.0,-0.9852911233901978,1.9904398918151855
73,mincut,2,32,False,0.0,200,0.005,0.1,,,0.01,5,1000,60,7,2,7300001,1.0,1.0,12,12,1.0,-0.9850807785987854,1.7399039268493652
73,mincut,2,32,False,0.0,200,0.005,0.1,,,0.01,5,1000,60,7,3,7300002,1.0,1.0,12,12,1.0,-0.9844690561294556,1.7168467044830322
74,mincut,2,32,False,0.0,200,0.005,0.5,,,0.01,5,1000,60,7,1,7400000,1.0,1.0,12,12,1.0,-0.9539873600006104,1.738616943359375
74,mincut,2,32,False,0.0,200,0.005,0.5,,,0.01,5,1000,60,7,2,7400001,1.0,1.0,12,12,1.0,-0.955913245677948,1.7057669162750244
74,mincut,2,32,False,0.0,200,0.005,0.5,,,0.01,5,1000,60,7,3,7400002,1.0,1.0,12,12,1.0,-0.9470303654670715,1.7320311069488525
75,mincut,2,32,False,0.0,200,0.005,1.0,,,0.01,5,1000,60,7,1,7500000,1.0,1.0,12,12,1.0,-0.9175779223442078,1.7074370384216309
75,mincut,2,32,False,0.0,200,0.005,1.0,,,0.01,5,1000,60,7,2,7500001,1.0,1.0,12,12,1.0,-0.9196113348007202,1.7433311939239502
75,mincut,2,32,False,0.0,200,0.005,1.0,,,0.01,5,1000,60,7,3,7500002,1.0,1.0,12,12,1.0,-0.9186047315597534,1.8785383701324463
76,mincut,2,32,False,0.0,200,0.01,0.1,,,0.01,5,1000,60,7,1,7600000,1.0,1.0,12,12,1.0,-0.9855903387069702,1.7420620918273926
76,mincut,2,32,False,0.0,200,0.01,0.1,,,0.01,5,1000,60,7,2,7600001,1.0,1.0,12,12,1.0,-0.9853262305259705,1.697434902191162
76,mincut,2,32,False,0.0,200,0.01,0.1,,,0.01,5,1000,60,7,3,7600002,1.0,1.0,12,12,1.0,-0.9815029501914978,1.7283198833465576
77,mincut,2,32,False,0.0,200,0.01,0.5,,,0.01,5,1000,60,7,1,7700000,1.0,1.0,12,12,1.0,-0.9553378224372864,1.7119979858398438
77,mincut,2,32,False,0.0,200,0.01,0.5,,,0.01,5,1000,60,7,2,7700001,1.0,1.0,12,12,1.0,-0.955589234828949,1.7445261478424072
77,mincut,2,32,False,0.0,200,0.01,0.5,,,0.01,5,1000,60,7,3,7700002,1.0,1.0,12,12,1.0,-0.9562118053436279,1.7231528759002686
78,mincut,2,32,False,0.0,200,0.01,1.0,,,0.01,5,1000,60,7,1,7800000,1.0,1.0,12,12,1.0,-0.8790950179100037,1.7543470859527588
78,mincut,2,32,False,0.0,200,0.01,1.0,,,0.01,5,1000,60,7,2,7800001,1.0,1.0,12,12,1.0,-0.9202995300292969,1.7289938926696777
78,mincut,2,32,False,0.0,200,0.01,1.0,,,0.01,5,1000,60,7,3,7800002,1.0,1.0,12,12,1.0,-0.89528489112854,1.7534668445587158
79,mincut,2,32,False,0.0,500,0.005,0.1,,,0.01,5,1000,60,7,1,7900000,1.0,1.0,12,12,1.0,-0.9858317375183105,4.3349289894104
79,mincut,2,32,False,0.0,500,0.005,0.1,,,0.01,5,1000,60,7,2,7900001,1.0,1.0,12,12,1.0,-0.9857247471809387,4.363189935684204
79,mincut,2,32,False,0.0,500,0.005,0.1,,,0.01,5,1000,60,7,3,7900002,1.0,1.0000000000000002,12,12,1.0,-0.9857901930809021,4.238128900527954
80,mincut,2,32,False,0.0,500,0.005,0.5,,,0.01,5,1000,60,7,1,8000000,1.0,1.0,12,12,1.0,-0.9573869705200195,4.290296792984009
80,mincut,2,32,False,0.0,500,0.005,0.5,,,0.01,5,1000,60,7,2,8000001,1.0,1.0,12,12,1.0,-0.9576658010482788,4.232845067977905
80,mincut,2,32,False,0.0,500,0.005,0.5,,,0.01,5,1000,60,7,3,8000002,1.0,1.0,12,12,1.0,-0.9571439623832703,4.363373279571533
81,mincut,2,32,False,0.0,500,0.005,1.0,,,0.01,5,1000,60,7,1,8100000,1.0,1.0,12,12,1.0,-0.9224042296409607,4.228634834289551
81,mincut,2,32,False,0.0,500,0.005,1.0,,,0.01,5,1000,60,7,2,8100001,1.0,1.0,12,12,1.0,-0.9210265874862671,4.256174087524414
81,mincut,2,32,False,0.0,500,0.005,1.0,,,0.01,5,1000,60,7,3,8100002,1.0,1.0,12,12,1.0,-0.9218301773071289,4.214890003204346
82,mincut,2,32,False,0.0,500,0.01,0.1,,,0.01,5,1000,60,7,1,8200000,1.0,1.0,12,12,1.0,-0.9858328104019165,4.293170928955078
82,mincut,2,32,False,0.0,500,0.01,0.1,,,0.01,5,1000,60,7,2,8200001,1.0,1.0,12,12,1.0,-0.9859309196472168,4.211888074874878
82,mincut,2,32,False,0.0,500,0.01,0.1,,,0.01,5,1000,60,7,3,8200002,1.0,1.0,12,12,1.0,-0.9859400987625122,4.236359119415283
83,mincut,2,32,False,0.0,500,0.01,0.5,,,0.01,5,1000,60,7,1,8300000,1.0,1.0,12,12,1.0,-0.9572947025299072,4.2670910358428955
83,mincut,2,32,False,0.0,500,0.01,0.5,,,0.01,5,1000,60,7,2,8300001,1.0,1.0,12,12,1.0,-0.9575234055519104,5.876697063446045
83,mincut,2,32,False,0.0,500,0.01,0.5,,,0.01,5,1000,60,7,3,8300002,1.0,1.0,12,12,1.0,-0.9579632878303528,4.178961992263794
84,mincut,2,32,False,0.0,500,0.01,1.0,,,0.01,5,1000,60,7,1,8400000,1.0,1.0,12,12,1.0,-0.9021590948104858,4.181512355804443
84,mincut,2,32,False,0.0,500,0.01,1.0,,,0.01,5,1000,60,7,2,8400001,1.0,1.0,12,12,1.0,-0.9056218266487122,4.24708104133606
84,mincut,2,32,False,0.0,500,0.01,1.0,,,0.01,5,1000,60,7,3,8400002,1.0,1.0,12,12,1.0,-0.8980460166931152,4.22265887260437
85,mincut,2,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,60,7,1,8500000,1.0,1.0,12,12,1.0,-0.9823103547096252,1.7970860004425049
85,mincut,2,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,60,7,2,8500001,0.8382159822419533,0.952312836245669,12,10,0.8333333333333334,-0.9493579864501953,1.744757890701294
85,mincut,2,32,False,0.2,200,0.005,0.1,,,0.01,5,1000,60,7,3,8500002,1.0,1.0,12,12,1.0,-0.9821934103965759,1.7773518562316895
86,mincut,2,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,60,7,1,8600000,1.0,1.0,12,12,1.0,-0.9501087069511414,1.746103048324585
86,mincut,2,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,60,7,2,8600001,1.0,1.0,12,12,1.0,-0.9511356353759766,1.7837488651275635
86,mincut,2,32,False,0.2,200,0.005,0.5,,,0.01,5,1000,60,7,3,8600002,1.0,1.0,12,12,1.0,-0.9515369534492493,1.750866174697876
87,mincut,2,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,60,7,1,8700000,1.0,1.0,12,12,1.0,-0.9118764400482178,1.7796859741210938
87,mincut,2,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,60,7,2,8700001,1.0,1.0,12,12,1.0,-0.9148684144020081,1.7576630115509033
87,mincut,2,32,False,0.2,200,0.005,1.0,,,0.01,5,1000,60,7,3,8700002,1.0,1.0,12,12,1.0,-0.9103089570999146,1.7848331928253174
88,mincut,2,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,60,7,1,8800000,0.6651879338471772,0.8961880787892449,12,8,0.6666666666666666,-0.9257187843322754,1.7542591094970703
88,mincut,2,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,60,7,2,8800001,1.0,1.0,12,12,1.0,-0.9827107191085815,1.7836501598358154
88,mincut,2,32,False,0.2,200,0.01,0.1,,,0.01,5,1000,60,7,3,8800002,0.579247893882197,0.8659606500436868,12,7,0.5833333333333334,-0.9202355146408081,1.7601208686828613
89,mincut,2,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,60,7,1,8900000,1.0,1.0,12,12,1.0,-0.9518898129463196,1.7820510864257812
89,mincut,2,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,60,7,2,8900001,1.0,1.0,12,12,1.0,-0.9502020478248596,1.7516958713531494
89,mincut,2,32,False,0.2,200,0.01,0.5,,,0.01,5,1000,60,7,3,8900002,1.0,1.0,12,12,1.0,-0.9495368003845215,1.7792019844055176
90,mincut,2,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,60,7,1,9000000,1.0,1.0,12,12,1.0,-0.9133267998695374,1.7590007781982422
90,mincut,2,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,60,7,2,9000001,1.0,1.0,12,12,1.0,-0.9068205952644348,1.7834429740905762
90,mincut,2,32,False,0.2,200,0.01,1.0,,,0.01,5,1000,60,7,3,9000002,1.0,1.0,12,12,1.0,-0.9164142608642578,1.7601470947265625
91,mincut,2,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,60,7,1,9100000,0.2676884074117608,0.5335170030229816,12,4,0.3333333333333333,-0.894283652305603,4.370628118515015
91,mincut,2,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,60,7,2,9100001,0.5988825051759834,0.8437514668573142,12,7,0.5833333333333334,-0.9204525351524353,4.394660234451294
91,mincut,2,32,False,0.2,500,0.005,0.1,,,0.01,5,1000,60,7,3,9100002,0.8337716535433072,0.9413714656864915,12,10,0.8333333333333334,-0.9503030180931091,4.411398887634277
92,mincut,2,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,60,7,1,9200000,1.0,1.0,12,12,1.0,-0.9515904188156128,4.563416004180908
92,mincut,2,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,60,7,2,9200001,1.0,1.0,12,12,1.0,-0.9521995186805725,4.428117036819458
92,mincut,2,32,False,0.2,500,0.005,0.5,,,0.01,5,1000,60,7,3,9200002,1.0,1.0,12,12,1.0,-0.9524976015090942,4.528721332550049
93,mincut,2,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,60,7,1,9300000,1.0,1.0,12,12,1.0,-0.9134553670883179,4.378172874450684
93,mincut,2,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,60,7,2,9300001,1.0,1.0,12,12,1.0,-0.9155640006065369,4.314847946166992
93,mincut,2,32,False,0.2,500,0.005,1.0,,,0.01,5,1000,60,7,3,9300002,1.0,1.0,12,12,1.0,-0.914997935295105,4.2824389934539795
94,mincut,2,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,60,7,1,9400000,0.583643722624262,0.8353922642235049,12,7,0.5833333333333334,-0.9242855310440063,4.318271160125732
94,mincut,2,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,60,7,2,9400001,0.5091831616104219,0.816488697593979,12,6,0.5,-0.9154255390167236,4.295248031616211
94,mincut,2,32,False,0.2,500,0.01,0.1,,,0.01,5,1000,60,7,3,9400002,1.0,1.0,12,12,1.0,-0.9828004837036133,4.316943883895874
95,mincut,2,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,60,7,1,9500000,1.0,1.0,12,12,1.0,-0.9521389603614807,4.296682834625244
95,mincut,2,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,60,7,2,9500001,1.0,1.0,12,12,1.0,-0.9526368975639343,4.372572898864746
95,mincut,2,32,False,0.2,500,0.01,0.5,,,0.01,5,1000,60,7,3,9500002,1.0,1.0,12,12,1.0,-0.9519010186195374,4.628620147705078
96,mincut,2,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,60,7,1,9600000,1.0,1.0,12,12,1.0,-0.9135655760765076,4.2573158740997314
96,mincut,2,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,60,7,2,9600001,1.0,1.0,12,12,1.0,-0.9125223159790039,723.6787116527557
96,mincut,2,32,False,0.2,500,0.01,1.0,,,0.01,5,1000,60,7,3,9600002,1.0,1.0,12,12,1.0,-0.9182420969009399,5.073402166366577
97,mincut,2,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,60,7,1,9700000,0.6074876106581977,0.8189070818404495,12,9,0.75,-0.9255177974700928,2.0684947967529297
97,mincut,2,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,60,7,2,9700001,0.33891251070155987,0.709216970662058,12,4,0.3333333333333333,-0.9000892639160156,2.037924289703369
97,mincut,2,32,False,0.5,200,0.005,0.1,,,0.01,5,1000,60,7,3,9700002,0.5820474569057247,0.8246540906591392,12,7,0.5833333333333334,-0.9068744778633118,2.1702771186828613
98,mincut,2,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,60,7,1,9800000,0.5738059705576884,0.8640401452049696,12,7,0.5833333333333334,-0.6234076023101807,2.097723960876465
98,mincut,2,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,60,7,2,9800001,1.0,1.0,12,12,1.0,-0.9425586462020874,1.865009069442749
98,mincut,2,32,False,0.5,200,0.005,0.5,,,0.01,5,1000,60,7,3,9800002,1.0,1.0,12,12,1.0,-0.941275417804718,1.864274024963379
99,mincut,2,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,60,7,1,9900000,1.0,1.0,12,12,1.0,-0.8940610289573669,1.752338171005249
99,mincut,2,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,60,7,2,9900001,1.0,1.0,12,12,1.0,-0.9045676589012146,1.755815029144287
99,mincut,2,32,False,0.5,200,0.005,1.0,,,0.01,5,1000,60,7,3,9900002,1.0,1.0,12,12,1.0,-0.9030628204345703,1.7475409507751465
100,mincut,2,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,60,7,1,10000000,0.49417972464555693,0.7713905452124402,12,6,0.5,-0.9126081466674805,1.7822468280792236
100,mincut,2,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,60,7,2,10000001,0.5125553138822697,0.766692523692357,12,6,0.5,-0.9137927293777466,1.737527847290039
100,mincut,2,32,False,0.5,200,0.01,0.1,,,0.01,5,1000,60,7,3,10000002,0.4247776546536937,0.7464347530350539,12,5,0.4166666666666667,-0.9077767133712769,1.746230125427246
101,mincut,2,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,60,7,1,10100000,1.0,1.0,12,12,1.0,-0.9366568922996521,1.7208008766174316
101,mincut,2,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,60,7,2,10100001,1.0,1.0,12,12,1.0,-0.9406759738922119,1.7687082290649414
101,mincut,2,32,False,0.5,200,0.01,0.5,,,0.01,5,1000,60,7,3,10100002,1.0,1.0,12,12,1.0,-0.9216233491897583,1.7960858345031738
102,mincut,2,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,60,7,1,10200000,1.0,1.0,12,12,1.0,-0.9118519425392151,1.7779669761657715
102,mincut,2,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,60,7,2,10200001,1.0,1.0,12,12,1.0,-0.9073478579521179,1.755094051361084
102,mincut,2,32,False,0.5,200,0.01,1.0,,,0.01,5,1000,60,7,3,10200002,0.9171736526946108,0.9761991046511139,12,11,0.9166666666666666,-0.8143405318260193,1.7829020023345947
103,mincut,2,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,60,7,1,10300000,0.3407657358734204,0.6562141354480755,12,4,0.3333333333333333,-0.8990457057952881,4.362794876098633
103,mincut,2,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,60,7,2,10300001,0.5866840970126814,0.8413055908402802,12,7,0.5833333333333334,-0.9169594049453735,4.4097819328308105
103,mincut,2,32,False,0.5,500,0.005,0.1,,,0.01,5,1000,60,7,3,10300002,0.44084390359066805,0.6821287754315942,12,5,0.4166666666666667,-0.9068518280982971,4.379446029663086
104,mincut,2,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,60,7,1,10400000,1.0,1.0,12,12,1.0,-0.9450445771217346,4.392333984375
104,mincut,2,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,60,7,2,10400001,1.0,1.0,12,12,1.0,-0.9459943175315857,4.4685258865356445
104,mincut,2,32,False,0.5,500,0.005,0.5,,,0.01,5,1000,60,7,3,10400002,1.0,1.0,12,12,1.0,-0.945016622543335,4.368964910507202
105,mincut,2,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,60,7,1,10500000,1.0,1.0,12,12,1.0,-0.9074733257293701,4.296885013580322
105,mincut,2,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,60,7,2,10500001,1.0,1.0,12,12,1.0,-0.9080778360366821,4.35944128036499
105,mincut,2,32,False,0.5,500,0.005,1.0,,,0.01,5,1000,60,7,3,10500002,1.0,1.0,12,12,1.0,-0.9042417407035828,4.270004987716675
106,mincut,2,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,60,7,1,10600000,0.5704512929165131,0.8502262806185877,12,7,0.5833333333333334,-0.9196391105651855,4.288417100906372
106,mincut,2,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,60,7,2,10600001,0.5885655196049632,0.8388963373360856,12,7,0.5833333333333334,-0.9189997315406799,4.319258213043213
106,mincut,2,32,False,0.5,500,0.01,0.1,,,0.01,5,1000,60,7,3,10600002,0.6757878816650693,0.8995992532602374,12,8,0.6666666666666666,-0.9265968799591064,4.32591700553894
107,mincut,2,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,60,7,1,10700000,1.0,1.0,12,12,1.0,-0.9435308575630188,4.353509902954102
107,mincut,2,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,60,7,2,10700001,1.0,1.0,12,12,1.0,-0.9445849061012268,4.389242887496948
107,mincut,2,32,False,0.5,500,0.01,0.5,,,0.01,5,1000,60,7,3,10700002,1.0,1.0,12,12,1.0,-0.9439834356307983,4.377897024154663
108,mincut,2,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,60,7,1,10800000,1.0,1.0,12,12,1.0,-0.9043510556221008,4.397406816482544
108,mincut,2,32,False,0.5,500,0.01,1.0,,,0.01,5,1000,60,7,2,10800001,1.0,1.0,12,12,1.0,-0.8986682891845703,4.373264789581299
