config_id,dataset_type,dataset_label,network_name,featurized_sigma_c,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,min_community,graph_seed,num_nodes,num_edges,feature_dim,training_repeat,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
1,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.001,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.38762766122817993,7.883201837539673
1,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.001,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.38762712478637695,7.217497110366821
1,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.001,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.3876274824142456,7.395392656326294
2,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.001,1.0,,,,,,,4039,88234,1283,1,0.09504335945242992,0.0006168528321298087,16,2,0.125,0.2247447967529297,7.058394193649292
2,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.001,1.0,,,,,,,4039,88234,1283,2,0.12937675710053237,0.16688814360544008,16,7,0.4375,0.224744975566864,7.086388826370239
2,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.001,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,7.188472032546997
3,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.005,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.3876275420188904,7.306894779205322
3,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.005,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.3876279592514038,7.250181198120117
3,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.005,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.3876275420188904,7.099624156951904
4,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.005,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.22474485635757446,7.14743709564209
4,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.005,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.224744975566864,7.104140996932983
4,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.005,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,7.196164131164551
5,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.01,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.3876274824142456,7.242496967315674
5,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.01,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.38762736320495605,7.265696048736572
5,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.01,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.38762766122817993,7.218039035797119
6,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.01,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,7.084522008895874
6,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.01,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.2247447967529297,7.114784002304077
6,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,200,0.01,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.2247447967529297,7.58270788192749
7,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.001,0.5,,,,,,,4039,88234,1283,1,0.11203310851321856,0.07346879870515402,16,2,0.125,-0.3876275420188904,17.700449228286743
7,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.001,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.38762760162353516,17.81603217124939
7,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.001,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.3876277208328247,17.592851877212524
8,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.001,1.0,,,,,,,4039,88234,1283,1,0.13934790396372312,0.16696406847808892,16,2,0.125,0.22474491596221924,17.668711185455322
8,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.001,1.0,,,,,,,4039,88234,1283,2,0.1396605239549151,0.18664195052413962,16,3,0.1875,0.22474509477615356,17.620803117752075
8,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.001,1.0,,,,,,,4039,88234,1283,3,0.09501280531917107,0.0006752585201077751,16,2,0.125,0.224744975566864,17.632454872131348
9,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.005,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.38762766122817993,17.676801919937134
9,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.005,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.3876275420188904,17.623557090759277
9,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.005,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.38762760162353516,17.65705394744873
10,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.005,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.224744975566864,17.79188299179077
10,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.005,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,17.89040994644165
10,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.005,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.2247447967529297,17.694242000579834
11,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.01,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.3876277208328247,17.67312002182007
11,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.01,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.3876275420188904,17.83188509941101
11,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.01,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.38762760162353516,17.685469388961792
12,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.01,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.224744975566864,17.67299771308899
12,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.01,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.224744975566864,17.929952144622803
12,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.0,500,0.01,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,17.64201593399048
13,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.001,0.5,,,,,,,4039,88234,1283,1,0.09938673393419879,0.03501859885066618,16,2,0.125,-0.38762664794921875,7.138808965682983
13,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.001,0.5,,,,,,,4039,88234,1283,2,0.09506197362145226,0.00040496170257855785,16,2,0.125,-0.3876273036003113,7.217925071716309
13,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.001,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.38762742280960083,7.113065242767334
14,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.001,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.22474569082260132,7.126205205917358
14,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.001,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.2247450351715088,7.125453948974609
14,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.001,1.0,,,,,,,4039,88234,1283,3,0.094364028369813,0.02260401863722833,16,3,0.1875,0.22474533319473267,7.106834173202515
15,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.3876275420188904,7.117570161819458
15,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.38762736320495605,7.182673931121826
15,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.38762760162353516,7.123439788818359
16,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.22474467754364014,7.205664157867432
16,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.22474467754364014,7.1010119915008545
16,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.22474509477615356,7.093604803085327
17,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,-0.38762766122817993,7.157356023788452
17,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,-0.38762760162353516,7.119322061538696
17,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,-0.3876275420188904,7.115830898284912
18,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,4039,88234,1283,1,0.09510350340677516,0.0,16,1,0.0625,0.2247447967529297,7.105838060379028
18,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,4039,88234,1283,2,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,7.109255075454712
18,real,real_Facebook_original_features_consensus,Facebook,,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,4039,88234,1283,3,0.09510350340677516,0.0,16,1,0.0625,0.22474491596221924,7.108757972717285
