mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.5,0.01,0,64,0,0,0,0.06624909943770214,0.1597222222222222,0.9508547008547008,
0.5,0.01,0,64,5,0.01,1,0.06528789639910297,0.125,0.8814102564102564,1.4210736751556396
0.5,0.01,0,64,5,0.01,2,0.06981843689966362,0.1388888888888889,0.8215811965811965,1.3388855457305908
0.5,0.01,0,64,5,0.01,3,0.06996208693653233,0.14583333333333334,0.8739316239316239,1.346240520477295
0.5,0.01,0,64,5,0.01,4,0.07234004279658973,0.10648148148148148,0.9636752136752137,1.36289381980896
0.5,0.01,0,64,5,0.01,5,0.06477640908962184,0.08796296296296297,0.7991452991452992,1.3487896919250488
0.5,0.01,0,64,5,0.01,6,0.0687934529716957,0.11904761904761904,0.8290598290598291,1.3534533977508545
0.5,0.01,0,64,5,0.01,7,0.06490490551761559,0.109375,0.8867521367521367,1.3602733612060547
0.5,0.01,0,64,5,0.01,8,0.07191805786952953,0.08796296296296297,0.7767094017094017,1.4629783630371094
0.5,0.01,0,64,5,0.01,9,0.06498324297260653,0.125,0.8760683760683761,1.350945234298706
0.5,0.01,0,64,5,0.01,10,0.06588108869588342,0.07371794871794872,0.9594017094017094,1.3508729934692383
0.5,0.01,0,64,27,0.05,1,0.06921477307208262,0.14583333333333334,0.907051282051282,1.413435459136963
0.5,0.01,0,64,27,0.05,2,0.070574092020251,0.109375,0.8856837606837606,1.4249160289764404
0.5,0.01,0,64,27,0.05,3,0.06534666437581955,0.13095238095238096,0.9123931623931624,1.421231985092163
0.5,0.01,0,64,27,0.05,4,0.0726320836298127,0.13690476190476192,0.9476495726495726,1.3657400608062744
0.5,0.01,0,64,27,0.05,5,0.06627222875655667,0.11904761904761904,0.8600427350427351,1.4645507335662842
0.5,0.01,0,64,27,0.05,6,0.06595607693313707,0.11904761904761904,0.8322649572649573,1.2997958660125732
0.5,0.01,0,64,27,0.05,7,0.06669531183767481,0.1388888888888889,0.8611111111111112,1.2939860820770264
0.5,0.01,0,64,27,0.05,8,0.06431737951289589,0.13095238095238096,0.9091880341880342,1.2944676876068115
0.5,0.01,0,64,27,0.05,9,0.0675007108711161,0.109375,0.8910256410256411,1.3035547733306885
0.5,0.01,0,64,27,0.05,10,0.061851538262956876,0.11458333333333333,0.936965811965812,1.2856800556182861
0.5,0.01,0,64,53,0.1,1,0.06836483207543258,0.18333333333333332,0.9198717948717948,1.3930137157440186
0.5,0.01,0,64,53,0.1,2,0.06867442222542257,0.07575757575757576,0.8344017094017094,1.550765037536621
0.5,0.01,0,64,53,0.1,3,0.06724266698375646,0.1527777777777778,0.9337606837606838,1.3975906372070312
0.5,0.01,0,64,53,0.1,4,0.06719508033522582,0.11979166666666667,0.9604700854700855,1.4017407894134521
0.5,0.01,0,64,53,0.1,5,0.06367474200626301,0.10714285714285714,0.7756410256410257,1.4285399913787842
0.5,0.01,0,64,53,0.1,6,0.060963759193085304,0.018518518518518517,0.9967948717948718,1.391256332397461
0.5,0.01,0,64,53,0.1,7,0.06937568607606437,0.1527777777777778,0.9284188034188035,1.3851265907287598
0.5,0.01,0,64,53,0.1,8,0.06581893798349003,0.13095238095238096,0.9294871794871795,1.4091928005218506
0.5,0.01,0,64,53,0.1,9,0.06511726536585365,0.09895833333333333,0.8269230769230769,1.536048412322998
0.5,0.01,0,64,53,0.1,10,0.06439016579578423,0.14583333333333334,0.8963675213675214,1.4059054851531982
0.5,0.01,0,64,80,0.15,1,0.06419045858534722,0.109375,0.8653846153846154,1.490828275680542
0.5,0.01,0,64,80,0.15,2,0.06740171449829914,0.09259259259259259,0.8514957264957265,1.481990098953247
0.5,0.01,0,64,80,0.15,3,0.0688341978339099,0.11904761904761904,0.8600427350427351,1.478677749633789
0.5,0.01,0,64,80,0.15,4,0.06675652549696491,0.125,0.8835470085470085,1.4744868278503418
0.5,0.01,0,64,80,0.15,5,0.06660594507886873,0.11979166666666667,0.9732905982905983,1.5313668251037598
0.5,0.01,0,64,80,0.15,6,0.0657912058087639,0.1527777777777778,0.9305555555555556,1.506058692932129
0.5,0.01,0,64,80,0.15,7,0.06895088518539565,0.14583333333333334,0.9198717948717948,1.6234090328216553
0.5,0.01,0,64,80,0.15,8,0.06999144961710471,0.14583333333333334,0.8600427350427351,1.4863080978393555
0.5,0.01,0,64,80,0.15,9,0.06615802054005615,0.14583333333333334,0.8696581196581197,1.4929289817810059
0.5,0.01,0,64,80,0.15,10,0.07001718784535603,0.14583333333333334,0.8899572649572649,1.4792418479919434
0.5,0.01,0,64,107,0.2,1,0.06583821834748638,0.1527777777777778,0.9209401709401709,1.5872879028320312
0.5,0.01,0,64,107,0.2,2,0.0645973651328928,0.14583333333333334,0.8899572649572649,1.592468023300171
0.5,0.01,0,64,107,0.2,3,0.06924993690884748,0.10416666666666667,0.8664529914529915,1.5774519443511963
0.5,0.01,0,64,107,0.2,4,0.06927431461565865,0.09895833333333333,0.8076923076923077,1.7063193321228027
0.5,0.01,0,64,107,0.2,5,0.06989555089503326,0.19166666666666668,0.9594017094017094,1.582031488418579
0.5,0.01,0,64,107,0.2,6,0.07358833272649246,0.1130952380952381,0.8076923076923077,1.5703630447387695
0.5,0.01,0,64,107,0.2,7,0.0650496782110479,0.18333333333333332,0.9412393162393162,1.5722384452819824
0.5,0.01,0,64,107,0.2,8,0.06371736729647741,0.010714285714285714,0.8995726495726496,1.5714950561523438
0.5,0.01,0,64,107,0.2,9,0.06554486388622263,0.18333333333333332,0.9337606837606838,1.5953772068023682
0.5,0.01,0,64,107,0.2,10,0.06325873021796936,0.109375,0.8792735042735043,1.591118574142456
0.5,0.01,0,64,133,0.25,1,0.06690444195804165,0.11458333333333333,0.9081196581196581,1.7973787784576416
0.5,0.01,0,64,133,0.25,2,0.06639276297282644,0.11458333333333333,0.9358974358974359,1.6625583171844482
