mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.01,0.01,0,100,0,0,0,0.6985385194143026,0.0006257822277847309,0.025555555555555557,
0.01,0.01,0,100,31,0.01,1,0.6047326595074389,0.0008525149190110827,0.0044444444444444444,1.7852635383605957
0.01,0.01,0,100,31,0.01,2,0.7041787086533134,0.0005941770647653001,0.016666666666666666,1.6914927959442139
0.01,0.01,0,100,31,0.01,3,0.6524530584981513,0.0009643201542912247,0.0077777777777777776,1.734039545059204
0.01,0.01,0,100,31,0.01,4,0.7130266039957541,0.0006064281382656155,0.03888888888888889,1.787992000579834
0.01,0.01,0,100,31,0.01,5,0.7763579467905081,0.0006064281382656155,0.04,1.8128559589385986
0.01,0.01,0,100,31,0.01,6,0.7190805734312625,0.0007002801120448179,0.024444444444444446,1.8221080303192139
0.01,0.01,0,100,31,0.01,7,0.7267770308230006,0.001384083044982699,0.042222222222222223,1.8341739177703857
0.01,0.01,0,100,31,0.01,8,0.6576248674921935,0.0005941770647653001,0.09111111111111111,1.9884841442108154
0.01,0.01,0,100,31,0.01,9,0.6110624605531341,0.0008169934640522876,0.02666666666666667,1.8540399074554443
0.01,0.01,0,100,31,0.01,10,0.7003016025031682,0.0006257822277847309,0.011111111111111112,1.84912109375
0.01,0.01,0,100,154,0.05,1,0.7137960861077638,0.0012254901960784314,0.01888888888888889,3.8899340629577637
0.01,0.01,0,100,154,0.05,2,0.7459851167969339,0.0009337068160597573,0.01,3.8444783687591553
0.01,0.01,0,100,154,0.05,3,0.714347492532745,0.0006443298969072165,0.022222222222222223,3.835495710372925
0.01,0.01,0,100,154,0.05,4,0.663047415289034,0.0012004801920768306,0.11666666666666667,3.7994308471679688
0.01,0.01,0,100,154,0.05,5,0.700084757502159,0.0006191950464396285,0.03777777777777778,4.004295825958252
0.01,0.01,0,100,154,0.05,6,0.7461112218895277,0.0005941770647653001,0.034444444444444444,3.8606274127960205
0.01,0.01,0,100,154,0.05,7,0.7185781600934613,0.0006064281382656155,0.0033333333333333335,3.857726812362671
0.01,0.01,0,100,154,0.05,8,0.7395891610551769,0.0005941770647653001,0.04111111111111111,3.9213438034057617
0.01,0.01,0,100,154,0.05,9,0.6729036483861562,0.0014005602240896359,0.08,3.8268473148345947
0.01,0.01,0,100,154,0.05,10,0.6890212791324367,0.0006064281382656155,0.013333333333333334,3.830721139907837
0.01,0.01,0,100,309,0.1,1,0.7291399097240862,0.0006443298969072165,0.0077777777777777776,4.452981472015381
0.01,0.01,0,100,309,0.1,2,0.7497250064325534,0.001238390092879257,0.03777777777777778,4.534348249435425
0.01,0.01,0,100,309,0.1,3,0.6502105925115681,0.0006793478260869565,0.0044444444444444444,4.44907021522522
0.01,0.01,0,100,309,0.1,4,0.7974965991061274,0.0,0.0,4.536892890930176
0.01,0.01,0,100,309,0.1,5,0.7136297078206904,0.0006064281382656155,0.0022222222222222222,4.518749952316284
0.01,0.01,0,100,309,0.1,6,0.6863829261172585,0.001292824822236587,0.07,4.519618272781372
0.01,0.01,0,100,309,0.1,7,0.6503216032125922,0.0013679890560875513,0.058888888888888886,4.516566514968872
0.01,0.01,0,100,309,0.1,8,0.6972968942116842,0.0012254901960784314,0.12,4.47013783454895
0.01,0.01,0,100,309,0.1,9,0.7647170951680016,0.001265022137887413,0.052222222222222225,4.53195595741272
0.01,0.01,0,100,309,0.1,10,0.7636740533306657,0.0012004801920768306,0.06111111111111111,4.706844329833984
0.01,0.01,0,100,463,0.15,1,0.6836496625607433,0.0016339869281045752,0.06111111111111111,4.506593942642212
0.01,0.01,0,100,463,0.15,2,0.7196008630058803,0.0006313131313131314,0.021111111111111112,4.492163419723511
0.01,0.01,0,100,463,0.15,3,0.703817009841848,0.0006064281382656155,0.044444444444444446,4.524681091308594
0.01,0.01,0,100,463,0.15,4,0.6302057783323423,0.0013218770654329147,0.06333333333333334,4.471937894821167
