mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.01,1.0,0,15,0,0,0,0.8701212267453033,0.0,0.03756345177664975,
0.01,1.0,0,15,1,0.01,1,0.8639767666976229,0.0,0.0416243654822335,1.3749561309814453
0.01,1.0,0,15,1,0.01,2,0.8877668067226892,0.0,0.03654822335025381,1.2438647747039795
0.01,1.0,0,15,1,0.01,3,0.9099166242563204,0.0,0.03756345177664975,1.2754714488983154
0.01,1.0,0,15,1,0.01,4,0.8494248780487805,0.0,0.03756345177664975,1.2616322040557861
0.01,1.0,0,15,1,0.01,5,0.8479335439948439,0.0,0.023350253807106598,1.283348560333252
0.01,1.0,0,15,1,0.01,6,0.8731871385851789,0.0,0.014213197969543147,1.250605583190918
0.01,1.0,0,15,1,0.01,7,0.8373914675367102,0.0,0.029441624365482234,1.3199245929718018
0.01,1.0,0,15,1,0.01,8,0.8648815272515301,0.0,0.03959390862944162,1.4066135883331299
0.01,1.0,0,15,1,0.01,9,0.8751850651772533,0.0,0.023350253807106598,1.2461750507354736
0.01,1.0,0,15,1,0.01,10,0.8842431416838085,0.0,0.04568527918781726,1.2219789028167725
0.01,1.0,0,15,5,0.05,1,0.8817100906974767,0.0,0.04568527918781726,1.279284954071045
0.01,1.0,0,15,5,0.05,2,0.8684922502722503,0.0,0.03756345177664975,1.2710108757019043
0.01,1.0,0,15,5,0.05,3,0.8578790079190758,0.0,0.023350253807106598,1.2688407897949219
0.01,1.0,0,15,5,0.05,4,0.818462359531935,0.0,0.047715736040609136,1.2832000255584717
0.01,1.0,0,15,5,0.05,5,0.8494031395176777,0.0,0.05380710659898477,1.4390172958374023
0.01,1.0,0,15,5,0.05,6,0.8252553662024312,0.0,0.03147208121827411,1.2532806396484375
0.01,1.0,0,15,5,0.05,7,0.9314268063389741,0.0,0.0,1.2438366413116455
0.01,1.0,0,15,5,0.05,8,0.8613561660561659,0.0,0.03756345177664975,1.2507238388061523
0.01,1.0,0,15,5,0.05,9,0.8484503731628956,0.0,0.024365482233502538,1.2660861015319824
0.01,1.0,0,15,5,0.05,10,0.8375106022117441,0.0,0.023350253807106598,1.2846088409423828
0.01,1.0,0,15,10,0.1,1,0.859091308873276,0.003968253968253968,0.05685279187817259,1.348801612854004
0.01,1.0,0,15,10,0.1,2,0.9182296697352681,0.003401360544217687,0.07918781725888324,1.4759135246276855
0.01,1.0,0,15,10,0.1,3,0.9144523700343372,0.0,0.03756345177664975,1.3402643203735352
0.01,1.0,0,15,10,0.1,4,0.7896559814208208,0.0,0.0416243654822335,1.325714349746704
0.01,1.0,0,15,10,0.1,5,0.8410258419742296,0.0,0.05583756345177665,1.344900369644165
0.01,1.0,0,15,10,0.1,6,0.8758775016564121,0.0,0.018274111675126905,1.3662877082824707
0.01,1.0,0,15,10,0.1,7,0.9214942453486841,0.0,0.024365482233502538,1.3571321964263916
0.01,1.0,0,15,10,0.1,8,0.9333293779904306,0.0,0.029441624365482234,1.3622593879699707
0.01,1.0,0,15,10,0.1,9,0.8940304752491558,0.0,0.05685279187817259,1.5066344738006592
0.01,1.0,0,15,10,0.1,10,0.8839412804895775,0.0,0.018274111675126905,1.3594202995300293
0.01,1.0,0,15,15,0.15,1,0.8693721336573031,0.0,0.029441624365482234,1.422692060470581
0.01,1.0,0,15,15,0.15,2,0.9155440196965622,0.0,0.0,1.3741183280944824
0.01,1.0,0,15,15,0.15,3,0.8752900771594349,0.0,0.023350253807106598,1.3686094284057617
0.01,1.0,0,15,15,0.15,4,0.8910885033095559,0.0,0.023350253807106598,1.3880188465118408
0.01,1.0,0,15,15,0.15,5,0.9140883167220377,0.0,0.027411167512690356,1.3887050151824951
0.01,1.0,0,15,15,0.15,6,0.8562819184684021,0.0,0.03857868020304569,1.3582818508148193
0.01,1.0,0,15,15,0.15,7,0.8932276495434389,0.0,0.018274111675126905,1.5403754711151123
0.01,1.0,0,15,15,0.15,8,0.8848562912593111,0.0,0.023350253807106598,1.3714275360107422
0.01,1.0,0,15,15,0.15,9,0.9232730480334221,0.0,0.0,1.379145860671997
0.01,1.0,0,15,15,0.15,10,0.8554205876542865,0.0,0.03756345177664975,1.4125206470489502
0.01,1.0,0,15,19,0.2,1,0.8796228094504366,0.0,0.0,1.5458362102508545
0.01,1.0,0,15,19,0.2,2,0.897319962017332,0.0,0.03756345177664975,1.5142550468444824
0.01,1.0,0,15,19,0.2,3,0.7994244193345887,0.004273504273504274,0.07614213197969544,1.5419549942016602
0.01,1.0,0,15,19,0.2,4,0.851335441352451,0.0,0.0,1.6824545860290527
0.01,1.0,0,15,19,0.2,5,0.8723162091875181,0.0,0.014213197969543147,1.5547065734863281
0.01,1.0,0,15,19,0.2,6,0.8611611901752848,0.0,0.04263959390862944,1.5408134460449219
0.01,1.0,0,15,19,0.2,7,0.8822662263426712,0.0,0.03756345177664975,1.5172545909881592
0.01,1.0,0,15,19,0.2,8,0.8969021143866127,0.0,0.04467005076142132,1.5008280277252197
0.01,1.0,0,15,19,0.2,9,0.8824141684233018,0.0,0.04060913705583756,1.538550853729248
0.01,1.0,0,15,19,0.2,10,0.9251426221436748,0.0,0.0,1.5369069576263428
0.01,1.0,0,15,24,0.25,1,0.9306738349007314,0.0,0.018274111675126905,1.7012779712677002
0.01,1.0,0,15,24,0.25,2,0.8895706421925632,0.0,0.03248730964467005,1.5578691959381104
0.01,1.0,0,15,24,0.25,3,0.8197071247676172,0.0,0.03756345177664975,1.5479421615600586
0.01,1.0,0,15,24,0.25,4,0.8598199055330634,0.0,0.023350253807106598,1.566584825515747
0.01,1.0,0,15,24,0.25,5,0.89486099426508,0.0,0.0,1.5467579364776611
0.01,1.0,0,15,24,0.25,6,0.8341649506425779,0.0,0.03756345177664975,1.5484156608581543
0.01,1.0,0,15,24,0.25,7,0.8925242270058344,0.0,0.03756345177664975,1.551760196685791
0.01,1.0,0,15,24,0.25,8,0.8830998291523715,0.003968253968253968,0.0751269035532995,1.5608959197998047
0.01,1.0,0,15,24,0.25,9,0.8372762557891746,0.0,0.04568527918781726,1.6928913593292236
0.01,1.0,0,15,24,0.25,10,0.8387468230540649,0.0,0.024365482233502538,1.5816049575805664
0.01,1.0,0,15,29,0.3,1,0.8229459177758239,0.0,0.018274111675126905,1.6093523502349854
0.01,1.0,0,15,29,0.3,2,0.8935489393269379,0.0,0.03147208121827411,1.6288981437683105
0.01,1.0,0,15,29,0.3,3,0.8762815668402295,0.0,0.03756345177664975,1.633190631866455
0.01,1.0,0,15,29,0.3,4,0.8563598327759198,0.0,0.024365482233502538,1.592008113861084
0.01,1.0,0,15,29,0.3,5,0.822045431262066,0.0,0.04060913705583756,1.5907073020935059
0.01,1.0,0,15,29,0.3,6,0.8499305466922409,0.0,0.04060913705583756,1.7656819820404053
0.01,1.0,0,15,29,0.3,7,0.8674525280847398,0.0,0.03248730964467005,1.5939531326293945
0.01,1.0,0,15,29,0.3,8,0.8546949065388091,0.0,0.03756345177664975,1.5934433937072754
0.01,1.0,0,15,29,0.3,9,0.8325035311030433,0.0,0.029441624365482234,1.6150238513946533
0.01,1.0,0,15,29,0.3,10,0.8276285771246298,0.0,0.05177664974619289,1.647935390472412
0.01,1.0,0,15,34,0.35,1,0.8341849273043844,0.0,0.0416243654822335,1.6212959289550781
0.01,1.0,0,15,34,0.35,2,0.8674788782883063,0.0,0.0010152284263959391,1.621415138244629
0.01,1.0,0,15,34,0.35,3,0.8982727788084931,0.0,0.0416243654822335,1.7740800380706787
0.01,1.0,0,15,34,0.35,4,0.8759471472749532,0.0,0.03756345177664975,1.6182565689086914
0.01,1.0,0,15,34,0.35,5,0.8815804159720568,0.0,0.023350253807106598,1.6152195930480957
0.01,1.0,0,15,34,0.35,6,0.8886417010761499,0.0,0.023350253807106598,1.606278657913208
0.01,1.0,0,15,34,0.35,7,0.8599110917393109,0.0,0.029441624365482234,1.5844202041625977
0.01,1.0,0,15,34,0.35,8,0.8994426994906621,0.0,0.0416243654822335,1.5785284042358398
0.01,1.0,0,15,34,0.35,9,0.8792041757652521,0.0,0.03248730964467005,1.5810794830322266
0.01,1.0,0,15,34,0.35,10,0.8495350353605047,0.0,0.03654822335025381,1.5671069622039795
0.01,1.0,0,15,39,0.4,1,0.9105282535432402,0.0,0.0,1.7655375003814697
0.01,1.0,0,15,39,0.4,2,0.8250522191933003,0.0,0.03756345177664975,1.5856366157531738
0.01,1.0,0,15,39,0.4,3,0.8074476788124156,0.0,0.0416243654822335,1.5810866355895996
0.01,1.0,0,15,39,0.4,4,0.8992810358185828,0.0,0.03654822335025381,1.5728766918182373
0.01,1.0,0,15,39,0.4,5,0.899751624635527,0.0,0.03756345177664975,1.6022801399230957
0.01,1.0,0,15,39,0.4,6,0.8135587759022485,0.0,0.04568527918781726,1.6005825996398926
0.01,1.0,0,15,39,0.4,7,0.8567544533044609,0.0,0.03756345177664975,1.5681188106536865
0.01,1.0,0,15,39,0.4,8,0.9447884615384614,0.0,0.024365482233502538,1.77886962890625
0.01,1.0,0,15,39,0.4,9,0.9144784615384615,0.0,0.06091370558375635,1.6106021404266357
0.01,1.0,0,15,39,0.4,10,0.8379980294754499,0.0,0.0,1.6048800945281982
0.01,1.0,0,15,44,0.45,1,0.8815977041602466,0.0,0.0,1.5941870212554932
0.01,1.0,0,15,44,0.45,2,0.8853587991436943,0.0,0.0416243654822335,1.607515811920166
0.01,1.0,0,15,44,0.45,3,0.8965874658661456,0.0,0.0,1.5693540573120117
0.01,1.0,0,15,44,0.45,4,0.8401170499108734,0.0,0.018274111675126905,1.5541059970855713
0.01,1.0,0,15,44,0.45,5,0.8652408361505521,0.0,0.0416243654822335,1.753835916519165
0.01,1.0,0,15,44,0.45,6,0.8748935934897261,0.0,0.0,1.5584254264831543
0.01,1.0,0,15,44,0.45,7,0.9287073577884104,0.0,0.018274111675126905,1.560962200164795
0.01,1.0,0,15,44,0.45,8,0.8613301435406698,0.0,0.018274111675126905,1.5951578617095947
0.01,1.0,0,15,44,0.45,9,0.8937328979449669,0.0,0.0416243654822335,1.5784282684326172
0.01,1.0,0,15,44,0.45,10,0.8381274343210293,0.0,0.018274111675126905,1.5788583755493164
0.01,1.0,0,15,48,0.5,1,0.8777841956005183,0.0,0.03756345177664975,1.5766899585723877
0.01,1.0,0,15,48,0.5,2,0.8907929824561402,0.0,0.0,1.6470446586608887
0.01,1.0,0,15,48,0.5,3,0.838852044502914,0.0,0.0,1.909388780593872
0.01,1.0,0,15,48,0.5,4,0.8895905128205128,0.0,0.03756345177664975,1.7739429473876953
0.01,1.0,0,15,48,0.5,5,0.8363513768838412,0.0,0.04467005076142132,1.6086153984069824
0.01,1.0,0,15,48,0.5,6,0.873031422481678,0.0,0.03756345177664975,1.6628596782684326
0.01,1.0,0,15,48,0.5,7,0.9076676076555025,0.0,0.0,1.7758455276489258
0.01,1.0,0,15,48,0.5,8,0.8486873805396032,0.0,0.02030456852791878,1.806504726409912
0.01,1.0,0,15,48,0.5,9,0.9021071531069269,0.0,0.03756345177664975,1.850144624710083
0.01,1.0,0,15,48,0.5,10,0.8465774692132201,0.0,0.028426395939086295,1.951442003250122
0.01,1.0,0,15,53,0.55,1,0.8619940335053334,0.0,0.023350253807106598,1.7955739498138428
0.01,1.0,0,15,53,0.55,2,0.8921571905871906,0.0,0.03756345177664975,1.842059850692749
0.01,1.0,0,15,53,0.55,3,0.8852400445808974,0.004048582995951417,0.0416243654822335,1.778005599975586
0.01,1.0,0,15,53,0.55,4,0.8825421261278404,0.0,0.05177664974619289,1.7550098896026611
0.01,1.0,0,15,53,0.55,5,0.8944489674332458,0.0,0.04060913705583756,1.7485120296478271
0.01,1.0,0,15,53,0.55,6,0.8872819062616567,0.0,0.014213197969543147,1.762087106704712
0.01,1.0,0,15,53,0.55,7,0.9003848725607391,0.0037593984962406013,0.08426395939086294,1.909822702407837
0.01,1.0,0,15,53,0.55,8,0.8944686691803133,0.0,0.03654822335025381,1.7584116458892822
0.01,1.0,0,15,53,0.55,9,0.8743194862074425,0.004273504273504274,0.10253807106598985,1.7465300559997559
0.01,1.0,0,15,53,0.55,10,0.8696560047034595,0.004761904761904762,0.03248730964467005,1.756704330444336
0.01,1.0,0,15,58,0.6,1,0.8908961392616279,0.0,0.03756345177664975,1.7301812171936035
0.01,1.0,0,15,58,0.6,2,0.8367252820061745,0.0,0.03756345177664975,1.7233874797821045
0.01,1.0,0,15,58,0.6,3,0.8433263069090264,0.003968253968253968,0.07715736040609138,1.7630550861358643
0.01,1.0,0,15,58,0.6,4,0.9034348448581601,0.0,0.0,1.910672664642334
0.01,1.0,0,15,58,0.6,5,0.9034145344732921,0.0,0.023350253807106598,1.7517950534820557
0.01,1.0,0,15,58,0.6,6,0.9076663783140078,0.0,0.03857868020304569,1.7598018646240234
0.01,1.0,0,15,58,0.6,7,0.8882147422202259,0.0,0.024365482233502538,1.7748515605926514
0.01,1.0,0,15,58,0.6,8,0.8736607775086519,0.0,0.0,1.7626173496246338
0.01,1.0,0,15,58,0.6,9,0.8357843234222475,0.004273504273504274,0.09137055837563451,1.7662742137908936
0.01,1.0,0,15,58,0.6,10,0.8800328205128205,0.0,0.03756345177664975,1.7511413097381592
0.01,1.0,0,15,63,0.65,1,0.8621674161002174,0.003968253968253968,0.07106598984771574,1.753352165222168
0.01,1.0,0,15,63,0.65,2,0.8473686861928833,0.0035714285714285713,0.05177664974619289,1.9112396240234375
0.01,1.0,0,15,63,0.65,3,0.8105287853862655,0.0,0.0,1.7404167652130127
0.01,1.0,0,15,63,0.65,4,0.8449074769021244,0.0,0.023350253807106598,1.7495975494384766
0.01,1.0,0,15,63,0.65,5,0.9105647494322955,0.0,0.046700507614213196,1.753903865814209
0.01,1.0,0,15,63,0.65,6,0.8607280551571316,0.0,0.03756345177664975,1.7682232856750488
0.01,1.0,0,15,63,0.65,7,0.8596952821330335,0.0,0.03756345177664975,1.767207384109497
