mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.1,0.01,0,63,0,0,0,0.5498302225293761,0.015765765765765764,0.624332977588047,
0.1,0.01,0,63,8,0.01,1,0.636022015390759,0.010869565217391304,0.575240128068303,1.2555830478668213
0.1,0.01,0,63,8,0.01,2,0.5408674888088806,0.014814814814814815,0.6595517609391676,1.1700923442840576
0.1,0.01,0,63,8,0.01,3,0.6456456274427265,0.007575757575757576,0.3607257203842049,1.167924404144287
0.1,0.01,0,63,8,0.01,4,0.5839604184675623,0.011904761904761904,0.384204909284952,1.1734445095062256
0.1,0.01,0,63,8,0.01,5,0.5275719169446951,0.009615384615384616,0.4535752401280683,1.1778547763824463
0.1,0.01,0,63,8,0.01,6,0.5189658114816369,0.010683760683760684,0.4247598719316969,1.1710877418518066
0.1,0.01,0,63,8,0.01,7,0.5803247251573455,0.01715686274509804,0.5688367129135539,1.1695959568023682
0.1,0.01,0,63,8,0.01,8,0.6210488634448308,0.016666666666666666,0.5293489861259338,1.320261001586914
0.1,0.01,0,63,8,0.01,9,0.4425228551367448,0.02142857142857143,0.7267876200640342,1.1798391342163086
0.1,0.01,0,63,8,0.01,10,0.5812430346787733,0.01020408163265306,0.5410885805763074,1.1827707290649414
0.1,0.01,0,63,40,0.05,1,0.594805318908159,0.008012820512820512,0.4386339381003202,1.1848230361938477
0.1,0.01,0,63,40,0.05,2,0.5908801764435241,0.006944444444444444,0.3415154749199573,1.1786096096038818
0.1,0.01,0,63,40,0.05,3,0.6206637261020052,0.00744047619047619,0.3660618996798292,1.179992437362671
0.1,0.01,0,63,40,0.05,4,0.565640139358162,0.019444444444444445,0.5645677694770544,1.174048662185669
0.1,0.01,0,63,40,0.05,5,0.5916788677326038,0.006535947712418301,0.343649946638207,1.3141443729400635
0.1,0.01,0,63,40,0.05,6,0.5373831647064795,0.00641025641025641,0.29669156883671294,1.1769914627075195
0.1,0.01,0,63,40,0.05,7,0.5661288000968181,0.018018018018018018,0.655282817502668,1.1926970481872559
0.1,0.01,0,63,40,0.05,8,0.5184085734907531,0.013020833333333334,0.4418356456776948,1.1835529804229736
0.1,0.01,0,63,40,0.05,9,0.4825937057824544,0.00992063492063492,0.4471718249733191,1.1718649864196777
0.1,0.01,0,63,40,0.05,10,0.682363648724752,0.0125,0.5453575240128068,1.1779987812042236
0.1,0.01,0,63,79,0.1,1,0.5893657174609398,0.019736842105263157,0.7652081109925294,1.1845088005065918
0.1,0.01,0,63,79,0.1,2,0.5625755283637696,0.017543859649122806,0.7022411953041622,1.1913256645202637
0.1,0.01,0,63,79,0.1,3,0.6353246754026612,0.007936507936507936,0.37139807897545357,1.3188631534576416
0.1,0.01,0,63,79,0.1,4,0.4923413296898654,0.023333333333333334,0.6969050160085379,1.2096288204193115
0.1,0.01,0,63,79,0.1,5,0.548018817311294,0.02252252252252252,0.8441835645677694,1.2207412719726562
0.1,0.01,0,63,79,0.1,6,0.5396488459849162,0.013257575757575758,0.6254002134471718,1.2059097290039062
0.1,0.01,0,63,79,0.1,7,0.602915572666371,0.011904761904761904,0.583778014941302,1.209498405456543
0.1,0.01,0,63,79,0.1,8,0.4881087211868721,0.00946969696969697,0.3831376734258271,1.2132060527801514
0.1,0.01,0,63,79,0.1,9,0.5867101029666897,0.013888888888888888,0.5581643543223053,1.1716017723083496
0.1,0.01,0,63,79,0.1,10,0.6206906638010055,0.014492753623188406,0.6851654215581644,1.3420162200927734
0.1,0.01,0,63,119,0.15,1,0.579733093910444,0.011363636363636364,0.5229455709711847,1.207625389099121
0.1,0.01,0,63,119,0.15,2,0.6208983519752362,0.01715686274509804,0.5410885805763074,1.2061643600463867
