network_name,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
Wiki,0,92,0,0,,0,0.25709805446304473,0.029017857142857144,0.8041504539559015,
Wiki,0,92,0,0,,0,0.2925804789381609,0.0325,0.8076091655858193,
Wiki,0,92,1,0.01,0.5,1,0.27721587853153407,0.04779411764705882,0.8313878080415046,2.30232310295105
Wiki,0,92,1,0.01,0.5,2,0.26503280925250594,0.04375,0.9053177691309987,2.314575433731079
Wiki,0,92,5,0.05,0.5,1,0.25723344220257194,0.02138157894736842,0.824038045827929,2.2745511531829834
Wiki,0,92,5,0.05,0.5,2,0.26841672854637183,0.03024193548387097,0.9831387808041504,2.3043906688690186
Wiki,0,92,10,0.1,0.5,1,0.2606133434689971,0.032407407407407406,0.9481193255512321,2.3963980674743652
Wiki,0,92,10,0.1,0.5,2,0.25057615259121296,0.041666666666666664,0.8798097708603545,2.2978854179382324
Wiki,0,92,15,0.15,0.5,1,0.25786486529310043,0.024193548387096774,0.7354085603112841,2.2761974334716797
Wiki,0,92,15,0.15,0.5,2,0.31137120065723395,0.041666666666666664,0.8711629917855599,2.4185361862182617
Wiki,0,92,20,0.2,0.5,1,0.2859004410319928,0.028225806451612902,0.8517077388672719,2.2882943153381348
Wiki,0,92,20,0.2,0.5,2,0.2929692173203729,0.029166666666666667,0.9230436662343278,2.2223329544067383
Wiki,0,92,24,0.25,0.5,1,0.2904358145352801,0.046052631578947366,0.9619541720709036,2.2208709716796875
Wiki,0,92,24,0.25,0.5,2,0.25348674233422014,0.033854166666666664,0.8274967574578469,2.3429172039031982
Wiki,0,92,29,0.3,0.5,1,0.28502151589866115,0.029166666666666667,0.878945092952875,2.2138397693634033
Wiki,0,92,29,0.3,0.5,2,0.2957998380464884,0.03365384615384615,0.9001297016861219,2.2143797874450684
Wiki,0,92,34,0.35,0.5,1,0.28301402522185554,0.02462121212121212,0.7855598789450929,2.344449758529663
Wiki,0,92,34,0.35,0.5,2,0.2655530066929153,0.029166666666666667,0.8543017725897103,2.220289707183838
Wiki,0,92,39,0.4,0.5,1,0.28426337280344244,0.036931818181818184,0.8702983138780804,2.217850685119629
Wiki,0,92,39,0.4,0.5,2,0.30024858936073134,0.024305555555555556,0.8555987894509295,2.2209112644195557
Wiki,0,92,44,0.45,0.5,1,0.3134163805667653,0.03571428571428571,0.7946389969736273,2.3460326194763184
Wiki,0,92,44,0.45,0.5,2,0.26481353656379697,0.029891304347826088,0.6744487678339819,2.2118570804595947
Wiki,0,92,49,0.5,0.5,1,0.28723948563156265,0.03977272727272727,0.9230436662343278,2.2113778591156006
Wiki,0,92,49,0.5,0.5,2,0.26557871334681493,0.03365384615384615,0.8785127539991353,2.348543882369995
Wiki,0,92,54,0.55,0.5,1,0.2898752795276994,0.046875,0.920881971465629,2.2228610515594482
Wiki,0,92,54,0.55,0.5,2,0.2764436831393186,0.03125,0.8884565499351491,2.2219200134277344
