mu,sigma_c,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
0.5,0.1,0,62,0,0,0,0.17036246680885064,0.04824561403508772,0.929637526652452,
0.5,0.1,0,62,4,0.01,0.5,1,0.17494784175028844,0.06111111111111111,0.8805970149253731,1.3924424648284912
0.5,0.1,0,62,4,0.01,0.5,2,0.14614659566492605,0.1111111111111111,1.0,1.3901114463806152
0.5,0.1,0,62,4,0.01,0.5,3,0.16706474688510944,0.1111111111111111,1.0,1.3900232315063477
0.5,0.1,0,62,4,0.01,0.5,4,0.16101061255061164,0.034722222222222224,0.8049040511727079,1.3933002948760986
0.5,0.1,0,62,4,0.01,0.5,5,0.16473620838121356,0.0763888888888889,0.9029850746268657,1.3887107372283936
0.5,0.1,0,62,4,0.01,0.5,6,0.15544384399346978,0.0763888888888889,0.920042643923241,1.5309302806854248
0.5,0.1,0,62,4,0.01,0.5,7,0.152648997898643,0.05092592592592592,0.9093816631130064,1.3876030445098877
0.5,0.1,0,62,4,0.01,0.5,8,0.1700375491760312,0.043859649122807015,0.8678038379530917,1.3914217948913574
0.5,0.1,0,62,4,0.01,0.5,9,0.15511402506656125,0.05555555555555555,0.8624733475479744,1.3832557201385498
0.5,0.1,0,62,4,0.01,0.5,10,0.15387814182951437,0.06111111111111111,0.9360341151385928,1.3896405696868896
0.5,0.1,0,62,4,0.01,0.5,11,0.1664354778287444,0.04824561403508772,0.9402985074626866,1.3891303539276123
0.5,0.1,0,62,4,0.01,0.5,12,0.15810062327169397,0.058823529411764705,1.0,1.4096293449401855
0.5,0.1,0,62,4,0.01,0.5,13,0.07939399999999987,0.0,1.0,1.399362564086914
0.5,0.1,0,62,4,0.01,0.5,14,0.183149057907565,0.02976190476190476,0.8582089552238806,1.5547816753387451
0.5,0.1,0,62,4,0.01,0.5,15,0.16808642378849645,0.041666666666666664,0.8347547974413646,1.385608434677124
0.5,0.1,0,62,4,0.01,0.5,16,0.15597195275381728,0.03333333333333333,0.8432835820895522,1.397822618484497
0.5,0.1,0,62,4,0.01,0.5,17,0.18073297954349055,0.05555555555555555,0.826226012793177,1.3937923908233643
0.5,0.1,0,62,4,0.01,0.5,18,0.15693862690782132,0.039473684210526314,0.7729211087420043,1.385108470916748
0.5,0.1,0,62,4,0.01,0.5,19,0.16059754928378908,0.08333333333333333,1.0,1.3876090049743652
0.5,0.1,0,62,4,0.01,0.5,20,0.17397294307767072,0.08333333333333333,0.896588486140725,1.392026662826538
0.5,0.1,0,62,4,0.01,0.65,1,0.1820779459649274,0.057692307692307696,0.7697228144989339,1.3922278881072998
0.5,0.1,0,62,4,0.01,0.65,2,0.15840330573259387,0.1,1.0,1.5513575077056885
0.5,0.1,0,62,4,0.01,0.65,3,0.15462528574679912,0.0641025641025641,0.8582089552238806,1.3972110748291016
0.5,0.1,0,62,4,0.01,0.65,4,0.15116481457560935,0.0763888888888889,0.908315565031983,1.3935790061950684
0.5,0.1,0,62,4,0.01,0.65,5,0.1426351977966044,0.057291666666666664,0.9125799573560768,1.3925881385803223
0.5,0.1,0,62,4,0.01,0.65,6,0.11227666767291157,0.021739130434782608,1.0,1.39035964012146
0.5,0.1,0,62,4,0.01,0.65,7,0.165782991700777,0.057291666666666664,0.9211087420042644,1.3909921646118164
0.5,0.1,0,62,4,0.01,0.65,8,0.1613260823093407,0.041666666666666664,0.9147121535181236,1.3882811069488525
0.5,0.1,0,62,4,0.01,0.65,9,0.14972643037865774,0.05392156862745098,0.9243070362473348,1.5435326099395752
0.5,0.1,0,62,4,0.01,0.65,10,0.15699248734676563,0.043859649122807015,0.8208955223880597,1.3944141864776611
0.5,0.1,0,62,4,0.01,0.65,11,0.14937518094515717,0.05263157894736842,1.0,1.3875501155853271
0.5,0.1,0,62,4,0.01,0.65,12,0.15746703026429212,0.1111111111111111,1.0,1.3926403522491455
0.5,0.1,0,62,4,0.01,0.65,13,0.167593517440966,0.05952380952380952,0.8113006396588486,1.4048826694488525
0.5,0.1,0,62,4,0.01,0.65,14,0.17294953527580395,0.052083333333333336,0.8571428571428571,1.3901801109313965
0.5,0.1,0,62,4,0.01,0.65,15,0.1752772600387466,0.07051282051282051,0.8933901918976546,1.3898918628692627
0.5,0.1,0,62,4,0.01,0.65,16,0.14626567866078086,0.05263157894736842,1.0,1.3897345066070557
0.5,0.1,0,62,4,0.01,0.65,17,0.1727501040377263,0.125,1.0,1.5578505992889404
0.5,0.1,0,62,4,0.01,0.65,18,0.16448995229298868,0.05392156862745098,0.917910447761194,1.3906152248382568
0.5,0.1,0,62,4,0.01,0.65,19,0.17127467741056804,0.06111111111111111,0.9328358208955224,1.388606071472168
0.5,0.1,0,62,4,0.01,0.65,20,0.15171452001463814,0.08333333333333333,0.9253731343283582,1.3879809379577637
0.5,0.1,0,62,4,0.01,0.8,1,0.15955868234347564,0.05092592592592592,0.9488272921108742,1.3913428783416748
0.5,0.1,0,62,4,0.01,0.8,2,0.14922020206901304,0.05357142857142857,0.7611940298507462,1.388267993927002
0.5,0.1,0,62,4,0.01,0.8,3,0.16892900479807935,0.0625,1.0,1.3901808261871338
0.5,0.1,0,62,4,0.01,0.8,4,0.16578038261526626,0.0763888888888889,0.9147121535181236,1.3897273540496826
0.5,0.1,0,62,4,0.01,0.8,5,0.162314710199432,0.07142857142857142,1.0,1.5594489574432373
0.5,0.1,0,62,4,0.01,0.8,6,0.16605705796697484,0.0375,0.746268656716418,1.3905601501464844
0.5,0.1,0,62,4,0.01,0.8,7,0.17140005579825232,0.08333333333333333,1.0,1.3921666145324707
0.5,0.1,0,62,4,0.01,0.8,8,0.1674040035888785,0.03260869565217391,0.7633262260127932,1.3880815505981445
0.5,0.1,0,62,4,0.01,0.8,9,0.15676871773377934,0.06666666666666667,1.0,1.388169288635254
0.5,0.1,0,62,4,0.01,0.8,10,0.1569681815275323,0.06547619047619048,0.9434968017057569,1.3834545612335205
0.5,0.1,0,62,4,0.01,0.8,11,0.16468049338442456,0.04824561403508772,0.9392324093816631,1.3862636089324951
0.5,0.1,0,62,4,0.01,0.8,12,0.1682218745847184,0.08333333333333333,0.8315565031982942,1.3917491436004639
0.5,0.1,0,62,4,0.01,0.8,13,0.15963242720044715,0.07051282051282051,0.9371002132196162,1.5598862171173096
0.5,0.1,0,62,4,0.01,0.8,14,0.15307886067427712,0.06666666666666667,1.0,1.3908624649047852
0.5,0.1,0,62,4,0.01,0.8,15,0.16639003610438202,0.07051282051282051,0.9339019189765458,1.4028165340423584
0.5,0.1,0,62,4,0.01,0.8,16,0.07939399999999987,0.0,1.0,1.3974320888519287
