mu,sigma_c,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
0.1,5.0,0,63,0,0,0,0.8643639376521155,0.0,0.0,
0.1,5.0,0,63,8,0.01,0.5,1,0.9336842105263158,0.0,0.07470651013874066,1.3784756660461426
0.1,5.0,0,63,8,0.01,0.5,2,0.8585104364326376,0.0,0.0,1.373002290725708
0.1,5.0,0,63,8,0.01,0.5,3,0.8670175438596491,0.0,0.07470651013874066,1.3792707920074463
0.1,5.0,0,63,8,0.01,0.5,4,1.0,0.0,0.0,1.3668315410614014
0.1,5.0,0,63,8,0.01,0.5,5,0.8607553571428571,0.0,0.10352187833511206,1.3862972259521484
0.1,5.0,0,63,8,0.01,0.5,6,0.9365984251968502,0.0,0.0,1.388556957244873
0.1,5.0,0,63,8,0.01,0.5,7,0.9360515540184812,0.0,0.0,1.249175786972046
0.1,5.0,0,63,8,0.01,0.5,8,0.9348091603053436,0.0,0.0,1.2473933696746826
0.1,5.0,0,63,8,0.01,0.5,9,0.865973930889123,0.0,0.0,1.24674391746521
0.1,5.0,0,63,8,0.01,0.5,10,0.8673312872303052,0.0,0.07470651013874066,1.2418994903564453
0.1,5.0,0,63,8,0.01,0.5,11,0.9336842105263158,0.0,0.07470651013874066,1.245955467224121
0.1,5.0,0,63,8,0.01,0.5,12,0.8698634453781513,0.0,0.0,1.2679252624511719
0.1,5.0,0,63,8,0.01,0.5,13,0.7991704026266568,0.0,0.07470651013874066,1.2944326400756836
0.1,5.0,0,63,8,0.01,0.5,14,0.8594169297916708,0.001652892561983471,0.10352187833511206,1.3983674049377441
0.1,5.0,0,63,8,0.01,0.5,15,0.9336787354060081,0.0014903129657228018,0.07470651013874066,1.241529941558838
0.1,5.0,0,63,8,0.01,0.5,16,0.8504063739878543,0.0,0.07470651013874066,1.2508339881896973
0.1,5.0,0,63,8,0.01,0.5,17,0.8639229797979798,0.0,0.0,1.2392866611480713
0.1,5.0,0,63,8,0.01,0.5,18,0.865962074978204,0.0,0.06510138740661686,1.244746208190918
0.1,5.0,0,63,8,0.01,0.5,19,0.9380161290322581,0.0,0.06510138740661686,1.2393267154693604
0.1,5.0,0,63,8,0.01,0.5,20,1.0,0.0,0.0,1.239288330078125
0.1,5.0,0,63,8,0.01,0.65,1,0.8591659215101838,0.0,0.0,1.2443718910217285
0.1,5.0,0,63,8,0.01,0.65,2,0.86640479876161,0.0,0.07470651013874066,1.4000270366668701
0.1,5.0,0,63,8,0.01,0.65,3,0.8721882755669662,0.0,0.07470651013874066,1.2406105995178223
0.1,5.0,0,63,8,0.01,0.65,4,0.93,0.0,0.0,1.2474184036254883
0.1,5.0,0,63,8,0.01,0.65,5,0.9283698630136987,0.0,0.08858057630736393,1.2417664527893066
0.1,5.0,0,63,8,0.01,0.65,6,0.9380161290322581,0.0,0.06510138740661686,1.2386143207550049
0.1,5.0,0,63,8,0.01,0.65,7,0.9296805555555556,0.0,0.0,1.2374866008758545
0.1,5.0,0,63,8,0.01,0.65,8,0.9327205882352941,0.0,0.0,1.2354843616485596
0.1,5.0,0,63,8,0.01,0.65,9,0.9327254093238345,0.001366120218579235,0.0,1.3937408924102783
0.1,5.0,0,63,8,0.01,0.65,10,1.0,0.0,0.0,1.2387423515319824
0.1,5.0,0,63,8,0.01,0.65,11,0.8731883427577207,0.0,0.07470651013874066,1.2417395114898682
0.1,5.0,0,63,8,0.01,0.65,12,1.0,0.0,0.0,1.243788480758667
0.1,5.0,0,63,8,0.01,0.65,13,0.866873928054349,0.0,0.08858057630736393,1.2372643947601318
0.1,5.0,0,63,8,0.01,0.65,14,0.864418024928092,0.0,0.09178228388473852,1.2405548095703125
0.1,5.0,0,63,8,0.01,0.65,15,0.8727006039689387,0.0,0.07470651013874066,1.2350757122039795
0.1,5.0,0,63,8,0.01,0.65,16,0.8573531421779823,0.0,0.0,1.2606933116912842
0.1,5.0,0,63,8,0.01,0.65,17,0.7280434204255511,0.0,0.06510138740661686,1.3984973430633545
0.1,5.0,0,63,8,0.01,0.65,18,0.8696118023378884,0.0,0.064034151547492,1.244048833847046
0.1,5.0,0,63,8,0.01,0.65,19,0.8634714445688689,0.0,0.07470651013874066,1.2356576919555664
0.1,5.0,0,63,8,0.01,0.65,20,0.9336842105263158,0.0,0.07470651013874066,1.2446258068084717
0.1,5.0,0,63,8,0.01,0.8,1,0.9370491803278689,0.0,0.0,1.2409279346466064
0.1,5.0,0,63,8,0.01,0.8,2,0.8645555733761027,0.0,0.07043756670224119,1.2398059368133545
0.1,5.0,0,63,8,0.01,0.8,3,0.8770325224748811,0.0,0.06510138740661686,1.2383472919464111
0.1,5.0,0,63,8,0.01,0.8,4,0.8868941697191697,0.0,0.0576307363927428,1.2385852336883545
0.1,5.0,0,63,8,0.01,0.8,5,1.0,0.0,0.0,1.4064767360687256
0.1,5.0,0,63,8,0.01,0.8,6,1.0,0.0,0.0,1.2443759441375732
0.1,5.0,0,63,8,0.01,0.8,7,0.8657430555555556,0.0,0.0,1.243239402770996
0.1,5.0,0,63,8,0.01,0.8,8,0.9341779761904762,0.0,0.0,1.2382171154022217
0.1,5.0,0,63,8,0.01,0.8,9,0.9240499999999999,0.0,0.0,1.2390210628509521
0.1,5.0,0,63,8,0.01,0.8,10,0.9276734072624483,0.0013440860215053765,0.08964781216648879,1.2374486923217773
0.1,5.0,0,63,8,0.01,0.8,11,0.8712186457880238,0.0,0.07470651013874066,1.2393946647644043
0.1,5.0,0,63,8,0.01,0.8,12,0.7919660482445999,0.0,0.07470651013874066,1.2382984161376953
0.1,5.0,0,63,8,0.01,0.8,13,0.9260799999999999,0.0,0.0,1.236905574798584
