mu,sigma_c,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
0.1,2.0,0,20,0,0,,1,0.20589714538476492,0.0,0.30612244897959184,
0.1,2.0,0,20,0,0,,2,0.1139781345415148,0.0,0.8551020408163266,
0.1,2.0,0,20,0,0,,3,0.13308593383627856,0.0,0.536734693877551,
0.1,2.0,0,20,0,0,,4,0.1954574304362803,0.0,0.42857142857142855,
0.1,2.0,0,20,0,0,,5,0.23419021020764527,0.0,0.28877551020408165,
0.1,2.0,0,20,0,0,,6,0.2054752084969916,0.0,0.6214285714285714,
0.1,2.0,0,20,0,0,,7,0.05748399999999999,0.0,1.0,
0.1,2.0,0,20,0,0,,8,0.08730082717274908,0.0,0.9285714285714286,
0.1,2.0,0,20,0,0,,9,0.23792356190867336,0.0,0.32857142857142857,
0.1,2.0,0,20,0,0,,10,0.0973093876000084,0.0,0.23877551020408164,
0.1,2.0,0,20,0,0,,11,0.2422254101797224,0.008403361344537815,0.610204081632653,
0.1,2.0,0,20,0,0,,12,0.25095980433222786,0.014285714285714285,0.6561224489795918,
0.1,2.0,0,20,0,0,,13,0.05748399999999999,0.0,1.0,
0.1,2.0,0,20,0,0,,14,0.9691536050156739,0.0,0.0,
0.1,2.0,0,20,0,0,,15,0.1214294547356185,0.0,0.5102040816326531,
0.1,2.0,0,20,0,0,,16,0.05748399999999999,0.0,1.0,
0.1,2.0,0,20,0,0,,17,0.05748399999999999,0.0,1.0,
0.1,2.0,0,20,0,0,,18,0.09365944229626098,0.020833333333333332,0.9755102040816327,
0.1,2.0,0,20,0,0,,19,0.05748399999999999,0.0,1.0,
0.1,2.0,0,20,0,0,,20,0.15216702082935565,0.0,0.7581632653061224,
0.1,2.0,0,20,0,0,,21,0.0974372876126483,0.0,0.6214285714285714,
0.1,2.0,0,20,0,0,,22,0.07697725921614154,0.022222222222222223,0.996938775510204,
0.1,2.0,0,20,0,0,,23,0.247385805979149,0.0,0.4326530612244898,
0.1,2.0,0,20,0,0,,24,0.24784241303224167,0.031746031746031744,0.23469387755102042,
0.1,2.0,0,20,0,0,,25,0.1624589968011588,0.0,0.2653061224489796,
0.1,2.0,0,20,0,0,,26,0.22371811935655742,0.045454545454545456,0.5561224489795918,
0.1,2.0,0,20,0,0,,27,0.22394455736623195,0.010416666666666666,0.5224489795918368,
0.1,2.0,0,20,0,0,,28,0.15213792761527475,0.0,0.413265306122449,
0.1,2.0,0,20,0,0,,29,0.23264579202152685,0.0,0.49387755102040815,
0.1,2.0,0,20,0,0,,30,1.0,0.0,0.0,
