network_name,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
BitcoinTransactions,1,428,0,0,,1,0.931089411289346,0.0,0.0,
BitcoinTransactions,1,428,0,0,,2,0.960519398680749,0.0,0.00013419216317767042,
BitcoinTransactions,1,428,0,0,,3,0.9391886668322532,9.36768149882904e-05,0.03368223295759527,
BitcoinTransactions,1,428,0,0,,4,0.9356221496980645,8.075587498990552e-05,0.03354804079441761,
BitcoinTransactions,1,428,0,0,,5,0.8839855305750212,8.364001338240214e-05,0.033816425120772944,
BitcoinTransactions,1,428,4,0.01,0.5,1,0.05326823723185977,0.004761904761904762,1.0,22.110077142715454
BitcoinTransactions,1,428,4,0.01,0.5,2,0.052062365147326234,0.0,0.9997316156736447,21.815596342086792
BitcoinTransactions,1,428,4,0.01,0.5,3,0.05236012289989394,0.002352941176470588,1.0,22.255828380584717
BitcoinTransactions,1,428,4,0.01,0.5,4,0.05203525599732001,0.0,1.0,22.720680713653564
BitcoinTransactions,1,428,4,0.01,0.5,5,0.05203525599732001,0.0,1.0,22.677138328552246
BitcoinTransactions,1,428,22,0.05,0.5,1,0.05203525599732001,0.0,1.0,22.362080812454224
BitcoinTransactions,1,428,22,0.05,0.5,2,0.05204985344107971,0.0,0.9998658078368223,23.55571222305298
BitcoinTransactions,1,428,22,0.05,0.5,3,0.053561578804277594,0.00196078431372549,0.9994632313472893,22.69843602180481
BitcoinTransactions,1,428,22,0.05,0.5,4,0.05203525599732001,0.0,1.0,22.91266894340515
BitcoinTransactions,1,428,22,0.05,0.5,5,0.052854401613747375,0.0005115089514066496,0.9990606548577563,22.844698667526245
BitcoinTransactions,1,428,43,0.1,0.5,1,0.05337125929669915,0.0014005602240896359,0.9998658078368223,22.391814708709717
BitcoinTransactions,1,428,43,0.1,0.5,2,0.05208735794990239,0.00117096018735363,0.9998658078368223,22.479676723480225
BitcoinTransactions,1,428,43,0.1,0.5,3,0.05222718851552431,0.002512562814070352,1.0,22.833403825759888
BitcoinTransactions,1,428,43,0.1,0.5,4,0.052031790529147005,0.0,0.9993290391841116,22.954843282699585
BitcoinTransactions,1,428,43,0.1,0.5,5,0.05166171289420271,0.0024154589371980675,1.0,22.92354702949524
BitcoinTransactions,1,428,64,0.15,0.5,1,0.05204879369286976,0.0,0.9998658078368223,22.498266220092773
BitcoinTransactions,1,428,64,0.15,0.5,2,0.05203525599732001,0.0,1.0,22.70332384109497
BitcoinTransactions,1,428,64,0.15,0.5,3,0.05356701420511381,0.0006157635467980296,0.999194847020934,22.824894666671753
BitcoinTransactions,1,428,64,0.15,0.5,4,0.05203525599732001,0.0,1.0,22.440478801727295
BitcoinTransactions,1,428,64,0.15,0.5,5,0.053888868988474274,0.0030959752321981426,1.0,21.80403423309326
BitcoinTransactions,1,428,86,0.2,0.5,1,0.05294633476837865,0.0,0.9977187332259796,22.587011098861694
BitcoinTransactions,1,428,86,0.2,0.5,2,0.05204315337063009,0.0,0.9998658078368223,22.60465383529663
BitcoinTransactions,1,428,86,0.2,0.5,3,0.05203525599732001,0.0,1.0,22.93690252304077
BitcoinTransactions,1,428,86,0.2,0.5,4,0.05203525599732001,0.0,1.0,22.734915018081665
BitcoinTransactions,1,428,86,0.2,0.5,5,0.05204834676226368,0.0,0.9998658078368223,22.622771978378296
BitcoinTransactions,1,428,108,0.25,0.5,1,0.05203525599732001,0.0,1.0,22.542723655700684
BitcoinTransactions,1,428,108,0.25,0.5,2,0.052000832394408364,0.0007898894154818325,0.999597423510467,22.46552538871765
BitcoinTransactions,1,428,108,0.25,0.5,3,0.05203525599732001,0.0,1.0,22.6842257976532
BitcoinTransactions,1,428,108,0.25,0.5,4,0.05204834676226368,0.0,0.9998658078368223,22.385956525802612
BitcoinTransactions,1,428,108,0.25,0.5,5,0.0520504899568261,0.0,0.9998658078368223,22.495219707489014
BitcoinTransactions,1,428,129,0.3,0.5,1,0.052087526988278156,0.00234192037470726,1.0,22.521926641464233
BitcoinTransactions,1,428,129,0.3,0.5,2,0.05203525599732001,0.0,1.0,22.35191297531128
