mu,sigma_c,target_label,target_size,b,b_percentage,p,realization,ECS,M1,M2,elapsed_time_sec
0.5,0.5,0,64,0,0,0,0,0.24011756434922346,0.017857142857142856,0.5032051282051282,
0.5,0.5,0,64,5,0.01,0.8,1,0.24426935216395088,0.012254901960784314,0.43696581196581197,1.2751266956329346
0.5,0.5,0,64,5,0.01,0.8,2,0.23703437922570156,0.010964912280701754,0.3974358974358974,1.2602488994598389
0.5,0.5,0,64,5,0.01,0.8,3,0.23258739748240437,0.016025641025641024,0.40064102564102566,1.2632675170898438
0.5,0.5,0,64,5,0.01,0.8,4,0.2506155754567645,0.015277777777777777,0.4893162393162393,1.2597575187683105
0.5,0.5,0,64,5,0.01,0.8,5,0.2622655485526024,0.01282051282051282,0.29914529914529914,1.3973631858825684
0.5,0.5,0,64,5,0.01,0.8,6,0.22999712178416956,0.01893939393939394,0.4391025641025641,1.2625501155853271
0.5,0.5,0,64,5,0.01,0.8,7,0.24904272605069888,0.008130081300813009,0.3215811965811966,1.257826328277588
0.5,0.5,0,64,5,0.01,0.8,8,0.23095825998527725,0.013888888888888888,0.46047008547008544,1.2596278190612793
0.5,0.5,0,64,5,0.01,0.8,9,0.21890200997448767,0.010752688172043012,0.36645299145299143,1.2623660564422607
0.5,0.5,0,64,5,0.01,0.8,10,0.22132418302214538,0.023809523809523808,0.47115384615384615,1.2577872276306152
0.5,0.5,0,64,5,0.01,0.8,11,0.24631594207047752,0.020833333333333332,0.5256410256410257,1.2558844089508057
0.5,0.5,0,64,5,0.01,0.8,12,0.2552575059832374,0.01282051282051282,0.3269230769230769,1.2644171714782715
0.5,0.5,0,64,5,0.01,0.8,13,0.25310128739997806,0.0125,0.38675213675213677,1.4288475513458252
0.5,0.5,0,64,5,0.01,0.8,14,0.24206503839105062,0.012254901960784314,0.36324786324786323,1.2625031471252441
0.5,0.5,0,64,5,0.01,0.8,15,0.2553454269096316,0.006481481481481481,0.2745726495726496,1.259427785873413
0.5,0.5,0,64,5,0.01,0.8,16,0.25588505269662226,0.01016260162601626,0.4155982905982906,1.261812686920166
0.5,0.5,0,64,5,0.01,0.8,17,0.2579524829036666,0.015277777777777777,0.46474358974358976,1.2603819370269775
0.5,0.5,0,64,5,0.01,0.8,18,0.24849181367825285,0.020833333333333332,0.6196581196581197,1.2565686702728271
0.5,0.5,0,64,5,0.01,0.8,19,0.23350554402993365,0.020833333333333332,0.44337606837606836,1.2597582340240479
0.5,0.5,0,64,5,0.01,0.8,20,0.24314581483934028,0.02631578947368421,0.47863247863247865,1.259493350982666
0.5,0.5,0,64,27,0.05,0.8,1,0.2603730611766558,0.015476190476190477,0.5534188034188035,1.4277904033660889
0.5,0.5,0,64,27,0.05,0.8,2,0.22926858981964957,0.015432098765432098,0.41452991452991456,1.262639045715332
0.5,0.5,0,64,27,0.05,0.8,3,0.24820208600274374,0.01126126126126126,0.44017094017094016,1.2579319477081299
0.5,0.5,0,64,27,0.05,0.8,4,0.22776665898840925,0.018333333333333333,0.40705128205128205,1.2595751285552979
0.5,0.5,0,64,27,0.05,0.8,5,0.24315849581359145,0.031746031746031744,0.6655982905982906,1.2582926750183105
0.5,0.5,0,64,27,0.05,0.8,6,0.26586393081910686,0.013541666666666667,0.5170940170940171,1.2598628997802734
0.5,0.5,0,64,27,0.05,0.8,7,0.2385704586072996,0.018229166666666668,0.5170940170940171,1.264634370803833
0.5,0.5,0,64,27,0.05,0.8,8,0.25852370031402283,0.01171875,0.37606837606837606,1.2622649669647217
0.5,0.5,0,64,27,0.05,0.8,9,0.25532583341138476,0.016129032258064516,0.49786324786324787,1.425593614578247
0.5,0.5,0,64,27,0.05,0.8,10,0.24258076528744113,0.009868421052631578,0.3803418803418803,1.2635154724121094
0.5,0.5,0,64,27,0.05,0.8,11,0.24877935939408216,0.010416666666666666,0.38461538461538464,1.2589783668518066
0.5,0.5,0,64,27,0.05,0.8,12,0.2453710519621208,0.013888888888888888,0.3920940170940171,1.2645769119262695
