mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.2,0.01,0,62,0,0,0,0.32173547735463115,0.0213903743315508,0.732409381663113,
0.2,0.01,0,62,8,0.01,1,0.3286056927962166,0.024475524475524476,0.6769722814498934,1.3203399181365967
0.2,0.01,0,62,8,0.01,2,0.364077999513514,0.012626262626262626,0.43070362473347545,1.3336822986602783
0.2,0.01,0,62,8,0.01,3,0.3517537718441021,0.025252525252525252,0.38272921108742003,1.33829665184021
0.2,0.01,0,62,8,0.01,4,0.2987091903736145,0.017676767676767676,0.650319829424307,1.315711498260498
0.2,0.01,0,62,8,0.01,5,0.29318934135178193,0.011655011655011656,0.44136460554371004,1.4785246849060059
0.2,0.01,0,62,8,0.01,6,0.35567059036654547,0.011131725417439703,0.5170575692963753,1.322519302368164
0.2,0.01,0,62,8,0.01,7,0.3217768994672713,0.03557312252964427,0.8443496801705757,1.3508646488189697
0.2,0.01,0,62,8,0.01,8,0.2796686910083348,0.02097902097902098,0.509594882729211,1.3619396686553955
0.2,0.01,0,62,8,0.01,9,0.31693299111173934,0.0427807486631016,0.6993603411513859,1.3689162731170654
0.2,0.01,0,62,8,0.01,10,0.33949006987346025,0.01160541586073501,0.5788912579957356,1.306257963180542
0.2,0.01,0,62,8,0.01,11,0.3326141219739005,0.022727272727272728,0.7068230277185501,1.3204514980316162
0.2,0.01,0,62,8,0.01,12,0.31087927030504886,0.014354066985645933,0.5383795309168443,1.3508672714233398
0.2,0.01,0,62,8,0.01,13,0.3371435145765339,0.08264462809917356,0.9136460554371002,1.4534919261932373
0.2,0.01,0,62,8,0.01,14,0.32101462372436534,0.022113022113022112,0.802771855010661,1.3625667095184326
0.2,0.01,0,62,8,0.01,15,0.32479966316650344,0.025454545454545455,0.6449893390191898,1.3430728912353516
0.2,0.01,0,62,8,0.01,16,0.36780844258228196,0.01567398119122257,0.4594882729211087,1.296128749847412
0.2,0.01,0,62,8,0.01,17,0.32922787789964225,0.005244755244755245,0.23667377398720682,1.2973332405090332
0.2,0.01,0,62,8,0.01,18,0.331389179021376,0.014842300556586271,0.7068230277185501,1.292952060699463
0.2,0.01,0,62,8,0.01,19,0.2982625305150809,0.02356902356902357,0.6492537313432836,1.2906560897827148
0.2,0.01,0,62,8,0.01,20,0.22554484084572862,0.050505050505050504,0.9040511727078892,1.3276550769805908
0.2,0.01,0,62,38,0.05,1,0.3268242673844829,0.02346041055718475,0.7260127931769723,1.5005369186401367
0.2,0.01,0,62,38,0.05,2,0.3235317359156754,0.020527859237536656,0.6727078891257996,1.2832813262939453
0.2,0.01,0,62,38,0.05,3,0.32944940161900366,0.020202020202020204,0.7718550106609808,1.3020179271697998
0.2,0.01,0,62,38,0.05,4,0.29264102903521666,0.026936026936026935,0.8113006396588486,1.2942419052124023
0.2,0.01,0,62,38,0.05,5,0.34756812329051423,0.032467532467532464,0.9008528784648188,1.2848742008209229
0.2,0.01,0,62,38,0.05,6,0.3570977194810899,0.01818181818181818,0.6567164179104478,1.291330099105835
0.2,0.01,0,62,38,0.05,7,0.33645528639539274,0.025454545454545455,0.6130063965884861,1.2768323421478271
0.2,0.01,0,62,38,0.05,8,0.3455351772037671,0.025454545454545455,0.6439232409381663,1.2892765998840332
0.2,0.01,0,62,38,0.05,9,0.33018772915611416,0.014462809917355372,0.6044776119402985,1.4824233055114746
0.2,0.01,0,62,38,0.05,10,0.3664665056473754,0.014742014742014743,0.6108742004264393,1.3012275695800781
0.2,0.01,0,62,38,0.05,11,0.3252690080636977,0.013636363636363636,0.55863539445629,1.3827345371246338
0.2,0.01,0,62,38,0.05,12,0.25467588479498166,0.0481283422459893,0.8198294243070362,1.383054256439209
0.2,0.01,0,62,38,0.05,13,0.3300303521395039,0.014842300556586271,0.753731343283582,1.3802342414855957
0.2,0.01,0,62,38,0.05,14,0.3442655160611159,0.017595307917888565,0.5010660980810234,1.373260498046875
0.2,0.01,0,62,38,0.05,15,0.326057242552161,0.00686106346483705,0.3304904051172708,1.3724591732025146
0.2,0.01,0,62,38,0.05,16,0.33835451937504296,0.017676767676767676,0.6705756929637526,1.3790621757507324
0.2,0.01,0,62,38,0.05,17,0.2967966132526903,0.03787878787878788,0.9093816631130064,1.5594658851623535
0.2,0.01,0,62,38,0.05,18,0.2933942253783845,0.03557312252964427,0.8070362473347548,1.400195598602295
0.2,0.01,0,62,38,0.05,19,0.28339533653382015,0.02097902097902098,0.7857142857142857,1.3551862239837646
0.2,0.01,0,62,38,0.05,20,0.34695089868122964,0.01090909090909091,0.5469083155650319,1.3879141807556152
