mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.2,0.01,0,31,0,0,0,0.30746008535737757,0.013888888888888888,0.17337461300309598,
0.2,0.01,0,31,3,0.01,1,0.23387715350448837,0.016666666666666666,0.23529411764705882,1.2502784729003906
0.2,0.01,0,31,3,0.01,2,0.24137774059271705,0.020833333333333332,0.25386996904024767,1.2568302154541016
0.2,0.01,0,31,3,0.01,3,0.22659076519063956,0.057291666666666664,0.49019607843137253,1.2335302829742432
0.2,0.01,0,31,3,0.01,4,0.2835169153897506,0.016666666666666666,0.23839009287925697,1.2432382106781006
0.2,0.01,0,31,3,0.01,5,0.23487905579614857,0.018518518518518517,0.17750257997936017,1.262117624282837
0.2,0.01,0,31,3,0.01,6,0.22749718270163533,0.018229166666666668,0.2868937048503612,1.370396614074707
0.2,0.01,0,31,3,0.01,7,0.25100116424911406,0.011904761904761904,0.17440660474716202,1.2368199825286865
0.2,0.01,0,31,3,0.01,8,0.27051499015929265,0.008771929824561403,0.15479876160990713,1.2386705875396729
0.2,0.01,0,31,3,0.01,9,0.22846002304485913,0.032407407407407406,0.3075335397316821,1.2647464275360107
0.2,0.01,0,31,3,0.01,10,0.20690773985582672,0.03333333333333333,0.35190918472652216,1.2487053871154785
0.2,0.01,0,31,3,0.01,11,0.24767883385843856,0.027777777777777776,0.24871001031991744,1.234328031539917
0.2,0.01,0,31,3,0.01,12,0.22797286687187487,0.03125,0.2961816305469556,1.2398324012756348
0.2,0.01,0,31,3,0.01,13,0.23465297651266367,0.006578947368421052,0.14654282765737875,1.4219341278076172
0.2,0.01,0,31,3,0.01,14,0.22753634744777176,0.017857142857142856,0.24045407636738905,1.2612106800079346
0.2,0.01,0,31,3,0.01,15,0.29537648657192517,0.005952380952380952,0.16305469556243551,1.2860581874847412
0.2,0.01,0,31,3,0.01,16,0.22958207303582728,0.009259259259259259,0.1475748194014448,1.2546770572662354
0.2,0.01,0,31,3,0.01,17,0.19614465042473367,0.008928571428571428,0.15583075335397317,1.255896806716919
0.2,0.01,0,31,3,0.01,18,0.24455017477810667,0.019230769230769232,0.2951496388028896,1.26334547996521
0.2,0.01,0,31,3,0.01,19,0.2004145284907734,0.01715686274509804,0.29205366357069146,1.2518064975738525
0.2,0.01,0,31,3,0.01,20,0.21312803991874052,0.016203703703703703,0.30340557275541796,1.2755677700042725
0.2,0.01,0,31,13,0.05,1,0.22135354576267213,0.016025641025641024,0.21671826625386997,1.4232566356658936
0.2,0.01,0,31,13,0.05,2,0.2373038883473938,0.007575757575757576,0.17750257997936017,1.2538795471191406
0.2,0.01,0,31,13,0.05,3,0.2292297195991232,0.022727272727272728,0.24871001031991744,1.2663824558258057
