mu,sigma_c,target_label,target_size,b,b_percentage,realization,ECS,M1,M2,elapsed_time_sec
0.4,1.0,0,49,0,0,0,0.6349812447194322,0.0070028011204481795,0.2092534174553102,
0.4,1.0,0,49,3,0.01,1,0.6062758356696005,0.013071895424836602,0.4395373291272345,1.586533784866333
0.4,1.0,0,49,3,0.01,2,0.6151377339573827,0.02422145328719723,0.4405888538380652,1.4933111667633057
0.4,1.0,0,49,3,0.01,3,0.579564706376752,0.017077798861480076,0.5678233438485805,1.4928467273712158
0.4,1.0,0,49,3,0.01,4,0.5451380861602878,0.013071895424836602,0.2618296529968454,1.489943027496338
0.4,1.0,0,49,3,0.01,5,0.5940941542425101,0.0213903743315508,0.4195583596214511,1.4824497699737549
0.4,1.0,0,49,3,0.01,6,0.6225211546697454,0.007352941176470588,0.2386961093585699,1.4944732189178467
0.4,1.0,0,49,3,0.01,7,0.6547137659233351,0.008207934336525308,0.3249211356466877,1.4932644367218018
0.4,1.0,0,49,3,0.01,8,0.5979749568476753,0.00794912559618442,0.2576235541535226,1.6157023906707764
0.4,1.0,0,49,3,0.01,9,0.5275832025034612,0.00860832137733142,0.31440588853838064,1.496377944946289
0.4,1.0,0,49,3,0.01,10,0.6680856021548683,0.007541478129713424,0.24710830704521555,1.4880642890930176
0.4,1.0,0,49,15,0.05,1,0.5789723582044322,0.013071895424836602,0.43007360672975814,1.5975770950317383
0.4,1.0,0,49,15,0.05,2,0.5286403838574729,0.007352941176470588,0.26708727655099895,1.5955901145935059
0.4,1.0,0,49,15,0.05,3,0.6129596166649444,0.006359300476947536,0.23659305993690852,1.5920922756195068
0.4,1.0,0,49,15,0.05,4,0.5955839866195008,0.009487666034155597,0.24921135646687698,1.5953474044799805
0.4,1.0,0,49,15,0.05,5,0.6043090475550519,0.014705882352941176,0.46267087276551,1.7539422512054443
0.4,1.0,0,49,15,0.05,6,0.6228337484102839,0.008714596949891068,0.20294426919032596,1.5913989543914795
0.4,1.0,0,49,15,0.05,7,0.5705377434745542,0.026737967914438502,0.480546792849632,1.594867467880249
0.4,1.0,0,49,15,0.05,8,0.6798649739856976,0.008823529411764706,0.31125131440588855,1.6003789901733398
0.4,1.0,0,49,15,0.05,9,0.6556757257513531,0.011764705882352941,0.31335436382754994,1.5989534854888916
0.4,1.0,0,49,15,0.05,10,0.6304257867961739,0.00860832137733142,0.2323869610935857,1.596484661102295
0.4,1.0,0,49,31,0.1,1,0.6266451809194411,0.00980392156862745,0.2754994742376446,1.708733081817627
0.4,1.0,0,49,31,0.1,2,0.6319456114982785,0.011128775834658187,0.4153522607781283,1.8708462715148926
0.4,1.0,0,49,31,0.1,3,0.580584295695026,0.0070028011204481795,0.27129337539432175,1.715977668762207
0.4,1.0,0,49,31,0.1,4,0.6449343833797473,0.010294117647058823,0.3743427970557308,1.7120213508605957
0.4,1.0,0,49,31,0.1,5,0.5940740071363341,0.0196078431372549,0.40063091482649843,1.7197237014770508
0.4,1.0,0,49,31,0.1,6,0.5612580535552745,0.006535947712418301,0.15457413249211358,1.715545892715454
0.4,1.0,0,49,31,0.1,7,0.6095442911490757,0.017077798861480076,0.4416403785488959,1.7140147686004639
0.4,1.0,0,49,31,0.1,8,0.645668005877368,0.00522875816993464,0.21451104100946372,1.7105705738067627
0.4,1.0,0,49,31,0.1,9,0.60957779685411,0.014705882352941176,0.33753943217665616,1.7165141105651855
0.4,1.0,0,49,31,0.1,10,0.6357394240164271,0.015250544662309368,0.38590956887486855,1.8768832683563232
0.4,1.0,0,49,46,0.15,1,0.6284332913377709,0.0142602495543672,0.35646687697160884,1.8661246299743652
0.4,1.0,0,49,46,0.15,2,0.5904795382783985,0.014705882352941176,0.3669821240799159,1.8465995788574219
